data,at1,at2,at3,at4,at5
0,-0.222,-0.329,1.597,-0.891,1.239
1,-1.254,0.168,-0.537,-0.425,0.281
2,1.552,0.334,2.201,-0.302,0.742
3,-0.878,1.47,1.811,-1.225,0.318
4,0.484,0.178,-0.047,-0.793,-1.442
5,-1.897,1.631,0.004,-1.372,-1.095
6,-0.796,1.262,1.571,1.587,0.241
7,1.196,-1.359,1.04,0.193,1.357
8,-1.39,0.421,-1.469,0.287,0.147
9,-1.765,-1.791,-0.068,-0.737,-0.179
10,0.955,0.059,1.117,-0.429,-0.174
11,-0.089,-1.738,-0.068,0.312,-1.385
12,0.248,-1.771,0.587,0.498,-0.45
13,-0.121,-1.813,0.066,-0.283,0.302
14,-0.45,-0.168,-0.748,-0.082,1.321
15,-0.295,-0.104,-2.019,1.829,0.583
16,0.982,0.493,-0.032,1.1,0.19
17,-0.758,-1.033,0.413,-0.233,1.429
18,-0.517,-0.811,0.432,-0.636,0.192
19,-0.447,1.093,0.287,1.236,-0.388
20,-0.209,0.695,0.718,1.411,0.837
21,0.702,-0.591,-1.223,-1.524,0.412
22,0.52,0.806,-0.531,0.853,-1.644
23,-1.026,-1.075,1.037,1.983,0.267
24,1.93,0.519,0.256,-0.154,0.396
25,0.814,-0.834,-1.29,1.078,-1.437
26,-2.277,0.943,0.664,0.146,0.792
27,-1.58,-1.24,0.253,-1.19,0.379
28,0.033,0.486,0.086,-1.092,0.098
29,-0.894,-0.631,0.284,-0.405,0.472
30,0.236,0.194,-0.643,0.263,0.641
31,-0.16,-2.578,1.729,0.655,-1.573
32,1.2,-0.901,0.054,0.257,0.587
33,1.335,0.783,0.65,-1.818,3.009
34,-0.586,-0.251,0.2,0.121,-0.903
35,0.667,-0.96,-0.995,0.935,-0.759
36,-0.474,2.143,1.17,-1.679,-0.364
37,0.998,0.668,0.809,0.368,0.967
38,0.368,-0.667,-1.247,-0.998,1.136
39,0.616,1.092,-1.054,0.392,0.589
40,1.243,0.3,-0.215,1.608,1.139
41,0.913,-1.489,0.498,0.496,-1.517
42,0.36,-0.717,0.41,0.8,0.391
43,-0.435,-0.502,-0.182,0.025,1.161
44,1.134,-0.324,-0.411,0.28,0.394
45,-1.39,-0.794,1.49,-0.096,-1.878
46,0.508,0.873,-0.278,-1.406,-0.221
47,0.315,-1.793,1.886,-1.428,0.388
48,-1.378,0.482,1.544,0.502,-0.264
49,-1.567,0.328,0.113,0.504,0.419
50,1.137,-0.079,-0.583,-0.353,0.127
51,0.761,1.388,-0.706,0.173,-0.636
52,-0.761,1.418,-0.421,-1.379,-0.189
53,-1.383,-0.162,0.6,0.192,-1.551
54,-2.646,0.868,-1.301,0.804,-0.535
55,1.503,-0.121,-0.15,0.602,1.716
56,-0.329,-0.25,0.142,0.636,2.076
57,0.221,0.953,0.76,0.942,1.114
58,-0.922,1.404,0.902,-0.712,0.667
59,-1.189,0.436,0.538,-0.336,1.078
60,1.054,0.539,-0.616,-0.185,0.313
61,-1.741,-0.61,-0.177,0.232,-0.515
62,0.611,0.59,0.227,0.807,-0.527
63,-0.703,-0.869,2.091,0.585,-0.958
64,2.671,2.051,-0.859,-0.458,0.502
65,-0.527,-0.009,1.028,0.195,1.279
66,-0.94,-0.398,0.218,-0.28,-0.9
67,1.282,-0.641,-2.193,-0.774,1.047
68,0.584,-1.186,0.477,1.455,1.245
69,0.276,-0.941,0.109,0.542,-0.325
70,-0.53,0.051,0.423,0.216,0.712
71,0.285,-2.387,-3.578,-0.15,-1.481
72,0.297,0.673,1.256,1.257,0.682
73,-1.132,0.411,-0.377,0.167,-0.661
74,0.054,-0.506,2.031,-1.054,-0.118
75,-0.021,0.795,-1.733,-1.248,1.091
76,-0.594,-0.004,0.643,-0.471,-0.201
77,1.277,0.244,-0.168,-0.95,1.036
78,-0.478,0.56,0.307,-0.333,-1.525
79,0.525,-1.452,-0.211,-1.154,-0.555
80,0.803,-0.0,0.271,0.412,-0.74
81,-2.208,-0.937,0.019,1.295,-1.313
82,-0.98,0.857,1.227,-0.835,-0.194
83,-1.33,0.507,0.323,-0.729,-1.309
84,-0.44,1.467,0.432,-1.262,-0.467
85,0.067,-0.698,1.533,1.249,1.338
86,0.728,-0.551,-0.779,0.134,1.847
87,-0.214,-1.874,0.528,0.15,0.397
88,-1.371,-0.592,1.089,0.152,0.318
89,1.878,2.276,1.553,0.428,0.314
90,0.622,-0.397,-0.079,1.341,0.19
91,1.427,-0.138,-0.261,0.438,0.591
92,-0.179,0.684,-1.233,0.207,-1.615
93,-1.076,1.073,-0.402,1.644,0.566
94,1.925,-1.155,-0.014,0.551,-0.899
95,-0.462,0.699,-0.747,2.124,0.389
96,-1.864,-0.753,-0.666,0.088,1.2
97,1.63,-0.149,-0.028,-1.408,-0.75
98,-0.721,-0.34,-1.292,-0.183,-0.469
99,-0.19,0.22,-2.501,-1.174,2.015
