data,at1,at2,at3,at4,at5
0,0.237,-0.451,0.614,-0.481,-0.787
1,1.186,2.43,-1.812,-0.887,-0.255
2,0.99,0.333,0.146,-0.806,-1.587
3,-0.435,0.015,0.434,1.049,-1.348
4,0.401,0.029,0.954,-0.469,0.875
5,1.3,-1.273,0.379,1.257,0.217
6,-0.001,0.565,0.169,-0.641,1.451
7,-1.244,-0.468,0.298,-0.161,-0.76
8,0.605,-0.05,-1.369,-0.987,0.584
9,-1.35,-0.994,0.468,1.786,2.396
10,-0.654,0.531,0.273,0.39,1.641
11,0.806,0.51,0.594,0.18,-0.332
12,-0.264,-0.106,-1.13,-1.849,0.031
13,-1.094,-0.26,-1.839,-0.504,-0.037
14,-0.495,0.831,-1.867,-1.323,-1.027
15,-0.053,-0.139,2.091,-0.397,0.909
16,0.185,0.295,-0.59,-0.491,0.756
17,0.132,1.342,1.267,0.949,-0.938
18,1.501,1.091,-0.37,0.932,0.492
19,-1.12,-0.771,1.153,-1.395,-0.689
20,-0.095,0.047,0.139,1.168,-1.433
21,0.482,0.824,0.848,-0.656,-0.706
22,-0.223,0.849,-0.469,-1.336,1.42
23,0.715,1.204,1.223,0.975,1.25
24,0.539,0.569,2.296,-0.605,-0.5
25,-0.911,0.343,0.402,-0.377,1.297
26,1.157,0.518,-1.698,-1.701,-0.103
27,0.518,-0.6,1.457,-1.077,0.665
28,-0.203,0.804,-1.961,0.09,-0.055
29,1.881,-0.752,0.887,-0.225,-1.492
30,-1.136,2.138,1.169,2.424,-0.346
31,0.146,0.05,0.463,0.303,-1.23
32,0.616,-0.036,-0.379,1.089,-1.796
33,0.847,0.046,-1.458,1.034,-0.022
34,-0.89,-0.231,1.1,0.851,0.37
35,-0.917,0.165,-0.014,0.921,1.542
36,1.121,1.477,0.482,-0.198,0.546
37,-1.157,-0.54,0.701,-0.619,0.312
38,0.771,-0.173,0.79,-0.229,-0.668
39,-0.938,-0.64,2.211,0.565,0.812
40,-0.256,-0.418,1.005,-2.058,0.069
41,-0.108,-2.756,-0.164,0.637,-0.482
42,-0.95,1.114,-1.56,0.437,-0.001
43,0.187,0.976,0.168,-0.203,-1.554
44,2.333,1.243,0.556,0.513,0.178
45,-0.158,0.857,0.388,-1.176,-0.507
46,-0.542,-0.193,-1.259,0.299,1.509
47,-0.004,-0.333,-0.053,1.234,0.333
48,-1.517,0.609,0.468,-0.207,0.599
49,0.044,-0.057,0.632,-1.603,-0.49
50,-1.058,-1.307,-0.259,-0.651,-0.113
51,0.123,-0.215,0.434,0.747,-0.581
52,1.317,-0.524,-0.221,1.577,-1.221
53,-0.569,-0.599,-1.08,2.087,1.731
54,0.519,-1.061,1.563,1.077,-1.282
55,-1.22,0.001,0.227,0.073,-0.193
56,-1.17,-1.584,-1.133,-0.13,-1.28
57,0.821,1.026,-0.197,0.147,0.767
58,-0.204,-0.895,-0.98,1.829,0.033
59,-0.388,-0.701,0.154,-1.441,-1.205
60,0.28,-0.53,-0.043,0.034,0.214
61,-0.328,-0.532,0.059,-0.713,0.876
62,-0.184,-0.197,-0.181,0.027,-0.132
63,-1.43,-0.047,-0.658,-0.879,-0.354
64,0.296,-0.899,-0.67,-0.065,-2.061
65,-0.932,-1.257,-1.602,-0.381,-0.883
66,-1.238,-2.488,-0.372,-0.286,-0.474
67,-0.868,0.386,-0.669,-1.474,1.151
68,2.704,0.553,0.109,1.369,0.961
69,-0.933,2.54,0.327,-0.097,1.214
70,-0.174,0.114,-0.305,-2.272,0.474
71,0.139,0.645,-0.758,1.099,0.947
72,-0.81,2.965,0.071,-2.512,0.928
73,0.187,0.652,-0.051,-0.088,0.004
74,-0.402,0.702,0.033,0.43,1.605
75,1.28,0.939,0.365,0.511,-2.347
76,-1.598,-0.108,-0.779,-1.248,-1.062
77,1.059,-0.391,0.91,0.168,-0.591
78,0.442,1.713,0.287,-0.236,-0.014
79,-0.079,0.966,-0.724,-1.08,0.463
80,1.392,0.604,0.542,0.195,-0.576
81,0.115,0.917,0.448,-0.623,-2.515
82,-1.839,0.456,-1.5,-1.206,0.124
83,-0.18,0.098,-1.946,-0.135,-0.495
84,0.39,-0.596,-0.197,-1.773,0.709
85,0.797,0.628,-0.803,-0.168,-1.026
86,0.073,0.216,0.672,-2.378,-0.195
87,-1.438,1.424,0.09,-0.127,-0.75
88,-0.401,1.025,1.888,-3.024,-1.476
89,-0.683,0.187,0.81,-1.063,-0.297
90,1.281,0.912,0.458,0.263,-0.033
91,0.517,-0.222,-0.059,-1.738,0.349
