data,at1,at2,at3,at4,at5
0,-0.842,-0.35,-0.028,1.97,-0.053
1,0.746,-0.112,0.289,-2.082,0.853
2,1.382,-0.147,-1.06,0.906,-0.5
3,-1.187,-0.821,-0.636,1.131,-0.269
4,0.649,1.481,-0.074,0.235,-1.395
5,-0.15,1.043,1.074,0.057,0.801
6,0.856,2.397,-0.805,-0.456,-0.513
7,-0.752,-1.004,-0.942,-0.724,-1.65
8,-0.73,0.735,1.15,0.591,-1.345
9,-0.03,-0.101,-3.088,1.62,0.345
10,1.407,3.042,1.578,-1.885,0.584
11,-0.392,-0.512,-0.031,-0.335,-0.28
12,-1.134,-0.241,-0.389,0.511,-0.671
13,0.73,0.76,-0.862,-0.474,-0.19
14,0.129,-1.994,-0.027,0.965,-1.406
15,0.453,-0.347,0.795,-1.181,-0.528
16,-0.928,0.275,0.881,1.287,-0.238
17,0.2,-0.345,-0.18,-0.08,0.469
18,1.613,0.28,-0.254,0.208,0.386
19,1.656,0.764,0.212,-0.713,-0.079
20,-0.137,0.725,-1.786,-1.874,-0.749
21,-0.256,0.168,-0.925,-0.405,0.029
22,-2.28,0.354,-0.467,0.394,0.1
23,-0.08,-0.424,0.969,0.995,2.093
24,-1.562,-2.757,-0.447,1.649,-0.929
25,0.97,0.234,-0.079,0.42,0.232
26,-0.057,-0.55,0.211,0.751,-0.794
27,1.794,-0.782,-0.491,0.148,0.36
28,-0.599,-0.982,0.606,0.29,-0.952
29,-1.573,-0.97,-0.018,-0.36,-1.194
30,1.135,0.198,-1.337,0.892,-1.056
31,0.115,0.178,-0.288,0.51,1.38
32,-0.667,-0.25,-0.742,-0.522,0.493
33,-0.106,-0.715,-0.057,-0.105,-0.701
34,2.171,-0.318,0.928,-0.006,0.014
35,-0.041,1.829,0.397,-0.677,0.115
36,-1.067,1.584,0.322,2.76,-1.792
37,0.772,-1.469,1.205,-0.629,-0.546
38,-0.295,-0.446,0.349,-0.876,2.337
39,-0.212,1.669,-1.034,-1.368,0.217
40,-0.006,1.48,0.79,0.013,-1.167
41,1.036,-0.631,-1.031,0.336,0.182
42,0.214,0.052,0.498,-1.114,-0.922
43,0.741,0.561,0.657,-0.869,-1.791
44,-0.332,0.085,1.838,0.937,-1.208
45,0.533,0.917,-0.016,-0.367,-0.798
46,0.259,-1.069,-0.135,-0.93,-0.777
47,-1.237,-1.519,-0.171,-0.22,-0.338
48,0.669,-0.713,0.356,-0.02,1.899
49,0.631,-0.231,0.052,0.628,1.034
50,-0.759,2.682,0.457,0.856,0.999
51,0.607,-1.179,0.97,1.294,-0.058
52,-0.226,0.031,-0.613,-0.859,2.172
53,-1.199,0.058,-0.129,0.897,0.258
54,1.061,0.999,1.585,-0.821,1.855
55,-0.28,-0.202,1.561,0.629,-0.81
56,-0.875,-0.571,-1.13,-0.713,1.277
57,-0.274,0.213,-0.294,0.82,-0.627
58,0.91,0.209,-0.18,-0.365,-0.199
59,-1.462,-2.162,-0.011,-0.658,-0.114
60,0.639,0.515,0.965,-0.385,0.205
61,-0.342,-0.634,-2.84,0.522,0.524
62,0.229,-0.969,-1.103,0.055,-1.374
63,-0.041,-1.023,-0.554,-1.805,0.419
64,-0.731,1.352,0.36,-1.936,0.572
65,0.52,-0.273,-2.251,0.312,-0.484
66,1.088,-0.381,0.125,0.237,0.651
67,-0.444,0.859,-0.266,0.052,1.027
68,0.132,0.441,1.027,-0.585,-0.622
69,0.963,1.226,-0.535,1.236,0.867
70,0.283,-0.615,-1.929,1.322,0.003
71,-0.78,-0.842,-0.34,-0.755,-0.308
72,1.245,0.752,1.04,0.164,-0.554
73,0.256,0.114,-0.977,-0.861,-0.081
74,1.367,-1.444,-0.9,-0.291,-1.289
75,0.147,-0.373,1.454,0.544,-0.504
76,0.407,-0.259,0.468,-1.092,1.418
77,-1.836,0.134,-0.817,-0.739,0.022
78,0.053,-1.427,-0.492,1.1,-0.545
79,-1.608,0.05,-0.503,1.653,1.062
80,0.344,-1.034,0.908,0.761,-0.012
81,0.022,-0.394,0.247,-0.615,-0.895
82,-1.213,-0.416,0.551,-0.801,0.165
83,2.231,0.274,0.753,0.933,-0.006
84,-1.618,-0.05,0.444,0.17,-0.772
85,1.246,-0.724,0.78,-0.859,-0.465
86,-1.53,-0.446,0.667,0.531,-1.648
87,-1.801,0.073,-1.424,-0.728,0.886
88,-0.781,-0.225,1.218,-0.13,-0.315
89,-1.001,0.119,0.496,-0.273,-0.215
90,1.827,-0.63,0.421,-1.804,-1.392
91,0.298,0.887,0.016,0.316,0.179
92,1.079,-0.4,0.023,0.497,1.171
93,-0.187,-0.354,-0.939,0.691,-1.407
94,3.03,1.651,0.46,-0.372,-0.07
95,1.496,-0.152,-2.066,0.685,0.301
96,-0.526,-0.37,0.198,0.225,0.607
97,-0.264,-0.724,-0.927,0.062,1.141
98,-0.235,0.546,1.559,-0.468,-0.653
99,-0.476,-1.349,-0.464,0.659,0.585
