data,at1,at2,at3,at4,at5
0,-0.277,-0.15,0.891,1.405,2.051
1,-1.017,-0.711,0.105,-0.128,-0.191
2,-0.04,-1.639,0.685,-0.145,-0.041
3,-0.927,0.61,-0.636,-0.956,0.165
4,-0.675,0.946,-0.333,-0.509,-0.794
5,0.651,-0.386,0.144,-0.741,-0.496
6,-0.085,-0.328,-0.984,0.138,0.222
7,-0.421,0.793,1.179,-0.374,0.194
8,-3.044,0.802,-0.566,0.999,-0.36
9,-0.807,-1.05,-0.868,0.466,-0.413
10,0.016,0.178,0.438,1.218,-0.331
11,-0.463,0.724,1.453,-0.93,-0.094
12,-1.282,0.49,-0.531,-0.538,-0.777
13,-0.617,-1.183,-1.778,-0.375,-0.349
14,-0.127,-0.227,-0.635,0.382,1.12
15,-0.967,0.886,0.428,0.35,-0.09
16,1.712,0.981,-0.362,0.711,-1.236
17,0.655,-0.154,0.555,1.297,-2.334
18,-0.176,1.091,0.717,0.607,-0.342
19,0.326,-0.419,-0.654,0.059,-0.652
20,-1.734,0.526,0.713,-0.73,0.407
21,-0.684,-2.287,1.443,0.634,2.875
22,-1.221,-0.965,0.428,0.262,0.928
23,-1.936,-0.655,-0.925,0.148,-0.066
24,1.679,-0.757,-0.366,-1.232,1.092
25,1.8,1.189,-1.09,0.196,1.126
26,0.426,-0.319,0.763,1.56,1.552
27,-1.321,-1.092,-1.005,-1.531,-0.758
28,-0.43,-0.029,1.929,-0.006,0.241
29,1.476,0.009,1.038,1.965,0.168
30,-0.226,-0.453,-0.854,0.563,0.259
31,-1.018,2.094,1.674,-0.69,-1.546
32,1.809,0.276,0.296,-0.546,0.186
33,0.711,-0.913,-0.591,-1.084,0.029
34,-0.818,0.043,0.053,-0.327,-1.67
35,1.256,0.252,-1.931,0.475,-1.575
36,-0.691,-0.05,-1.262,0.552,-0.619
37,-1.102,0.201,0.44,2.938,-0.513
38,-0.712,-0.427,-0.963,-0.847,-2.024
39,0.089,0.963,0.431,0.074,0.219
40,-0.96,1.635,-0.17,0.804,0.523
41,0.245,0.031,-0.066,-1.735,0.199
42,0.676,-1.635,0.15,-1.273,0.322
43,0.791,-0.81,0.383,-0.377,0.755
44,0.405,1.325,1.367,-0.801,-0.512
45,-0.001,1.372,-0.322,-0.401,0.111
46,-0.721,-0.331,2.069,-0.982,-1.4
47,-0.542,0.851,-0.527,-1.013,-1.405
48,-1.16,-1.384,0.25,-1.482,0.223
49,-0.373,-0.53,0.04,-0.597,0.149
50,0.3,0.272,0.382,-1.551,-0.961
51,0.057,-0.836,-0.255,-1.455,0.781
52,1.053,-0.297,1.153,1.086,-0.159
53,-1.865,0.258,0.587,1.636,0.31
54,-0.679,0.69,0.201,-0.115,-1.049
55,-0.12,-1.129,0.53,-0.234,1.625
56,1.313,-0.905,-1.425,-1.102,1.746
57,0.455,-0.333,-0.52,-1.04,1.019
58,-0.477,-0.754,1.137,-0.262,-0.173
59,0.612,0.298,-0.283,-0.934,0.964
60,-0.357,0.017,-1.544,0.761,0.529
61,-1.808,-2.216,0.175,-0.752,0.198
62,0.814,-0.141,1.323,0.146,0.91
63,0.593,0.63,-1.324,0.88,-0.72
64,-0.758,1.511,-1.606,-0.618,1.852
65,-0.324,0.471,0.636,-0.87,-0.025
66,-1.735,0.722,-1.227,-0.884,-0.61
67,-0.112,1.266,-0.223,0.301,1.635
68,-1.873,0.468,-0.795,0.443,-0.523
69,-0.555,-1.673,0.269,0.075,0.818
70,-1.007,0.275,1.266,0.427,-0.874
71,-0.529,-0.636,-1.403,0.655,-1.061
72,-0.643,0.49,-0.172,-0.609,-0.39
73,-0.388,-0.417,1.418,-2.31,-0.649
74,0.657,0.273,0.88,0.738,1.459
75,0.001,0.006,0.092,1.641,-2.103
76,0.379,-1.013,-1.825,0.084,0.004
77,1.705,1.091,0.423,-1.228,-0.624
78,0.285,0.329,0.37,0.074,-1.456
79,0.691,-0.135,-1.153,-0.078,2.587
80,-0.223,-0.103,-1.426,-0.905,-0.267
81,-2.249,0.876,0.37,-0.807,-1.372
82,-0.839,-0.224,0.415,-0.697,0.025
83,0.676,-1.225,-0.148,0.294,-0.489
84,-0.851,1.498,0.893,-1.04,0.715
85,1.176,2.092,2.803,-0.715,0.016
86,-0.557,0.489,-0.423,0.519,-0.099
87,-1.095,-1.588,-0.452,-0.12,0.405
88,0.239,-0.471,-0.51,0.436,0.228
89,0.85,-0.073,0.784,0.535,-0.179
90,1.104,0.882,0.538,-0.137,1.472
91,0.158,-0.17,0.619,-0.06,0.673
92,1.734,1.037,1.326,-1.059,0.116
93,-0.422,-0.855,0.16,-0.999,0.713
94,0.85,1.201,1.07,0.522,2.329
95,0.807,0.112,0.699,-1.468,-0.942
96,0.853,-0.734,-2.319,-0.636,0.145
97,1.236,-0.333,-1.251,-1.361,0.695
98,1.8,0.292,0.39,0.527,0.72
99,1.042,-1.706,1.234,0.415,1.48
100,-0.789,-0.461,-1.277,0.039,-0.99
101,0.002,0.639,0.991,0.128,-0.291
102,-1.083,-1.81,1.526,0.619,0.355
103,0.881,0.271,1.168,0.491,0.753
104,-1.868,1.442,0.707,1.564,0.12
105,0.08,-0.018,0.115,-0.905,-0.632
106,-1.067,-2.508,-0.772,-1.074,0.474
107,1.015,-1.726,2.284,1.093,-0.401
108,-0.619,0.624,-0.032,-0.578,1.257
109,-0.674,-0.186,-1.086,-0.245,-0.029
110,0.186,-1.668,0.109,1.081,-1.359
111,-0.042,0.004,-1.703,0.468,2.088
112,0.174,-1.55,0.46,-0.614,-1.812
113,0.187,-1.886,0.453,-0.132,-0.627
114,-1.191,-0.691,0.341,-0.298,-0.206
