data,at1,at2,at3,at4,at5
0,-0.313,-0.141,0.519,0.023,-2.021
1,0.151,1.053,-0.687,0.713,-1.953
2,-0.904,-0.266,-1.976,-1.401,0.782
3,-0.202,-0.316,0.219,-1.101,-0.185
4,-1.682,0.64,2.082,-0.59,-1.568
5,1.744,-0.822,1.747,-2.413,-3.002
6,0.293,1.166,-0.015,1.608,-0.557
7,-0.635,-0.033,-0.199,-0.194,-0.255
8,-0.323,0.018,-0.878,-0.457,-1.8
9,-0.561,1.477,0.782,0.462,0.621
10,-0.08,-0.937,-0.605,0.143,0.569
11,0.44,-0.104,0.143,-0.322,0.267
12,1.219,0.467,-1.271,-0.383,-0.632
13,-0.981,0.089,0.383,1.173,0.253
14,-0.971,-0.472,0.623,-1.538,-0.56
15,-0.548,1.415,-0.852,-1.04,-0.394
16,1.097,1.047,0.448,0.39,0.701
17,0.629,0.395,0.887,0.47,1.614
18,1.435,-0.141,0.0,-0.582,1.531
19,-0.363,-1.024,-2.486,1.355,-0.526
20,0.664,0.426,-0.188,1.321,0.2
21,1.536,0.352,-0.465,0.765,0.404
22,-0.814,0.399,-0.401,-1.323,0.419
23,-0.103,-1.607,1.021,-0.111,-0.094
24,-1.169,2.363,0.297,-0.756,-1.977
25,-0.149,-1.051,-0.982,-0.7,-1.162
26,-1.334,-0.427,-0.136,-1.098,-1.658
27,-0.65,1.297,-0.716,-1.261,-2.148
28,-2.68,-1.035,-1.2,-0.36,-0.019
29,-0.539,-0.247,-0.157,0.44,-2.433
30,0.48,0.484,0.399,0.049,0.215
31,-0.659,0.91,0.802,0.197,-0.991
32,1.406,-1.009,2.023,-0.751,-0.977
33,0.427,0.336,-0.298,-1.192,-1.231
34,-1.001,-0.116,1.034,0.558,0.725
35,-1.034,1.575,-0.194,-0.263,-1.576
36,-0.214,-0.041,1.293,-1.543,-1.06
37,0.429,1.112,-1.429,-1.195,2.075
38,2.676,1.181,0.458,-0.631,0.139
39,-0.731,0.229,0.071,0.231,-0.421
40,1.181,0.7,-1.143,1.453,0.807
41,-1.231,-0.537,1.279,1.014,-0.095
42,-1.878,-0.081,1.062,-0.961,-0.908
43,-1.877,-0.406,-0.01,0.275,0.443
44,-0.599,-1.172,-0.891,0.2,-0.278
