data,at1,at2,at3,at4,at5
0,1.822,2.408,0.195,-1.143,0.405
1,-0.012,-0.045,-2.028,0.627,1.507
2,-0.329,0.302,-0.2,1.575,-1.76
3,-0.511,-0.632,1.707,0.253,-1.12
4,0.586,-0.377,-0.033,0.493,0.796
5,0.399,-0.488,-0.141,-1.834,-0.553
6,-0.78,-0.396,1.093,-1.656,-0.278
7,0.899,0.117,-0.195,-0.086,-1.098
8,1.423,-1.297,0.338,-0.953,-0.915
9,-0.097,-0.177,0.705,1.016,0.131
10,-0.488,0.273,0.601,0.212,1.185
11,0.222,0.049,0.496,1.011,-1.446
12,1.277,-1.487,-1.187,1.31,-0.435
13,-0.362,0.788,0.276,1.134,0.674
14,0.703,-0.145,-0.264,2.801,0.556
15,-0.553,-1.136,0.371,0.093,-0.564
16,-1.365,-0.239,0.469,0.074,-0.679
17,0.171,0.542,-0.277,0.659,0.596
18,0.997,-0.451,0.464,-0.691,0.556
19,2.241,-1.478,-0.426,-2.733,-0.933
20,0.122,0.455,-0.279,-0.075,0.446
21,-0.898,-0.194,-0.043,-0.756,-0.836
22,0.564,1.242,0.719,-0.536,0.55
23,1.318,-0.096,1.275,-0.307,-1.089
24,0.508,1.141,1.589,-1.412,0.187
25,1.595,0.522,-1.708,0.715,1.019
26,-0.568,-0.522,-0.919,-1.008,0.654
27,-0.168,0.326,0.91,-0.209,-1.559
28,-1.015,-0.794,-0.586,-1.503,-2.113
29,0.304,0.091,1.114,-0.301,-0.348
30,-1.211,-1.141,-1.553,-0.201,1.145
31,1.018,-0.939,0.385,1.123,1.491
32,1.374,0.739,-1.398,0.457,1.567
33,0.384,0.792,-0.169,-0.586,-0.921
34,-0.605,0.981,0.488,0.773,-0.093
35,-1.122,-1.617,0.022,0.229,1.274
36,0.877,0.607,-1.561,0.349,-1.077
37,-0.704,1.169,-0.616,0.691,-0.105
38,1.466,0.49,0.819,-2.27,-0.948
39,0.311,0.983,-0.465,0.657,-0.847
40,-2.09,-0.753,0.268,-0.69,-0.476
41,-0.196,-0.776,-0.25,-0.547,-0.971
42,-0.566,-1.038,0.57,0.719,1.41
43,0.008,1.465,-0.296,1.418,0.973
44,-0.092,-1.347,-0.916,-0.31,0.789
45,0.237,0.816,-1.407,-1.075,1.799
46,0.014,1.125,2.785,-0.154,0.562
47,-0.955,-2.005,1.23,-0.255,-1.342
48,-0.428,0.405,-0.092,-0.219,0.519
49,-0.038,0.953,2.037,-0.201,-0.245
50,1.162,1.212,0.769,-0.989,1.719
51,1.36,0.314,1.118,-1.022,0.283
52,-0.214,0.089,-0.317,-0.577,-1.426
53,0.811,0.562,2.869,1.154,1.288
