data,at1,at2,at3,at4,at5
0,-1.146,-1.402,-1.293,-0.927,1.324
1,-1.23,-0.06,-0.789,1.337,-0.228
2,-1.183,-0.557,0.678,-1.257,0.024
3,-0.768,-1.733,-0.873,0.674,0.874
4,-0.045,0.308,-0.21,1.282,1.15
5,0.38,0.617,0.873,0.567,-0.657
6,0.969,0.873,-1.383,0.407,0.805
7,0.158,-0.742,1.252,0.809,-0.47
8,-1.216,2.648,-1.48,-1.906,-0.732
9,-0.289,0.838,-0.35,0.656,1.523
10,0.673,0.459,-0.705,-0.097,-1.131
11,-0.89,1.426,0.265,-1.577,-1.488
12,-0.635,1.102,-1.141,0.52,-0.296
13,0.405,0.488,-0.57,0.898,-0.283
14,-1.483,-0.522,-0.27,-0.268,-0.987
15,1.159,-1.531,-0.801,0.397,-1.44
16,0.699,-0.708,-0.582,0.034,-2.167
17,0.304,-0.873,-0.107,-0.721,-0.229
18,0.427,-1.131,0.259,-0.326,0.219
19,-1.967,0.201,0.136,1.253,-0.487
20,0.906,-0.179,1.245,1.285,1.132
21,1.17,-0.124,1.126,-1.873,-1.055
22,0.943,1.574,-0.534,-0.697,1.238
23,-1.528,0.215,1.402,0.192,-0.645
24,0.223,0.185,0.983,1.629,-0.988
25,-0.577,1.469,-0.6,1.101,1.09
26,0.28,0.19,0.376,1.94,-0.837
27,-0.8,-0.231,-0.801,0.634,-0.14
28,0.616,-1.557,-1.272,-1.205,-1.433
29,0.805,-2.215,0.066,-0.129,1.114
30,-1.358,-1.588,1.326,-0.532,0.352
31,0.842,1.752,-0.579,2.009,-1.837
32,0.231,-1.209,0.204,-0.515,-0.994
33,-0.565,0.162,1.138,1.311,0.972
34,0.311,-1.6,-0.178,-0.436,-1.166
35,-0.026,-0.591,0.849,0.926,1.806
36,-0.129,0.969,-0.051,-0.529,1.068
37,0.972,-0.629,0.1,0.657,-0.201
38,-0.388,1.192,-0.21,-2.202,-0.353
39,-1.464,1.322,-0.876,2.089,-2.056
40,-0.841,0.121,-0.111,0.385,-0.228
41,-0.63,0.644,1.637,-0.507,0.907
42,0.322,0.064,-0.006,-1.444,0.161
43,0.33,0.983,-2.011,-1.482,0.994
44,1.62,0.983,0.159,-0.811,-1.551
45,0.753,1.701,0.62,-1.458,0.541
46,1.887,-0.405,0.182,-0.04,-0.572
47,-0.798,-0.845,0.598,1.422,-1.29
48,0.076,-0.683,0.613,0.702,-0.343
49,-1.004,-0.421,-2.823,0.382,-0.223
50,0.411,-1.034,0.088,-0.203,1.752
51,0.927,0.885,-0.817,0.179,-0.855
52,-0.725,-0.564,0.438,-0.949,0.054
53,-0.872,0.262,0.794,1.531,0.202
54,1.106,2.022,-0.221,-0.662,-0.271
55,-0.832,0.269,-1.074,-0.139,-0.456
56,1.004,2.6,1.718,-1.302,0.724
57,-2.476,0.286,1.801,-1.004,1.216
58,0.648,-2.188,0.262,-0.701,-0.274
59,-0.182,0.402,-1.09,-0.136,0.058
60,1.121,0.794,-1.376,1.188,0.735
61,-0.373,-0.322,-1.86,-0.894,-0.337
62,-0.567,-0.352,-1.324,0.322,-1.306
63,-0.168,0.045,0.933,-0.641,0.561
64,-0.174,-1.149,-0.445,-0.311,-0.123
65,0.281,1.17,1.022,-0.446,0.826
66,-0.138,1.426,1.007,-0.081,-1.277
67,1.058,-1.002,-0.972,-0.764,-1.62
68,1.076,-0.16,-2.494,1.13,0.317
69,-1.285,-0.282,1.345,-1.517,0.425
70,-0.644,-2.119,1.846,-1.675,0.113
71,-1.056,-0.183,-0.248,0.966,-1.025
72,-0.371,0.531,-1.078,0.472,-0.4
73,1.347,-0.687,0.108,0.125,-0.671
74,0.734,-0.032,1.009,-0.565,-1.623
75,-0.265,1.686,0.053,-0.798,-0.782
76,0.327,1.167,1.039,1.604,-1.946
77,1.37,0.136,0.1,-1.065,-1.009
78,-0.035,-0.244,1.562,-1.325,-0.914
79,1.756,0.455,0.867,-0.853,-0.765
80,0.384,-0.575,0.193,-3.102,-0.101
81,-0.753,0.744,-1.156,0.2,-2.572
82,1.435,0.99,-0.209,-0.118,0.987
83,-0.346,-0.767,-1.048,-0.682,-1.736
84,-0.122,1.182,-2.073,0.04,-1.967
85,1.916,-0.009,1.146,0.891,-0.067
86,-3.482,-3.033,-0.207,-0.965,-0.634
87,1.765,0.548,1.319,1.007,-0.271
88,-0.374,-0.357,-0.723,1.315,0.922
89,-1.275,0.671,-1.217,-0.148,1.619
90,-1.323,0.254,1.054,0.379,-0.645
91,1.05,0.713,-1.425,0.786,-1.132
92,-1.481,1.06,-0.291,-1.191,-1.58
93,1.104,0.731,-0.783,-1.831,0.266
94,1.004,0.26,-0.668,-0.464,0.489
95,1.172,0.444,-0.12,-0.658,-0.191
96,-1.585,1.962,0.487,-0.381,2.029
97,1.996,-0.081,0.135,-1.197,-2.057
98,-1.983,0.375,-1.47,-0.417,0.663
99,-0.319,-0.548,-0.27,-0.539,-0.845
