data,at1,at2,at3,at4,at5
0,-0.82,-0.414,1.481,0.592,0.232
1,2.162,-0.241,0.873,-2.194,-0.136
2,-1.776,0.658,-0.597,0.176,-0.651
3,2.362,0.014,0.86,0.74,-0.02
4,-0.222,-1.548,1.262,-0.66,1.112
5,-0.518,2.013,-1.099,-0.125,-0.067
6,1.431,1.072,-0.081,0.207,-1.28
7,0.625,-1.441,-1.631,0.519,-0.171
8,-0.634,-1.287,0.614,-1.239,-0.058
9,1.197,0.683,2.31,0.495,-0.179
10,0.993,-1.482,-1.156,0.235,-0.062
11,1.108,1.549,0.596,0.048,1.719
12,0.886,0.505,-3.194,-0.665,0.245
13,-0.878,1.806,-1.719,-1.514,0.907
14,0.251,1.441,0.438,-0.107,-0.531
15,-0.508,0.836,-0.019,-0.411,0.705
16,-0.492,0.379,-0.518,-0.394,0.75
17,-1.07,-0.464,0.05,0.913,0.28
18,0.979,-0.809,-0.916,1.131,1.218
19,0.561,0.539,-1.019,-0.271,0.996
20,1.127,1.572,-1.752,-1.075,-1.206
21,-0.118,1.315,0.108,-0.307,1.068
22,0.381,-0.512,1.675,-0.13,1.22
23,-0.637,-1.939,1.315,-1.065,2.005
24,-0.662,0.062,1.694,1.289,-0.752
25,-1.778,-0.177,-0.986,0.662,0.799
26,-0.185,-1.276,-2.04,0.772,0.909
27,0.303,1.233,-1.376,-1.533,-0.136
28,-1.367,-0.066,1.987,-0.728,-0.959
29,-1.411,1.749,0.05,-2.15,-1.615
30,-0.674,-0.768,0.996,0.492,0.632
31,0.858,1.66,-0.283,-1.678,-0.407
32,0.264,-1.53,0.934,1.306,0.053
33,0.466,2.579,0.674,-0.944,-2.063
34,-1.756,0.379,1.493,-1.148,-0.612
35,-0.865,-1.017,-0.453,-0.72,1.487
36,-1.37,0.462,2.037,-1.23,-0.828
37,0.677,-1.734,0.201,-0.153,-0.366
38,1.521,-0.418,-0.602,0.384,0.748
39,0.024,0.909,0.929,-0.869,-1.03
40,-0.121,0.711,0.35,0.071,0.466
41,1.094,-0.214,-1.789,0.445,-0.432
42,0.098,-0.303,1.583,-0.651,-0.599
43,0.871,-0.977,1.538,0.463,0.654
44,1.39,0.536,-0.558,-1.357,1.182
45,0.421,-0.218,1.525,3.195,0.182
46,-1.197,0.118,0.274,-0.58,-0.347
47,-0.09,0.601,1.229,0.928,0.93
48,0.756,1.109,-1.291,0.2,-1.197
49,-1.022,0.038,0.456,-1.397,0.536
50,-1.481,0.765,1.185,-2.511,-0.987
51,-2.713,-1.566,0.69,0.085,-0.329
52,0.583,-0.447,0.349,-0.644,-0.092
53,1.594,-1.738,-0.907,0.093,-3.176
54,-1.785,-1.617,1.173,-1.282,0.389
55,0.505,-0.293,-2.777,0.778,-0.298
56,0.903,1.841,-0.015,-1.96,-2.121
57,-1.747,0.421,0.524,-0.135,-0.962
58,0.448,0.629,2.1,0.179,2.096
59,-0.555,0.398,0.871,-0.325,-0.937
60,-0.278,2.967,1.748,-0.628,-1.174
61,-1.43,0.183,1.629,0.931,1.244
62,0.4,1.235,-0.549,-1.666,0.03
63,-0.854,-1.202,-0.03,0.015,-0.607
64,-0.12,2.721,1.177,0.421,0.057
65,-0.37,0.627,0.135,-1.828,1.475
66,2.166,0.261,0.671,-0.814,1.585
67,-0.211,-1.451,-0.452,0.246,-0.012
68,-0.768,1.455,-0.523,0.382,-0.224
69,1.791,0.241,-1.042,0.328,-1.223
70,0.659,1.102,-0.357,-0.451,-0.342
71,2.056,0.19,0.527,0.261,-1.962
72,0.308,0.571,-0.808,0.392,0.66
73,0.957,0.659,2.228,0.089,-0.37
74,-1.642,0.863,-0.467,1.233,0.179
75,-1.33,0.269,-0.142,2.506,1.419
76,-1.908,1.099,0.199,-0.367,0.189
77,0.774,0.533,0.865,-0.02,-1.155
78,0.603,0.458,1.893,0.105,-0.434
79,0.506,0.25,0.085,1.4,-0.935
80,-1.745,-0.06,-1.285,0.192,0.649
81,1.668,-1.416,0.238,-0.905,0.293
82,-1.038,-0.534,1.514,0.062,-0.355
83,-0.51,1.269,-0.046,-0.522,-0.592
84,-0.18,-0.028,0.11,-1.963,0.372
85,0.262,-0.657,-0.932,0.836,0.154
86,0.571,1.899,1.026,-0.619,-0.027
87,-0.614,-0.959,-0.397,0.357,0.11
88,0.966,0.711,-0.103,-0.901,0.199
89,-0.053,1.995,0.071,1.972,-0.034
90,-0.024,0.474,1.58,0.941,0.043
91,-1.112,-0.299,-0.103,1.057,-0.627
92,-1.36,-0.422,-2.837,-0.977,0.689
93,1.849,0.959,0.685,1.4,1.019
94,-0.631,-0.594,-0.556,-0.156,-1.086
95,0.168,1.414,0.445,-0.894,-0.705
96,-0.235,1.358,-0.031,-0.011,0.226
97,0.595,1.451,0.376,0.349,-1.745
98,0.601,-1.909,0.938,1.464,-0.079
99,-0.592,-0.082,1.238,1.033,-0.935
100,0.067,0.259,1.421,1.451,-0.048
101,-1.483,-1.059,1.406,-0.545,0.064
102,1.27,-0.955,0.532,0.617,0.868
103,0.781,0.314,-1.141,0.259,-1.439
104,0.531,1.978,0.719,-1.714,0.194
105,-0.278,-0.342,-0.365,1.584,0.616
106,-0.125,0.317,2.482,-2.351,1.05
107,-0.543,0.169,0.743,-1.632,-0.089
108,0.63,-1.865,-0.943,-0.422,0.927
109,0.173,-2.224,-1.835,0.512,1.226
110,0.174,-0.506,0.441,-0.619,-1.414
111,-0.944,-0.247,-0.035,0.353,1.293
112,0.078,-0.76,0.166,0.445,-0.096
113,-1.455,0.95,1.233,2.276,-0.188
114,-0.166,-0.478,1.72,-0.801,-0.016
115,-0.552,1.268,-1.238,0.597,-0.182
116,-1.159,-0.088,1.161,-1.949,-1.234
117,-0.624,-0.264,0.992,-1.134,-0.734
118,-0.143,-0.088,-1.484,1.284,-0.973
119,-1.562,-0.352,-0.082,0.398,0.139
120,0.242,-1.136,-0.167,0.29,0.899
121,-0.437,-0.671,1.685,-0.071,-0.327
122,-0.078,0.053,1.636,-2.268,-1.425
123,2.463,-0.022,-1.527,0.883,0.478
124,-0.415,0.614,-2.533,-0.329,0.603
125,-0.789,-0.5,-0.163,-2.204,-1.386
126,-0.96,0.444,-0.95,-0.181,-0.767
127,-0.43,-0.858,1.17,-1.363,-1.7
128,-0.121,-0.111,0.203,0.687,2.136
129,-0.86,-0.085,-0.981,-1.221,1.696
130,-1.451,-0.583,1.701,0.162,1.128
131,1.059,-0.489,-0.522,-0.073,-2.324
132,-0.307,0.194,0.463,-0.51,-0.476
133,0.491,-0.755,-0.823,-0.514,-0.51
134,1.97,-1.335,-0.542,0.695,-0.534
135,0.242,1.158,-1.072,-0.639,-0.184
136,-0.561,0.555,-0.42,0.333,0.176
137,1.097,0.282,-0.835,0.218,1.117
138,0.381,-1.175,0.589,-0.25,0.369
139,2.51,1.535,1.342,-2.11,1.298
140,0.811,-1.125,0.314,-0.057,0.757
141,-0.219,0.949,0.697,-1.241,-0.078
142,0.066,-0.787,-1.002,-0.653,-0.565
143,0.783,0.162,0.732,1.086,-0.176
144,-0.307,0.617,-2.211,2.898,1.941
145,-1.163,-0.341,1.607,-0.525,-0.527
146,-1.97,-1.03,-1.312,-0.929,0.605
147,1.183,0.065,0.274,-1.817,0.224
148,1.068,0.754,1.75,-0.23,1.295
