data,at1,at2,at3,at4,at5
0,0.654,-0.208,-0.514,-1.684,0.511
1,0.192,-0.807,-0.22,1.669,1.303
2,-0.03,-0.304,0.246,0.573,-1.095
3,-0.356,-0.961,-0.084,-0.047,-0.762
4,-0.73,-1.362,-0.048,0.182,-1.625
5,0.059,-0.35,0.686,-0.889,-0.967
6,1.308,0.006,-0.718,-0.543,-0.701
7,-0.911,-1.952,-0.246,0.522,1.208
8,-1.674,-0.942,-1.833,0.926,0.325
9,1.312,-0.778,-1.051,-0.904,0.024
10,-1.226,-1.481,-1.153,-2.356,-0.201
11,-1.587,-0.904,-0.76,0.562,1.802
12,0.355,-0.549,-0.01,-0.203,2.023
13,-1.336,2.779,0.318,-0.808,0.244
14,-1.179,-0.903,-1.168,-1.946,0.428
15,0.365,3.211,-0.078,-2.195,-1.878
16,0.806,-1.343,-0.618,-1.639,2.028
17,0.517,0.477,-0.329,-1.258,0.022
18,-0.555,-0.416,1.568,-0.054,-0.28
19,0.614,0.213,-1.375,-1.325,-0.184
20,0.83,-1.63,0.606,0.982,0.978
21,0.344,-0.099,1.393,0.642,0.658
22,0.942,-0.699,0.207,-0.389,-0.433
23,1.09,0.421,-0.892,-0.977,-1.399
24,-0.898,-0.057,-2.095,-1.25,1.601
25,0.097,-0.979,-0.447,-1.071,1.515
26,0.549,1.385,0.212,1.277,1.785
27,-1.488,0.664,-1.731,-1.101,-0.647
28,0.262,-1.667,1.025,-0.112,-0.373
29,0.941,0.464,-1.659,1.121,-0.213
30,-1.769,1.569,1.565,0.966,-0.427
31,0.088,-1.365,1.66,-0.426,0.988
32,-0.908,-0.678,-0.833,0.798,-0.399
33,-1.453,0.33,0.453,0.415,-2.1
34,-0.125,1.672,0.237,-0.174,0.192
35,1.121,-0.734,1.293,1.862,-1.296
36,0.701,-0.704,-1.305,-0.634,0.513
37,0.578,1.071,0.517,0.042,-0.363
38,0.138,0.575,-2.056,-0.367,-0.106
39,-0.857,2.585,-0.168,-0.972,2.217
40,0.43,-0.232,3.136,0.042,0.714
41,0.361,0.524,-0.46,-0.122,1.398
42,-1.214,-0.563,1.033,-2.463,1.591
43,-0.265,0.23,-0.438,0.464,-0.141
44,0.202,-0.813,-0.214,-0.247,-0.878
45,2.373,-1.368,0.293,-1.703,1.824
46,-0.013,-1.364,-0.842,0.125,0.366
47,-0.741,0.033,-1.763,-0.075,-0.824
48,-0.692,-1.309,0.829,-1.942,-0.951
49,-0.334,-0.009,-0.107,-0.014,0.971
50,0.717,-0.506,0.324,0.541,-0.381
51,1.359,0.095,1.16,-0.045,0.375
52,-0.202,0.943,-0.659,-0.835,-0.805
53,0.465,0.41,0.255,-0.505,0.644
54,1.158,-1.13,-1.101,-0.843,-0.086
55,0.255,-0.47,-1.074,0.481,1.052
56,-0.417,-2.017,0.503,-1.217,-0.229
57,-0.16,-0.091,-2.154,-0.348,-0.725
58,-2.465,0.404,-0.252,1.066,1.241
59,-0.048,0.473,1.039,-1.963,1.229
60,1.847,-1.115,-1.418,-0.918,-0.82
61,-0.189,-1.24,-0.976,-0.764,1.402
62,1.256,-1.432,-0.185,-0.28,-1.596
63,-0.205,1.813,-0.719,-0.722,-1.071
64,-1.301,-1.127,-0.399,1.006,1.565
65,0.172,0.21,-0.419,1.016,1.134
66,1.941,-0.043,-0.509,-0.934,-0.89
67,-0.018,-1.199,-1.199,-0.103,0.125
68,0.583,-0.862,-1.91,-2.042,0.242
69,-0.068,-0.042,-1.086,-0.671,-0.699
70,-0.071,-0.918,0.561,0.368,-0.116
71,-0.965,-1.477,1.114,-2.341,-0.819
72,-2.396,-0.497,1.147,2.904,-1.24
73,0.33,0.622,-1.106,0.833,0.616
74,0.467,0.515,-0.364,-0.763,0.306
75,-1.069,-0.04,0.666,1.322,1.768
76,-0.586,-0.241,0.678,-0.758,0.085
77,-0.392,-0.728,1.164,-1.58,-1.1
78,0.614,-1.123,-0.04,-2.041,-2.141
79,2.025,0.841,1.178,0.302,0.079
80,-1.268,0.863,1.421,0.05,0.674
81,1.081,0.903,-0.721,-0.197,0.182
82,-0.891,-0.727,-2.343,0.958,0.578
83,0.255,0.787,0.736,-0.503,0.827
84,0.227,-0.496,-1.336,1.385,2.035
85,0.194,0.472,-1.35,-1.095,-1.68
86,0.21,-1.173,1.813,-0.719,-0.141
87,0.0,1.527,0.949,0.988,0.537
88,0.837,-0.087,-0.213,1.092,2.804
89,-0.123,-0.69,-2.637,-1.578,-0.293
90,0.629,0.749,-0.507,0.836,0.735
91,0.452,-0.058,0.188,0.704,1.931
92,0.501,0.092,-1.797,0.679,0.979
93,0.371,1.034,0.474,-0.516,-0.64
94,-0.545,-0.964,-0.189,0.676,-0.385
95,0.906,-0.678,-1.259,-1.449,0.337
96,-0.323,0.424,-0.268,0.537,0.919
97,-0.835,0.433,-0.321,-0.954,1.27
98,0.966,0.337,-0.721,0.016,-1.227
99,0.519,0.676,-0.085,2.344,-1.662
