data,at1,at2,at3,at4,at5
0,0.213,-1.388,-0.345,-1.091,-0.375
1,0.063,1.948,0.796,-0.814,1.047
2,0.518,0.96,1.26,-0.395,0.648
3,-0.633,-1.698,-1.821,-1.34,-0.548
4,0.256,0.039,0.454,-0.468,-1.496
5,0.341,-0.524,0.352,0.152,0.147
6,-0.556,0.314,-0.584,-0.849,-2.478
7,0.992,0.929,0.275,1.35,-0.565
8,-1.874,-0.794,0.273,-0.588,-0.124
9,0.772,-0.258,0.497,-0.603,-0.374
10,-1.291,1.928,0.438,-2.076,-1.498
11,-0.968,-0.166,-0.111,1.534,-0.191
12,-0.358,0.526,0.97,0.663,1.106
13,0.184,2.334,0.063,0.159,0.099
14,0.217,0.211,-0.509,-1.204,-0.107
15,0.698,0.824,-0.1,-0.483,-0.06
16,-1.559,1.488,-0.161,-0.965,1.138
17,0.029,-0.029,-1.205,0.451,2.538
18,-0.132,-0.937,0.655,0.615,-1.839
19,-0.703,-1.019,-0.474,0.919,-0.41
20,0.566,1.957,0.601,-0.322,-0.759
21,-0.511,-0.276,-1.03,0.748,-0.117
22,0.339,1.128,2.297,-0.385,0.57
23,-1.584,0.207,-0.174,0.749,-0.768
24,0.488,-1.303,1.222,-1.295,0.345
25,0.643,0.948,-0.248,-0.964,0.939
26,-0.363,-1.616,-0.234,1.404,-0.667
27,2.27,0.153,-1.16,0.862,0.601
28,0.145,-0.452,-1.89,-1.607,1.036
29,0.504,-0.034,-0.783,0.814,1.257
30,-0.175,0.998,0.946,-1.444,0.743
31,0.25,-0.387,-0.223,0.556,0.276
32,-1.568,-0.536,0.075,0.615,0.246
33,-1.894,-0.234,0.465,0.583,-0.234
34,-1.27,1.122,-0.164,1.39,-0.642
35,0.604,1.163,0.89,-2.358,-0.185
36,-0.904,2.08,0.004,1.515,-1.618
37,-0.97,-0.352,-3.266,-1.834,-1.032
38,0.017,0.073,1.583,-0.209,0.549
39,0.5,-0.63,0.845,1.965,0.304
40,-0.951,1.535,-1.12,0.028,1.161
41,0.186,0.601,0.77,1.125,-0.884
