data,node_init,node_term,c,
0,0,1,564.92645
0,0,5,249.1067
0,1,2,4951.39735
0,1,6,360.72279
0,2,3,360.72279
0,2,7,360.72279
0,3,4,8259.79986
0,3,8,1089.94455
0,4,9,943.97139
0,5,6,730.0
0,5,10,2419.2128
0,6,7,1730.65671
0,6,11,6912.56421
0,7,8,10360.62128
0,7,12,12683.33259
0,8,9,249.1067
0,8,13,1730.65671
0,9,14,1386.76336
0,10,11,2453.05957
0,10,15,4951.39735
0,11,12,4292.94612
0,11,16,249.1067
0,12,13,400.8346
0,12,17,2419.2128
0,13,14,1089.94455
0,13,18,1089.94455
0,14,19,1877.59796
0,15,16,5524.20075
0,15,20,4951.39735
0,16,17,1303.19464
0,16,21,730.0
0,17,18,4077.61778
0,17,22,8259.79986
0,18,19,4077.61778
0,18,23,3126.71104
0,19,24,689.25236
0,20,21,6645.03144
0,21,22,730.0
0,22,23,1386.76336
0,23,24,689.25236
1,0,1,619.09301
1,0,5,496.06708
1,1,2,891.11353
1,1,6,616.82346
1,2,3,616.82346
1,2,7,616.82346
1,3,4,1089.94455
1,3,8,732.61204
1,4,9,3744.70401
1,5,6,730.0
1,5,10,81.47845
1,6,7,4244.60911
1,6,11,136.74648
1,7,8,1047.82426
1,7,12,1270.75785
1,8,9,496.06708
1,8,13,4244.60911
1,9,14,3754.91271
1,10,11,4255.94151
1,10,15,891.11353
1,11,12,109.47238
1,11,16,496.06708
1,12,13,497.9593
1,12,17,81.47845
1,13,14,732.61204
1,13,18,732.61204
1,14,19,3636.4137
1,15,16,103.35702
1,15,20,891.11353
1,16,17,3626.47433
1,16,21,730.0
1,17,18,102.85011
1,17,22,1089.94455
1,18,19,102.85011
1,18,23,108.94035
1,19,24,3188.63207
1,20,21,894.19831
1,21,22,730.0
1,22,23,3754.91271
1,23,24,3188.63207
2,0,1,1179.40363
2,0,5,1454.93797
2,1,2,1346.06622
2,1,6,2078.10584
2,2,3,2078.10584
2,2,7,2078.10584
2,3,4,1088.12388
2,3,8,369.86672
2,4,9,1672.5461
2,5,6,730.0
2,5,10,1685.60805
2,6,7,563.34897
2,6,11,444.60641
2,7,8,206.11
2,7,12,335.43701
2,8,9,1454.93797
2,8,13,563.34897
2,9,14,928.72303
2,10,11,276.58797
2,10,15,1346.06622
2,11,12,1373.4534
2,11,16,1454.93797
2,12,13,796.2794
2,12,17,1685.60805
2,13,14,369.86672
2,13,18,369.86672
2,14,19,167.2151
2,15,16,279.49949
2,15,20,1346.06622
2,16,17,360.72279
2,16,21,730.0
2,17,18,568.62161
2,17,22,1088.12388
2,18,19,568.62161
2,18,23,2387.50747
2,19,24,1155.28881
2,20,21,730.65228
2,21,22,730.0
2,22,23,928.72303
2,23,24,1155.28881
3,0,1,123.20695
3,0,5,318.43738
3,1,2,467.94629
3,1,6,346.48572
3,2,3,346.48572
3,2,7,346.48572
3,3,4,192.6679
3,3,8,295.05595
3,4,9,1047.82426
3,5,6,730.0
3,5,10,129.98245
3,6,7,1960.81947
3,6,11,118.99976
3,7,8,401.6258
3,7,12,435.63159
3,8,9,318.43738
3,8,13,1960.81947
3,9,14,448.06576
3,10,11,916.8305
3,10,15,467.94629
3,11,12,42.89464
3,11,16,318.43738
3,12,13,111.487
3,12,17,129.98245
3,13,14,295.05595
3,13,18,295.05595
3,14,19,853.29676
3,15,16,107.61978
3,15,20,467.94629
3,16,17,1840.62745
3,16,21,730.0
3,17,18,309.09644
3,17,22,192.6679
3,18,19,309.09644
3,18,23,143.30148
3,19,24,976.75677
3,20,21,175.56351
3,21,22,730.0
3,22,23,448.06576
3,23,24,976.75677
4,0,1,1445.68977
4,0,5,957.79115
4,1,2,1045.18251
4,1,6,315.83731
4,2,3,315.83731
4,2,7,315.83731
4,3,4,1568.58639
4,3,8,2799.76918
4,4,9,108.14638
4,5,6,730.0
4,5,10,2229.16006
4,6,7,289.8925
4,6,11,5720.9333
4,7,8,6599.93036
4,7,12,3012.246
4,8,9,957.79115
4,8,13,289.8925
4,9,14,638.08413
4,10,11,1352.59724
4,10,15,1045.18251
4,11,12,3193.09383
4,11,16,957.79115
4,12,13,3482.47823
4,12,17,2229.16006
4,13,14,2799.76918
4,13,18,2799.76918
4,14,19,3288.0002
4,15,16,11629.51585
4,15,20,1045.18251
4,16,17,891.88389
4,16,21,730.0
4,17,18,4132.66175
4,17,22,1568.58639
4,18,19,4132.66175
4,18,23,860.00312
4,19,24,397.29028
4,20,21,3737.06268
4,21,22,730.0
4,22,23,638.08413
4,23,24,397.29028
5,0,1,315.83731
5,0,5,545.72624
5,1,2,53.66696
5,1,6,482.06593
5,2,3,482.06593
5,2,7,482.06593
5,3,4,24.01283
5,3,8,492.30066
5,4,9,302.16401
5,5,6,730.0
5,5,10,98.7474
5,6,7,472.46276
5,6,11,86.16092
5,7,8,55.29335
5,7,12,46.19502
5,8,9,545.72624
5,8,13,472.46276
5,9,14,191.17348
5,10,11,309.09644
5,10,15,53.66696
5,11,12,47.56128
5,11,16,545.72624
5,12,13,360.72279
5,12,17,98.7474
5,13,14,492.30066
5,13,18,492.30066
5,14,19,353.18861
5,15,16,101.4669
5,15,20,53.66696
5,16,17,535.07336
5,16,21,730.0
5,17,18,168.16841
5,17,22,24.01283
