data,at1,at2,at3,at4,at5
0,-1.922,-0.895,-0.329,0.027,0.164
1,0.088,-0.96,1.554,-2.276,0.822
2,-0.153,0.56,0.12,0.583,0.297
3,1.605,0.502,1.908,0.867,2.466
4,-1.791,-0.115,1.127,-1.165,-0.006
5,1.326,-0.088,0.443,-1.615,-0.137
6,-2.256,0.509,1.376,-1.135,-1.757
7,-0.487,0.539,0.733,-1.112,2.044
8,0.626,-0.107,-1.162,-0.296,-0.682
9,1.373,-0.465,-0.571,-1.34,-1.755
10,0.337,2.835,-0.436,-0.609,-0.714
11,-1.579,1.209,-0.059,-0.217,-0.491
12,-1.468,0.297,-0.443,0.405,1.986
13,0.83,0.379,1.027,0.329,-2.1
14,-0.659,-1.182,-0.495,0.287,-0.042
15,1.153,2.211,0.058,0.481,0.892
16,0.991,0.056,1.807,-1.429,0.366
17,-0.761,0.032,1.191,0.014,-2.183
18,-0.769,-0.515,-0.159,-1.212,-0.956
19,0.925,-0.349,-1.456,0.905,-0.455
20,-0.277,1.303,0.098,1.594,0.514
21,0.249,0.554,0.694,-1.303,0.876
22,-0.806,-0.305,0.41,1.146,-0.513
23,-1.53,-1.59,0.531,0.612,0.565
24,2.035,0.157,-0.41,0.19,-1.898
25,1.82,-0.848,-1.205,2.122,1.204
26,0.433,0.26,1.21,0.524,0.066
27,1.168,-0.708,0.044,-1.345,0.176
28,1.688,-1.488,0.314,-0.378,-0.614
29,-0.61,0.573,0.39,0.99,0.429
30,-0.554,0.954,-0.188,0.962,-0.046
31,-0.007,0.426,-1.698,0.505,-0.028
32,-0.105,-0.893,0.874,-0.267,0.076
33,0.915,0.595,0.836,-1.81,0.557
34,1.085,0.633,-2.179,1.099,-1.117
35,0.104,0.566,0.079,0.344,0.557
36,2.532,1.023,0.083,-0.279,-0.599
37,0.426,-1.889,-0.615,0.412,0.433
38,0.433,0.43,-1.062,2.501,0.693
39,-0.767,-0.152,-1.407,1.66,1.194
40,-0.114,1.029,1.359,1.579,0.664
41,-1.597,-0.363,0.029,-0.54,1.416
42,-1.616,-1.444,-1.326,-1.763,-0.044
43,-0.694,-0.167,-1.753,-0.791,0.585
44,-2.386,1.655,1.286,-0.484,0.64
45,0.089,-2.39,0.338,0.771,0.493
46,-0.584,-0.489,-0.227,1.577,0.176
47,1.374,1.128,0.068,-0.297,-0.99
48,0.059,-0.772,0.429,-1.667,0.014
49,-0.443,-1.295,-0.426,-3.672,-0.003
50,-0.093,-0.888,1.152,-0.165,1.548
51,0.203,0.516,-0.155,-1.845,0.405
52,-0.184,-0.566,1.158,0.72,-2.369
53,-0.029,2.277,-0.952,-0.319,-0.532
54,-0.969,-0.758,-0.965,0.898,-0.172
55,-0.763,0.014,0.349,-1.09,-0.399
56,-0.461,1.027,-0.734,-0.051,1.074
57,1.257,-0.884,-0.96,0.185,1.081
58,-0.267,-1.473,1.746,-0.004,-0.221
59,0.118,-1.111,-0.153,-0.247,-0.457
60,-0.122,0.276,1.103,0.542,0.513
61,0.804,0.332,-1.823,0.43,0.644
62,-0.734,0.624,-0.591,-0.814,0.869
63,0.53,0.373,-0.337,0.34,2.041
64,1.17,-1.695,-2.005,2.137,1.167
65,-0.087,-1.191,1.176,1.469,0.205
66,-0.552,-0.07,0.086,0.413,0.347
67,-2.307,0.151,1.368,-0.712,0.994
68,-1.332,-0.839,-0.216,0.789,-0.586
69,-0.044,-1.555,0.508,-1.506,-0.567
70,0.401,2.092,0.288,-0.463,-0.453
71,-0.464,1.86,0.544,-0.292,-0.534
72,0.603,-0.681,-0.166,0.391,0.791
73,1.464,0.783,1.755,0.978,-0.242
74,-1.101,0.009,0.818,-0.94,1.066
75,-0.571,0.506,-1.457,-0.263,0.42
76,-0.167,-1.476,0.032,-0.637,2.306
77,0.343,-0.091,-0.241,-0.342,1.674
78,-0.579,0.104,1.675,-1.052,1.096
79,-0.67,-1.821,-0.049,-0.56,0.509
80,-1.547,1.13,1.229,0.729,1.122
81,0.248,0.323,0.052,0.689,-1.352
82,0.305,0.762,-1.075,0.949,-1.352
83,-0.145,1.559,0.223,0.685,0.644
84,0.664,-1.685,0.075,0.557,-1.417
85,-0.776,1.22,0.268,-1.007,0.289
86,0.37,0.389,0.97,-2.214,0.848
87,0.941,-1.657,-0.357,0.415,-0.705
88,-0.23,-1.001,-0.179,0.092,0.019
89,1.405,-2.167,-1.044,1.768,0.792
90,0.505,-0.477,-1.228,-0.33,-0.377
91,-0.652,1.126,-1.103,-1.148,0.11
92,0.013,-0.053,-1.235,0.692,-1.269
93,-1.464,1.059,0.007,-0.672,-0.208
94,-1.128,0.377,1.029,0.181,-0.36
95,-0.953,0.214,0.237,-0.462,0.683
96,1.367,0.748,0.039,-0.983,0.082
97,0.58,-0.199,-0.534,-1.014,-0.243
98,1.295,-0.35,0.206,0.876,-1.085
99,0.422,-1.28,-0.471,0.817,2.528
100,0.635,0.086,1.121,0.446,0.607
101,-0.509,1.242,1.142,1.043,-0.466
102,-0.574,-1.145,-1.191,1.729,0.007
103,-0.394,-1.406,0.037,-0.35,0.564
104,-0.548,-1.771,0.856,0.316,0.811
105,0.448,0.584,-0.273,0.145,-0.906
106,-1.419,2.063,-0.728,-0.534,-0.494
107,1.211,0.696,-1.984,0.567,-0.036
108,0.588,-1.5,0.469,0.107,1.24
109,-0.383,-0.558,0.008,-0.16,-1.185
110,-0.396,1.537,-1.381,0.17,0.03
111,-1.263,1.316,2.311,-0.058,0.084
112,0.741,1.992,1.398,1.496,0.655
113,-2.143,-0.033,-0.421,-2.204,0.852
114,-1.109,-0.109,-1.082,-0.293,0.826
115,0.267,0.095,0.983,-1.097,-0.834
116,-1.45,-0.699,0.587,-2.12,0.213
117,-0.131,-0.009,-0.428,-1.337,1.264
118,0.971,-0.269,-0.805,-1.4,-0.098
119,-0.935,1.128,0.389,0.246,-1.249
120,0.322,-0.941,-0.356,-0.353,-2.319
121,0.666,1.718,0.24,0.898,0.322
122,-0.336,0.785,0.983,-0.059,0.007
123,-1.091,1.043,-0.641,0.041,-1.522
124,1.898,0.372,-0.287,-1.289,-0.458
125,-0.74,0.976,-0.817,0.052,-0.197
126,-1.892,0.618,-0.847,-1.459,-0.083
127,-0.956,0.49,0.874,-1.281,-0.46
128,-0.787,0.688,-0.861,-0.525,1.649
129,-0.506,-0.635,1.562,-2.313,0.246
130,-0.798,-0.146,0.267,-0.69,0.426
131,-0.25,0.153,-0.703,1.011,-0.989
132,-0.703,-1.476,-0.488,-0.163,0.631
133,0.951,-0.728,-1.146,-1.351,-1.131
134,0.846,-1.074,-0.106,0.556,1.047
135,1.074,0.796,-1.308,0.146,-0.137
136,0.293,0.211,1.392,1.292,1.305
137,0.034,-0.537,1.482,-0.454,0.055
138,-1.266,-0.107,-1.701,0.531,-1.027
139,-1.721,-0.818,-0.743,0.808,0.482
140,0.571,-1.372,-0.328,0.995,0.808
141,0.447,-1.313,-0.577,0.796,-1.402
142,-1.852,-0.223,-0.924,1.17,0.592
143,1.328,-1.137,-0.494,0.157,-1.345
144,0.246,-1.012,0.329,-0.675,1.15
145,0.489,-1.341,-0.685,-1.48,-1.703
146,0.174,-1.591,-0.384,-0.329,-0.484
147,-1.013,-0.637,-0.197,-1.077,-2.512
148,0.507,0.464,-0.691,-0.661,-0.106
149,2.106,-2.068,0.299,-0.973,0.954
150,-1.329,1.421,0.042,-0.996,0.106
151,-1.708,-0.675,-0.41,-1.781,-0.711
152,-0.288,2.732,-1.998,-0.885,0.638
153,-0.046,-0.786,-1.374,-0.043,0.798
154,-0.265,1.828,-0.587,1.614,0.061
155,0.204,0.287,-0.066,-0.324,-0.595
156,0.208,0.529,0.011,-1.134,-1.748
157,1.178,0.272,1.194,-1.609,-0.745
158,-0.31,-0.266,-0.817,-2.059,2.111
159,0.692,-0.605,-0.365,0.507,0.718
160,-0.323,0.41,-2.169,-1.598,-0.148
161,-1.046,-0.452,-0.547,-0.428,-0.258
162,-1.715,0.478,1.357,-0.246,0.908
163,-0.071,0.949,0.131,0.17,-0.278
164,-0.312,-0.45,-0.298,1.143,-0.205
165,-0.759,-1.032,1.793,1.922,2.924
166,-0.525,1.093,1.868,2.195,-0.748
167,-0.335,1.698,1.55,-0.79,0.972
168,-0.333,-0.597,0.185,0.524,0.554
169,-0.87,-0.333,-0.802,0.565,0.264
170,1.126,-0.434,-0.332,2.703,-0.47
171,-0.142,1.566,-0.926,1.064,-0.149
172,-1.037,0.116,1.032,-0.017,-0.289
173,3.017,-0.369,0.322,-0.512,0.424
174,0.876,-0.052,1.811,-0.378,0.211
175,0.11,-0.236,2.419,-0.049,-1.021
176,0.16,-0.686,-0.404,-0.765,-0.394
177,-1.441,-1.262,0.718,1.879,-0.166
178,-0.758,-0.007,1.163,-0.823,-0.889
179,-0.202,3.001,-0.676,-0.776,0.131
180,-0.058,1.952,-0.889,0.714,-1.494
181,0.781,-0.06,0.075,-1.517,-0.189
182,-2.05,-1.513,0.664,0.308,-0.58
183,-0.871,-0.058,-2.084,0.022,1.381
184,-0.428,1.502,1.16,-0.569,-1.028
185,-0.632,0.599,2.853,0.391,0.437
186,0.467,0.421,0.877,-0.904,-0.172
187,0.962,-0.835,-1.282,0.632,-0.533
188,-0.123,0.604,-1.042,0.688,-1.067
189,0.736,0.558,-0.215,0.959,0.239
190,-0.183,0.006,-1.842,1.266,-0.279
191,-2.124,-0.079,-1.074,1.766,-0.466
192,0.574,0.684,-0.026,1.424,0.303
193,1.8,-0.847,-0.814,0.894,0.016
194,-0.545,-1.114,-0.222,-0.373,-1.03
195,0.653,0.844,-0.81,-0.361,-0.464
196,0.15,-0.5,0.248,-0.586,-0.884
197,1.922,0.545,1.127,-2.86,0.257
198,1.962,-0.861,-0.707,0.289,1.119
199,-0.23,-1.372,-0.511,-1.279,1.1
200,0.364,-0.437,1.223,0.071,-0.482
201,0.033,-0.866,-0.417,0.819,-0.761
202,0.251,0.267,-0.008,0.678,-0.541
203,0.716,-1.714,-0.138,-1.251,0.098
204,-1.832,1.924,-0.93,-0.771,-0.808
205,0.356,0.006,0.42,0.023,0.84
206,-0.063,-0.077,1.559,1.693,-0.543
207,0.369,0.389,-0.239,-0.546,1.476
208,1.136,0.118,-0.322,-0.409,-0.559
209,0.013,-1.084,0.418,-0.196,0.891
210,1.363,-0.366,-0.296,0.57,-0.708
211,0.41,-1.234,-2.646,-1.266,0.377
212,1.535,0.163,-1.25,0.556,0.472
213,0.28,0.647,2.125,-0.234,0.229
214,-2.415,-0.998,-0.173,-2.019,1.278
215,-1.176,0.397,-0.872,0.657,0.641
216,-0.209,0.671,-2.001,1.527,-1.008
217,0.915,0.542,-1.038,0.454,-1.891
218,0.016,-0.371,-0.596,1.236,2.797
219,0.493,0.991,0.483,0.21,-0.67
220,0.626,2.293,1.679,1.332,0.028
221,1.793,1.516,1.19,-1.217,-0.282
222,-0.672,-0.652,-0.965,1.806,1.44
223,-0.252,-0.228,0.16,-0.272,-1.119
224,0.359,1.564,0.902,1.235,-0.814
225,-1.475,0.39,-0.181,-2.064,-1.308
226,0.71,0.031,0.009,0.671,-1.367
227,1.026,0.462,-1.588,0.445,0.667
228,0.132,-0.961,0.524,0.319,0.134
229,0.042,-0.808,0.09,0.055,-0.361
230,-1.395,1.273,-0.168,0.942,-0.482
231,1.762,0.799,-0.107,1.455,1.642
232,-0.42,0.54,-0.464,-0.137,-0.178
233,0.59,-0.157,0.313,-0.922,0.615
234,1.259,0.062,0.226,1.079,-0.147
235,0.568,-0.555,-0.36,1.095,-0.743
236,0.246,1.352,1.782,-1.469,1.193
237,-0.111,-1.279,1.841,0.527,0.312
238,-1.269,-0.591,0.14,1.787,-1.978
239,1.936,-0.261,0.206,-1.176,0.665
240,-0.706,0.854,-1.307,0.129,0.111
241,2.157,-0.657,1.71,-0.606,0.209
242,-0.097,-0.227,-0.186,0.44,-0.456
243,-0.603,-0.883,0.436,-2.0,-0.367
244,-0.983,-0.463,-0.4,-1.169,-1.809
245,0.464,-0.965,-1.429,0.636,-0.482
246,0.18,-0.17,0.391,-0.652,0.363
247,-0.871,-0.625,1.471,-0.986,-0.689
248,0.284,1.948,1.789,-0.557,1.15
249,-0.719,-1.248,-0.361,1.778,1.028
250,-2.059,0.395,-0.689,0.026,-0.177
251,0.57,0.684,1.081,-0.014,0.601
252,-0.203,1.396,0.058,0.238,1.624
253,-0.952,0.679,-0.599,0.1,-0.194
254,-0.715,0.083,0.31,-0.255,-0.399
255,0.523,1.479,-1.737,-0.078,-1.275
256,-0.876,-0.11,-0.398,2.493,-0.677
257,1.359,0.224,-1.278,-0.043,0.824
258,-0.739,0.077,-0.901,-0.284,0.526
259,2.646,-0.856,1.901,-0.331,0.562
260,1.185,-0.95,-0.847,0.197,-0.035
261,0.864,-0.804,-0.525,0.306,-0.441
262,0.406,-2.305,1.827,-0.412,1.07
263,0.334,-0.602,1.635,-0.689,1.08
264,-1.436,-0.83,-0.429,0.286,0.603
265,0.542,0.243,2.214,0.055,-0.946
266,-1.754,-2.239,-0.133,2.051,-0.657
267,0.04,2.555,2.483,-0.919,0.145
268,-0.871,-0.452,-1.375,-1.185,1.679
269,-0.512,-0.678,0.388,-0.367,-0.601
270,-0.727,0.847,-0.234,-0.038,-0.906
271,0.265,-1.519,1.269,-1.903,1.347
272,0.784,0.285,-0.406,0.836,-0.389
273,-0.257,-1.929,-0.269,-0.126,-0.919
274,0.874,-1.146,0.2,-0.319,-0.334
275,-0.636,-0.318,0.118,0.624,-0.063
276,0.29,0.471,-0.397,0.447,0.157
277,-0.339,1.247,-0.85,0.303,0.877
278,-0.085,0.105,1.031,-0.21,-0.105
279,-1.063,-0.993,0.296,-1.18,1.38
280,-0.176,-0.42,-0.258,0.52,-0.622
281,-1.739,-0.217,-0.268,-0.442,-0.969
282,-1.29,0.078,1.563,0.208,-1.417
283,-1.069,0.35,1.465,0.739,0.607
284,-2.829,-0.105,0.932,0.248,-1.292
285,1.102,0.672,0.704,0.394,-0.442
286,-1.52,-0.568,0.225,-0.774,-0.982
287,-0.353,0.514,1.526,1.079,0.146
288,-0.638,0.712,0.184,1.133,0.576
289,-1.47,-0.037,-2.056,0.257,1.545
290,-1.027,0.428,0.484,0.445,-0.837
291,-0.337,2.65,0.443,-1.112,-0.11
292,-0.163,0.173,-0.492,1.406,-0.813
293,0.243,-0.853,-0.854,-2.748,-1.578
294,-0.534,-0.97,0.409,-1.531,-1.0
295,-0.535,0.626,0.918,2.123,-0.811
296,-1.185,0.346,0.298,-0.202,2.488
297,1.694,0.818,0.662,0.674,-2.978
298,-2.783,0.441,-0.375,0.907,0.374
299,2.091,-0.714,0.499,-1.117,1.938
300,1.23,-0.047,-0.785,-0.714,0.158
301,-1.143,-1.382,0.098,0.602,-1.095
302,1.444,-0.72,0.667,-2.39,-0.239
303,-0.142,1.214,0.937,-1.906,-1.247
304,1.15,-1.647,1.733,-0.316,0.969
305,-0.419,-0.72,-1.741,1.389,1.944
306,0.27,0.393,-1.477,-0.563,-1.524
307,0.984,-0.407,-2.027,-0.809,0.922
308,0.155,-0.574,-0.25,0.849,-0.186
309,-2.014,0.516,0.351,-1.967,1.799
310,0.94,-0.146,1.036,-0.751,1.087
311,-0.055,-0.475,-0.975,-1.875,-0.354
312,0.364,-0.316,-1.363,0.073,1.31
313,0.563,0.728,0.303,0.97,-0.001
314,1.305,1.574,-1.049,-1.027,-0.296
315,0.507,2.044,-0.597,-0.111,0.371
316,1.33,-1.504,1.371,-0.33,1.447
317,1.532,-0.219,-0.541,0.652,0.606
318,-0.696,-0.577,-0.466,-0.342,0.687
319,0.078,-0.344,0.123,-0.814,-1.387
320,0.889,-0.987,1.837,0.052,-1.446
321,-1.567,-0.74,2.055,-1.057,-2.121
322,0.196,0.54,0.089,-2.888,-0.545
323,-0.459,0.456,0.176,-1.365,-0.046
324,1.183,0.568,0.23,-1.562,0.406
325,0.585,-0.915,-0.365,0.252,0.505
326,0.666,-1.646,0.719,0.939,-0.735
327,2.036,1.025,1.632,-0.14,0.557
328,-0.062,-0.452,0.176,-0.555,1.481
329,-1.44,1.181,-1.054,1.229,-2.257
330,0.352,-1.323,-1.657,1.259,-0.48
331,-0.206,-1.119,0.53,-1.569,-0.288
332,0.499,-1.773,-1.183,-1.166,2.796
333,1.064,-0.571,0.163,-0.65,0.39
334,-1.294,1.308,-1.041,0.143,0.177
335,0.608,0.021,-1.54,1.668,1.469
336,-1.538,0.062,0.022,-0.379,-1.592
337,-0.831,-0.455,-0.12,-0.164,0.079
338,-0.652,0.307,-0.756,0.088,0.192
339,-2.242,-0.231,0.111,0.75,-0.278
340,-0.994,-0.516,-0.066,-0.867,0.876
341,0.986,-0.857,0.707,0.816,0.122
342,-0.291,0.489,1.606,0.053,0.825
343,0.793,-0.005,1.056,-1.351,0.296
344,-0.041,-0.402,-0.672,-0.176,0.387
345,0.17,-0.533,-0.478,0.531,0.101
346,-1.507,-0.171,0.017,1.314,-0.233
347,-1.375,1.609,-0.387,-0.418,-0.524
348,2.112,1.174,-1.18,-1.264,0.238
349,0.006,-2.576,-0.461,0.254,1.154
