data,at1,at2,at3,at4,at5
0,2.365,-0.3,1.112,-1.964,0.815
1,1.524,0.23,0.168,0.112,-0.985
2,-0.239,0.112,-0.258,0.049,0.377
3,-1.46,-0.221,-0.295,1.342,0.388
4,0.004,0.217,-0.304,0.452,-0.314
5,-0.63,0.772,-0.301,-0.333,1.389
6,-0.464,0.686,0.356,-1.089,0.28
7,1.294,1.322,0.072,-0.487,-0.27
8,-0.175,-0.199,0.185,0.663,-1.707
9,-1.888,-2.026,0.184,-0.112,-1.02
10,-2.094,-1.326,-0.591,-1.09,0.572
11,0.129,-2.152,-0.193,-0.507,-0.527
12,0.248,0.585,2.126,-0.229,0.267
13,0.766,1.479,-0.078,0.962,-2.118
14,-0.308,-0.26,0.313,0.171,0.879
15,-0.582,-0.624,-0.384,0.113,0.127
16,0.314,-0.706,-1.756,1.117,0.547
17,-1.312,0.071,-1.442,-1.737,-0.012
18,0.053,-0.755,-0.184,-1.259,-0.608
19,-1.051,-0.077,-1.116,-0.304,0.009
20,1.247,2.404,-0.312,1.236,-0.618
21,0.273,1.241,-0.18,0.646,-0.432
22,0.435,-0.289,-1.559,0.436,2.151
23,0.547,0.709,0.297,-0.554,-0.735
24,-0.494,0.649,-0.732,0.284,0.75
25,-0.022,-1.625,0.388,1.271,-0.384
26,-0.055,-0.112,-0.912,1.283,1.42
27,-0.788,-0.434,-1.16,-1.074,0.088
28,-0.534,-1.344,-0.545,-2.787,-1.804
29,-1.19,0.102,-1.307,0.209,-0.542
30,0.243,0.89,0.194,-1.686,0.745
31,1.28,-0.287,-0.682,0.125,-1.62
32,0.521,1.681,1.249,0.726,-0.222
33,-0.405,-1.073,0.718,0.539,0.438
34,-0.316,1.062,0.608,-0.426,0.622
35,2.564,-0.787,0.289,-0.257,-1.44
36,-0.421,0.661,0.241,-1.375,-0.498
37,0.133,0.854,0.1,2.362,1.548
38,-1.156,-0.018,0.951,1.548,0.489
39,-0.376,0.486,0.953,-0.48,0.261
40,0.919,1.441,0.283,-0.02,-0.597
41,0.743,0.109,-1.795,1.692,0.298
42,-0.824,0.179,-0.733,0.794,0.061
43,-0.427,-0.164,1.917,1.41,-1.696
44,-0.261,-1.748,-0.57,0.82,0.771
45,-0.157,-0.67,2.376,0.07,0.637
46,-1.061,0.663,0.378,0.616,-1.721
47,0.079,-1.501,1.908,-0.612,0.789
48,-1.81,1.178,-0.707,0.779,1.622
49,-1.801,1.366,-0.173,0.046,0.701
50,-0.22,1.134,-0.017,-0.998,-0.847
51,0.117,-0.567,-0.71,-0.036,-1.026
52,0.489,-1.177,-0.211,0.007,0.033
53,-1.137,0.918,-1.828,-0.863,-0.114
54,0.664,-1.382,1.044,0.344,1.361
55,2.84,1.023,-0.242,0.386,1.113
56,-0.467,0.857,-0.957,1.281,0.356
57,0.042,0.632,0.134,0.426,-2.149
58,-0.646,-1.801,1.055,0.624,-0.449
59,-0.335,-0.644,0.107,-0.713,-0.698
60,0.812,-0.963,-1.595,-0.648,0.414
61,-1.073,1.338,0.492,1.395,0.736
62,-0.408,0.368,-0.735,1.376,-0.843
63,-0.355,0.286,0.264,-1.164,-0.242
