data,at1,at2,at3,at4,at5
0,-0.447,-0.833,0.542,-0.441,0.159
1,0.555,0.385,-0.941,0.338,-0.245
2,-0.107,-0.023,-0.464,1.05,-1.956
3,0.22,1.076,0.115,1.477,-0.681
4,-0.329,0.3,-1.412,-1.128,-0.071
5,0.575,-2.122,-0.806,-1.506,0.259
6,-0.005,-0.585,0.36,0.463,1.37
7,-0.825,-1.204,-0.759,-0.493,0.549
8,0.255,0.725,0.535,0.833,1.579
9,0.484,1.04,0.03,-0.779,-0.97
10,1.377,0.422,0.564,1.227,0.215
11,-2.017,1.465,0.539,0.75,-0.938
12,-0.256,-0.495,-0.283,0.599,0.116
13,-1.048,0.116,0.137,-0.026,0.569
14,0.462,1.46,0.284,-0.155,-0.711
15,1.48,-0.881,2.135,0.706,-0.743
16,-1.33,1.997,0.694,1.033,0.065
17,-1.065,-0.593,1.188,0.532,-0.67
18,-0.153,0.914,0.864,-0.163,-0.848
19,-0.168,0.296,0.348,0.366,-0.672
20,-0.344,-1.351,-0.259,0.882,1.867
21,-0.26,-0.522,-0.401,0.592,-0.754
22,0.7,0.409,1.693,0.967,0.355
23,-1.146,0.724,-1.741,-0.702,-0.104
24,-0.173,0.16,-1.357,-0.096,0.301
25,-0.587,0.377,-0.787,0.186,-0.238
26,0.028,0.842,-0.689,0.501,0.24
27,-1.358,1.219,-0.931,-0.594,-0.628
28,-0.093,-1.141,-0.746,-0.813,-1.422
29,-0.865,0.545,1.447,-0.058,-1.743
30,-0.018,-0.961,0.11,0.345,-0.464
31,0.889,-1.031,-0.756,0.113,-0.714
32,0.409,0.078,-0.789,-0.212,0.549
33,0.442,-0.283,0.234,-1.067,1.834
34,1.045,-1.674,1.607,0.598,-0.665
35,1.126,0.704,0.212,-0.381,-0.41
36,0.462,1.922,-1.298,0.338,0.941
37,1.55,-0.544,0.458,3.258,-0.381
38,1.14,0.108,-1.058,-0.206,0.595
39,-0.727,-2.585,0.379,0.741,0.97
40,-0.016,-1.743,-1.023,-0.706,-0.55
41,-0.329,-0.425,0.439,-0.062,-0.096
42,0.519,-2.206,1.045,-0.5,-0.227
43,0.001,0.045,1.397,0.139,-0.667
44,0.773,-0.379,0.919,-1.133,-1.528
45,0.103,1.496,-1.478,0.24,-0.59
46,-0.204,0.059,-0.045,0.197,0.76
47,-1.013,0.071,1.261,-1.368,-0.761
48,-0.012,-0.519,-1.654,0.083,0.608
49,-1.251,-0.419,-0.037,-0.903,-1.3
50,-1.08,-0.577,0.901,-0.927,1.386
51,0.817,-0.131,-0.654,-0.846,0.289
52,0.072,0.601,-0.454,1.372,-0.987
53,0.282,1.232,0.357,1.716,-3.017
54,-1.542,0.154,0.296,0.338,-1.093
55,-0.704,-1.543,-0.154,-0.941,-0.28
56,-2.578,1.93,-1.145,1.118,-1.041
57,-0.469,-2.175,-1.248,0.123,0.852
58,0.399,0.287,0.558,0.795,2.148
59,2.622,-0.068,0.807,0.248,0.917
60,0.07,0.242,-1.323,1.829,-0.045
61,0.806,0.741,0.284,-0.773,-0.187
62,1.21,-0.447,0.591,-0.808,0.447
63,-0.28,-0.818,-0.855,0.028,0.07
