data,at1,at2,at3,at4,at5
0,-0.339,0.396,-0.873,0.221,0.348
1,-0.997,0.685,1.799,1.066,-0.487
2,-0.831,1.213,-0.204,-1.004,-1.111
3,-0.598,-1.11,0.717,0.865,-1.18
4,0.045,0.865,-0.715,1.139,-0.128
5,-0.051,0.923,0.417,1.499,0.9
6,-0.564,0.452,-0.173,-0.883,-0.507
7,1.361,-0.539,1.089,2.329,-0.848
8,1.811,-0.168,0.683,-0.985,0.198
9,-0.995,-1.242,-0.063,1.661,-0.319
10,-1.329,-1.611,0.773,0.829,-0.858
11,-0.911,-0.246,0.61,-2.578,0.748
12,1.108,-1.049,-0.233,0.067,-2.605
13,0.448,0.66,-1.492,-2.244,-0.999
14,-0.018,0.342,-0.682,0.009,0.575
15,0.517,-1.472,1.049,0.131,0.559
16,-0.998,-3.0,-2.014,0.264,-0.842
17,-0.968,1.324,-0.235,-0.011,-1.452
18,-1.33,-1.35,-0.239,-0.476,-0.587
19,0.992,-0.115,-0.01,0.86,1.19
20,-0.456,-1.796,-0.801,0.178,-0.905
21,1.363,-0.284,0.538,1.274,-0.362
22,-0.741,-1.429,1.092,-0.395,1.668
23,0.095,-1.55,1.076,-0.608,-1.302
24,-0.597,-0.164,0.521,-1.694,0.629
25,-0.929,0.014,1.44,1.26,-0.427
26,-0.803,0.784,0.026,0.855,-0.071
27,-2.16,-0.941,0.254,-0.597,-0.634
28,1.966,-0.627,-0.417,0.716,0.639
29,1.115,-2.091,1.728,-2.218,-1.87
30,-1.477,-0.653,-0.149,-0.599,-0.005
31,0.323,0.155,0.456,1.368,-0.653
32,-0.567,0.955,1.232,1.244,-1.278
33,-0.145,0.721,-2.264,0.165,-0.218
34,0.064,1.386,0.092,-0.458,0.897
35,0.51,-0.064,-1.476,0.103,1.041
36,0.091,-2.281,-2.302,-0.201,0.143
37,1.121,0.235,0.489,-1.179,-0.663
38,0.537,-0.805,0.296,-0.31,1.097
39,-1.331,1.083,-0.718,-0.654,0.834
40,-0.736,0.405,-1.698,1.351,-0.497
41,0.527,1.126,1.01,-1.282,0.136
42,-0.123,0.397,-1.815,-1.253,-1.056
43,-0.737,0.8,-0.008,0.414,0.272
44,-0.96,-0.583,0.047,1.919,-0.804
45,0.283,0.617,0.405,0.211,-0.457
46,1.034,-0.175,-1.466,-0.87,-0.689
47,0.59,-0.005,-1.352,1.168,0.518
48,-3.4,0.716,0.43,1.705,0.465
49,0.205,-1.502,0.603,0.719,1.04
50,0.064,-0.728,0.419,1.095,0.158
51,-0.241,-1.724,0.198,1.567,0.06
52,-1.237,-0.635,1.023,0.433,0.822
53,-0.322,-0.089,-0.443,-0.071,-0.99
54,0.163,-1.548,1.474,-0.011,-1.114
55,1.887,0.974,0.133,-1.393,0.532
56,1.029,0.798,0.377,1.723,-0.71
57,1.091,-1.904,-1.027,-0.31,1.209
58,0.064,1.604,0.18,-0.835,1.01
59,-1.561,1.546,0.949,-0.646,0.671
60,-0.475,0.64,-0.239,-0.748,0.123
61,-1.618,0.307,0.626,0.209,1.423
62,0.34,-1.301,0.388,-0.379,0.157
63,-1.281,-0.621,-1.525,0.421,-0.074
64,0.241,-1.644,0.205,-0.653,-1.239
65,-0.048,0.558,-0.116,-0.289,0.503
66,0.977,-0.195,0.788,0.83,-0.756
67,2.689,0.026,0.744,0.684,-1.407
68,-0.855,-0.321,0.68,0.123,1.758
69,0.662,-0.723,0.945,-1.313,-0.434
70,-2.178,2.442,-1.713,0.927,1.148
71,-1.983,1.168,-1.017,0.152,0.466
72,0.111,0.953,0.42,-0.314,-2.062
73,0.249,0.089,-1.613,-0.158,0.004
74,0.471,-0.193,-0.715,-0.135,1.019
75,0.621,1.366,1.264,0.726,-0.845
76,-0.478,-0.856,0.027,-1.058,-1.143
77,0.292,-0.554,-0.413,-1.191,1.873
78,-0.239,-1.812,0.542,-1.684,-0.209
79,0.91,-0.541,-0.394,-0.081,-1.42
80,-0.282,0.991,0.839,1.001,-1.322
81,0.693,-0.421,-0.162,0.287,0.016
82,-1.184,-0.154,0.569,-1.14,1.838
83,0.227,0.119,-1.829,-0.775,-0.197
84,0.094,1.306,-0.551,0.498,-0.453
85,-1.734,2.052,0.669,-2.418,1.807
86,0.661,0.741,-0.637,0.605,-1.264
87,1.204,-0.456,-0.442,-1.32,-0.38
88,-0.401,0.374,0.306,0.197,0.228
89,0.674,-0.833,-1.159,-0.451,-1.087
90,-0.202,0.272,0.135,0.649,-0.421
91,0.118,-1.37,1.697,0.586,1.031
92,2.039,-0.125,-1.564,0.613,-0.939
93,1.626,-1.112,0.982,-0.803,-0.567
94,1.158,-0.393,0.201,-1.306,-0.994
95,1.017,0.689,0.332,0.291,1.017
96,1.894,0.945,-0.338,1.787,0.468
97,1.013,-0.56,0.475,-0.009,-0.935
98,1.021,1.62,0.016,1.069,0.382
99,0.531,-0.296,-0.451,-1.045,0.515
100,-1.241,-1.224,0.324,1.189,-0.32
101,1.524,-1.203,0.235,-1.556,1.064
102,0.399,1.097,0.173,0.945,-1.373
103,0.406,0.907,-1.515,0.374,0.931
104,-0.291,-0.732,0.819,-0.24,-0.995
105,0.604,-0.379,0.898,0.003,1.19
106,-0.753,0.857,1.112,-1.979,-0.664
107,0.567,-1.918,-1.059,0.244,0.798
108,0.812,-0.582,-1.224,0.06,-0.387
109,-1.105,1.001,-0.978,0.268,0.167
110,0.868,-1.178,-0.159,-1.577,-0.611
111,0.66,0.354,-0.547,0.794,-0.975
112,0.891,1.589,-2.084,-1.46,1.376
113,0.943,0.463,0.123,0.713,-1.508
114,-1.656,1.155,-0.916,0.468,-0.727
115,-0.284,-0.205,0.281,0.259,-0.497
116,0.773,-1.984,2.965,0.758,-0.703
117,-0.726,-0.101,0.79,0.968,1.02
118,-1.249,-1.189,0.923,-0.67,-0.637
119,0.82,1.839,1.504,0.794,0.372
120,1.212,0.603,0.258,0.442,-0.879
121,0.333,-0.024,-0.781,0.036,1.753
122,2.261,-0.05,0.463,0.214,0.742
123,-0.618,1.202,-1.927,-0.594,1.297
124,0.191,-2.065,-0.469,-0.358,-0.157
125,0.662,0.051,-0.535,0.726,1.387
126,1.666,-0.569,-0.201,-0.787,-0.793
127,3.251,-0.959,0.991,1.26,-0.04
128,0.437,-0.076,1.178,1.185,-1.61
129,-1.885,-0.489,0.414,-1.296,-1.358
130,1.423,2.032,-2.087,-0.775,-1.975
131,-0.713,0.591,0.173,-1.754,0.179
132,-0.307,-2.235,0.871,-0.701,-0.701
133,-0.929,0.797,-0.587,-0.396,0.321
134,-0.44,0.035,1.509,-1.067,-0.329
135,-0.219,-1.295,0.426,0.425,0.266
136,-1.775,-1.093,0.415,-0.435,0.033
137,-0.411,-0.377,0.777,-0.685,0.415
138,0.278,0.857,1.265,0.153,0.435
139,1.536,-1.405,-0.14,0.483,0.926
140,-0.948,-0.893,-0.802,0.727,1.634
141,2.194,1.657,1.872,-0.58,-0.445
142,-0.618,-0.021,2.052,0.223,-0.146
143,-1.171,1.167,-1.656,0.288,1.006
144,-0.502,-0.314,-0.331,-0.664,1.382
145,0.253,-0.477,1.117,-1.01,0.154
146,0.061,-0.69,-0.672,-0.002,0.029
147,-1.149,0.112,-0.27,0.226,-1.492
148,-1.041,0.246,-0.285,1.172,0.456
149,1.394,2.003,1.46,0.416,0.506
150,0.779,-0.977,-0.249,0.486,-0.926
151,0.766,-0.58,0.785,-1.291,0.062
152,0.643,0.331,-1.045,0.666,0.495
153,1.037,-0.894,0.215,-0.246,-0.656
154,-0.587,-1.69,-1.755,-0.344,1.185
155,1.901,0.021,-2.061,0.106,-0.28
156,0.165,0.823,-1.444,-0.479,-0.368
157,-1.416,0.128,-0.283,-1.237,0.777
158,0.828,-0.805,-0.574,0.272,-0.806
159,-1.235,0.335,0.367,-0.088,-1.231
160,0.168,-0.493,0.83,1.056,1.064
161,-1.602,0.541,-0.403,-0.545,0.343
162,1.761,-2.771,-1.268,0.874,0.6
163,-0.413,-1.538,-0.331,1.615,-0.689
164,0.399,0.248,0.979,0.032,-0.199
165,0.59,-0.393,-0.704,0.433,-0.768
166,0.365,1.182,0.449,1.256,-0.002
167,0.63,1.339,0.191,-1.225,0.354
168,-0.359,-0.369,-0.83,0.126,-0.362
169,0.995,-0.28,-0.157,-0.086,-0.049
170,0.433,-0.293,1.048,0.417,1.495
171,1.512,-0.929,-1.1,-0.117,0.69
172,-0.21,0.243,1.685,0.672,-1.353
173,-0.734,-1.732,0.616,0.131,0.196
174,-1.393,-0.548,-0.454,-1.465,-1.175
175,-0.03,1.523,-0.853,-0.213,-0.392
176,-1.099,-1.852,0.003,2.03,0.243
177,0.522,-0.776,0.624,1.232,-0.589
178,1.152,-0.682,1.028,-0.353,0.294
179,0.422,0.631,-0.963,0.012,0.766
180,-1.04,-1.819,1.387,-1.132,1.146
181,-0.828,0.221,-0.17,-0.63,0.143
182,-0.908,-1.283,-0.446,-1.088,-2.097
183,-0.815,-1.912,0.514,0.356,-0.965
184,1.141,-0.41,-2.001,0.531,-1.44
185,-1.755,-1.378,1.456,0.619,1.093
