data,at1,at2,at3,at4,at5
0,0.901,1.574,-1.226,-0.359,-1.137
1,-2.47,-0.465,0.709,0.69,-0.946
2,1.199,0.282,0.625,0.141,-0.803
3,-0.339,0.408,1.993,-0.648,-0.972
4,-0.152,-0.333,-0.034,0.439,-0.213
5,-0.23,-0.621,0.369,-0.326,1.113
6,-1.374,1.468,0.029,-0.317,-0.177
7,0.157,-0.56,0.634,-0.831,-0.625
8,-1.138,0.474,1.485,0.249,1.152
9,1.138,-0.442,0.358,1.091,0.533
10,1.64,0.013,0.135,-0.166,0.411
11,-0.677,0.453,-1.754,-1.076,0.856
12,-0.069,0.566,0.628,-0.301,0.779
13,0.695,-0.174,-1.936,-1.053,0.559
14,-0.842,0.502,-0.706,-0.868,1.469
15,-0.435,0.397,1.176,-1.53,0.338
16,0.521,-1.013,-0.178,1.429,0.71
17,0.727,0.25,-0.41,0.837,1.091
18,-1.249,-0.709,0.569,0.096,-0.148
19,0.267,-0.109,-0.061,0.997,0.428
20,1.557,-0.712,-2.005,-1.866,0.411
21,-1.253,-0.281,-1.014,-0.906,-1.544
22,0.958,-0.34,0.395,0.892,-1.017
23,-0.343,0.303,0.303,0.574,1.05
24,1.725,0.39,0.006,-0.086,1.467
25,-1.068,-0.365,-0.994,0.704,-1.589
26,-0.414,1.487,-0.236,2.769,1.034
27,-0.507,0.726,-1.106,-0.502,-0.676
28,0.674,2.401,-0.944,0.168,0.112
29,0.05,-0.304,0.261,1.494,-0.14
30,-0.718,0.078,-0.686,-1.265,-0.065
31,-1.185,2.068,0.517,-0.768,-0.443
32,0.153,0.097,1.958,-1.082,-0.177
33,-0.528,-1.019,-0.793,-0.821,-0.338
34,1.883,-0.502,-0.692,1.099,-0.384
35,-2.173,-0.54,-0.776,0.281,1.466
36,-0.21,-0.498,-0.02,-1.986,-0.149
37,-0.823,-1.301,0.04,-0.236,0.624
38,0.516,0.817,-0.83,-0.656,0.357
39,1.06,-0.916,-2.338,-0.174,1.409
40,2.195,1.327,-2.149,-0.904,1.383
41,-1.738,1.24,0.919,-0.658,-0.53
42,0.113,-0.632,0.296,0.824,1.047
43,1.437,0.153,0.787,-0.22,-0.998
44,2.409,0.166,1.172,0.439,-0.786
45,-0.254,-0.291,-0.546,1.57,0.95
46,1.082,0.706,-0.652,1.417,-1.865
47,-1.371,-0.084,0.141,0.475,1.31
48,-0.556,0.237,-0.74,-0.361,0.136
49,-0.574,1.347,0.046,-0.795,0.105
50,-1.95,-0.593,1.016,0.752,1.895
51,-0.3,-0.554,0.128,0.255,2.115
52,1.442,0.366,1.134,-0.701,0.328
53,1.184,-2.298,-0.825,-0.641,-0.601
54,-0.15,-0.453,-0.549,0.062,0.632
55,2.007,-1.539,-0.084,0.103,0.815
56,-0.706,0.573,1.313,-0.576,0.607
57,0.186,-0.723,-1.033,-1.037,-0.113
58,1.319,0.326,-1.245,1.513,0.267
59,-0.487,1.279,-0.185,2.937,-0.63
60,0.484,1.147,-0.541,-1.505,-0.615
61,-0.074,-0.834,-0.018,0.468,0.163
62,-1.251,-1.733,2.07,-0.23,0.572
63,0.927,-2.251,-0.848,1.578,-0.302
64,1.335,0.679,-1.218,0.868,-0.384
65,0.259,0.705,-1.502,-1.634,-1.329
66,1.808,-0.384,1.456,-0.76,0.581
67,0.411,-1.607,0.42,0.808,0.787
68,2.678,1.812,-0.691,-1.016,0.09
69,0.605,0.563,0.224,-0.889,-0.259
70,1.623,-0.296,1.45,-1.007,-1.223
71,-0.594,-3.117,0.065,-0.834,0.663
72,0.145,-1.016,1.793,-0.787,2.174
73,0.132,-0.465,-0.5,1.199,0.957
74,1.129,0.194,-0.107,0.635,2.12
75,-1.46,1.834,0.852,-1.67,-0.356
76,0.302,-0.02,0.291,-1.664,0.705
