data,at1,at2,at3,at4,at5
0,-1.507,0.376,1.184,1.661,0.552
1,1.947,-0.385,0.677,-0.059,1.352
2,-0.3,-0.608,0.642,-0.422,0.706
3,-0.308,-1.619,-1.014,0.848,-1.271
4,-0.035,0.237,3.062,-0.257,0.113
5,0.014,-0.308,-0.322,-0.317,0.575
6,1.341,-0.792,-0.319,-0.747,0.589
7,-1.068,0.736,1.163,0.545,0.101
8,1.199,0.986,0.921,0.69,-0.177
9,-0.748,0.856,0.555,0.283,-1.237
10,0.567,-1.323,-2.714,-0.383,-0.903
11,-0.612,-1.496,0.374,-0.339,-0.83
12,-0.908,-0.276,1.42,1.805,-0.256
13,0.413,-0.968,-0.115,0.363,-0.785
14,-0.428,0.966,-0.12,-1.616,-1.294
15,-1.362,1.507,2.033,0.921,-0.713
16,-1.281,-0.604,-0.73,1.039,-0.336
17,0.824,-0.509,0.889,0.283,0.547
18,0.12,0.537,1.708,0.358,1.824
19,-0.295,0.021,-0.908,0.3,0.122
20,-0.887,0.071,0.624,0.088,0.08
21,-0.215,1.708,-0.952,-0.552,-1.188
22,-1.117,0.131,0.324,-0.542,-0.745
23,0.343,-1.292,0.407,0.728,-0.695
24,-2.048,-0.355,0.888,-0.874,0.787
25,-1.249,2.684,1.035,0.628,-0.244
26,-1.056,-1.249,0.401,-0.139,-1.062
27,-1.298,-0.829,0.031,-0.164,0.474
28,0.224,0.665,1.226,-0.885,0.035
29,0.691,0.138,1.04,0.287,0.282
30,-0.544,0.077,0.687,1.179,0.92
31,1.312,0.35,0.551,0.504,-0.527
32,-0.408,-0.565,-0.055,-0.51,-0.143
33,0.028,-0.613,0.592,2.704,-1.616
34,0.102,1.857,0.041,-0.856,0.212
35,1.151,-2.378,1.233,0.439,-0.394
36,0.06,-1.9,-0.276,1.321,-0.834
37,-0.08,1.06,0.192,-0.002,-0.196
38,-1.851,-0.613,-1.015,0.359,-0.156
39,-0.837,0.365,1.014,1.36,-0.216
40,0.903,-0.702,-0.833,0.989,-0.265
41,1.091,0.969,0.714,-0.861,0.962
42,-0.754,-1.719,0.961,0.405,1.477
43,-0.368,-0.528,0.496,-1.135,0.498
44,-0.346,0.382,-0.701,-0.207,1.716
45,0.142,0.478,-0.289,0.17,0.343
46,-0.492,0.812,0.29,-0.233,-0.315
47,-0.346,-0.284,-0.168,1.303,0.845
48,-1.304,-0.134,-1.737,-0.119,0.735
49,-0.435,-0.964,0.966,0.004,1.411
50,0.774,1.255,0.746,-0.53,-1.232
51,0.187,0.191,-0.876,-0.748,0.259
52,0.093,-1.122,-0.531,0.762,0.897
53,-0.125,2.325,-0.662,-1.029,-0.042
54,0.542,1.883,0.564,1.098,-0.938
55,-0.201,-1.718,1.519,-0.641,0.286
56,0.216,1.063,-0.483,0.656,0.168
57,0.572,0.775,-0.629,0.425,-0.452
58,1.366,-1.131,-0.45,-0.617,-1.696
59,-0.431,0.013,0.55,-0.381,-0.741
60,-1.343,-0.44,-0.491,-1.685,-0.601
61,-0.702,-0.596,-1.164,-1.485,-0.938
62,-0.259,-0.118,0.245,-0.265,2.525
63,0.738,-0.288,-1.846,0.958,-0.845
64,-0.988,-1.876,0.347,-0.278,0.774
65,0.534,-1.318,-0.228,-2.657,1.014
66,-0.424,0.279,-0.356,1.505,-1.086
67,0.6,0.373,1.773,-1.52,0.166
68,1.085,0.394,-1.789,0.558,0.697
69,-0.153,1.772,0.803,0.568,0.927
70,0.772,-0.348,-2.096,1.084,-0.4
71,0.935,-0.336,-1.187,1.93,-0.097
72,1.038,0.721,-0.82,-0.841,-1.102
73,-0.401,0.379,0.407,-0.297,1.086
74,0.291,0.771,0.959,0.762,-0.452
75,-1.232,0.348,0.29,-0.789,0.877
76,-2.061,-0.033,0.486,0.441,0.018
77,0.051,-2.18,-1.647,0.869,-1.659
78,0.473,0.764,0.871,0.835,0.598
79,-0.102,-0.061,0.942,-1.338,0.186
80,0.128,0.559,0.481,0.091,1.955
81,-0.427,0.953,-0.502,0.363,1.022
82,-0.802,0.311,0.982,0.416,1.386
83,0.311,1.753,0.375,-1.853,0.632
84,-0.016,1.202,-0.621,-0.504,1.408
85,2.497,-1.473,0.661,-0.031,-0.47
86,0.356,0.727,-0.065,-0.604,-0.469
87,0.932,-1.049,-0.362,-1.713,-1.723
88,-1.27,0.577,-0.338,-0.348,-0.518
89,1.447,-2.263,-0.662,0.382,0.37
90,-1.753,-2.294,0.359,-1.317,0.353
91,1.65,-1.336,0.454,-0.864,-0.989
92,-2.071,0.584,0.384,-1.13,0.546
93,-2.316,-0.069,0.826,0.661,-1.508
94,-1.249,0.284,0.578,-2.092,-0.637
95,1.631,0.022,-0.105,-0.061,-1.374
96,0.457,0.511,-0.198,-0.165,1.225
97,-1.55,1.317,-0.834,-0.042,0.009
98,0.402,-1.244,-0.932,0.448,-0.55
99,-1.29,0.225,-0.818,2.306,0.903
