data,at1,at2,at3,at4,at5
0,-0.94,0.407,-0.778,0.472,0.472
1,1.061,-0.591,1.174,0.442,-0.735
2,0.113,-1.149,-0.48,0.762,-1.991
3,-0.582,-3.468,-0.71,-0.924,-1.165
4,-0.906,0.809,0.631,0.633,-1.143
5,-0.785,0.509,0.165,-0.107,-1.54
6,-0.726,0.655,0.49,-0.41,1.066
7,-0.518,1.754,-0.039,1.008,0.659
8,-0.867,-0.299,-1.804,0.611,0.083
9,1.066,-1.587,0.581,-1.292,0.104
10,0.873,-0.455,0.104,0.663,-0.676
11,1.431,-1.087,1.399,-0.426,-0.708
12,-1.443,-0.056,0.159,1.074,0.883
13,-0.18,0.239,0.64,-0.33,-0.977
14,-0.071,-0.815,-1.295,-0.917,0.198
15,0.135,0.098,-0.86,0.147,-0.904
16,-0.902,0.909,-0.748,0.161,2.149
17,-0.685,-0.042,0.195,1.314,0.174
18,1.525,0.013,0.343,0.738,-0.907
19,-0.695,-0.023,0.055,0.137,0.298
20,-0.856,-1.28,-0.935,-1.639,1.14
21,-0.831,-0.658,-0.912,-1.807,-0.197
22,0.119,-0.866,-1.216,0.506,0.925
23,-1.59,0.177,-1.585,1.056,-0.588
24,-0.621,-0.902,1.502,-0.398,1.27
25,0.147,-0.675,-0.566,-0.572,-1.25
26,0.927,-1.577,1.358,-0.471,0.373
27,0.1,-0.686,-2.447,3.052,0.623
28,-0.054,2.656,-0.298,-0.991,0.24
29,0.451,1.422,0.682,1.562,0.324
30,-0.286,0.196,0.395,0.317,0.825
31,0.161,-0.731,-0.873,-0.779,-0.37
32,-0.855,1.179,1.33,0.809,-0.252
33,-0.594,0.634,-0.702,-0.857,0.917
34,1.048,0.38,-0.165,-1.261,2.244
35,-0.297,0.506,2.164,-1.382,0.717
36,1.722,0.833,-0.356,-1.878,-0.653
37,-0.082,-1.778,0.489,1.088,-0.992
38,-1.169,-1.116,-1.141,0.238,1.984
39,0.307,1.819,-2.004,-1.351,-1.157
40,-0.7,-1.67,0.025,-0.337,-1.853
41,-1.696,-0.264,1.117,0.097,-0.871
42,-1.206,-2.061,0.361,0.771,0.561
43,-1.052,-2.383,-0.191,-0.108,-0.864
44,-0.532,-0.882,1.596,-0.49,-0.063
45,1.431,-0.589,2.288,0.66,-0.839
46,-0.346,-0.112,-1.011,-0.192,0.905
47,-0.431,1.821,1.026,-0.733,-0.46
48,0.939,1.152,-1.17,0.877,0.195
49,-1.446,-0.624,-2.762,3.184,-0.277
50,0.792,0.906,1.035,0.089,-0.584
51,0.043,1.719,-0.006,-1.67,0.259
52,-0.65,-1.122,-0.592,0.902,0.874
53,-0.272,0.852,0.42,1.135,0.994
54,0.904,0.554,0.675,1.092,1.424
55,0.417,-0.997,-0.273,-0.252,0.155
56,0.606,0.069,0.63,1.407,-0.03
57,-0.673,-1.759,0.145,-0.352,1.453
58,-0.27,0.831,-1.002,-0.116,0.39
59,1.348,1.186,0.765,0.372,0.556
60,0.597,-2.195,0.382,2.013,-1.288
61,0.658,-0.737,-0.297,1.745,0.285
62,-0.022,-0.349,-0.23,-0.741,-0.533
63,0.277,0.103,1.548,1.232,1.202
64,-0.196,-0.913,0.448,-0.951,0.012
65,-0.327,-0.33,0.299,0.66,-1.205
66,-0.707,-0.106,-0.706,0.753,-2.226
67,0.079,0.117,1.004,1.017,0.81
68,-0.021,-1.705,0.648,-0.232,0.134
69,-0.94,1.697,-0.56,0.154,0.372
70,0.391,0.165,-0.408,0.717,-0.867
71,-0.071,-0.041,-1.182,-0.665,-0.045
72,-2.401,-1.326,1.149,1.172,-1.828
73,-0.984,0.411,0.602,-0.108,0.824
74,-0.322,0.734,0.424,0.137,0.909
75,-0.332,-1.667,-0.717,0.13,0.858
76,-0.66,0.492,-0.83,0.485,-1.519
77,0.968,-0.853,0.846,1.576,0.912
78,1.816,1.462,-1.908,-0.311,-0.427
79,-0.98,1.274,-0.748,-0.996,1.425
80,-0.47,0.689,-0.704,0.45,-1.075
81,0.873,-1.028,0.243,-0.448,0.748
82,-0.911,1.387,0.401,1.182,1.501
83,-2.322,0.278,0.5,0.791,0.588
84,-0.231,0.939,-1.547,-0.899,-1.513
85,0.341,-0.588,-0.574,-0.275,0.248
86,0.402,0.726,-1.192,0.113,-0.82
87,-0.611,-0.414,0.325,0.84,0.351
88,-1.219,-0.213,-0.99,0.944,1.584
89,-0.885,0.984,-0.846,-1.02,1.444
90,-0.447,0.47,0.134,-0.753,-0.724
91,0.198,-0.074,-1.364,-0.377,1.045
92,-0.146,1.874,0.292,-0.699,-1.784
93,-0.342,-1.517,0.386,-0.993,-0.077
94,1.727,-1.443,-0.149,-0.762,-0.443
95,-0.022,-0.183,-2.138,0.592,1.072
96,1.008,0.072,1.355,-0.291,-1.184
97,0.27,0.892,1.376,-0.544,-0.51
98,-0.611,1.343,-0.382,0.471,-0.982
99,0.717,0.664,-0.158,-0.715,1.825
