data,at1,at2,at3,at4,at5
0,-0.211,-1.326,-1.951,-0.335,-0.758
1,0.025,0.558,0.556,-0.583,-0.877
2,-0.533,0.545,-0.065,-0.544,-1.585
3,0.0,-1.104,0.573,-0.962,-1.192
4,0.975,2.165,0.699,1.113,1.039
5,-2.605,-0.191,0.544,1.484,-0.202
6,0.182,-0.886,-0.815,-0.035,-0.119
7,-0.197,-1.27,-0.407,0.699,-1.046
8,0.332,-0.272,-0.963,-1.486,-0.202
9,0.306,-0.679,0.458,-0.458,-1.052
10,-1.357,-0.723,-0.817,0.145,-1.29
11,0.017,-0.489,0.578,0.686,1.032
12,0.383,0.426,-0.713,0.93,-0.342
13,0.586,0.19,-0.228,-0.783,0.561
14,-0.882,-1.279,-0.299,0.897,0.165
15,1.085,0.114,-0.615,0.033,-1.038
16,1.836,0.778,-2.509,1.57,0.918
17,-0.007,-0.081,0.591,1.723,1.084
18,1.904,0.704,0.144,1.722,0.69
19,-1.285,-0.217,-0.345,0.91,-0.859
20,-0.347,0.336,-0.191,-0.64,-0.095
21,-1.352,-0.758,-0.701,-0.208,2.002
22,1.277,1.148,-1.827,-1.571,0.197
23,-0.342,-0.895,-0.09,-0.113,-2.087
24,-0.311,-0.239,-1.369,-2.436,-1.748
25,-0.613,-0.414,-1.256,1.649,0.305
26,-0.32,2.275,0.182,-0.1,-0.621
27,-0.679,-1.083,-0.395,-0.536,-0.304
28,-0.408,-1.277,0.285,-0.002,-0.625
29,0.768,-0.274,-0.995,-0.742,0.81
30,2.285,-1.817,-0.496,1.459,0.229
31,0.154,-0.079,0.457,-0.401,0.343
32,1.864,0.68,-0.324,1.367,0.2
33,1.425,-1.003,0.163,1.54,-0.065
34,-0.377,0.821,-0.15,0.791,1.687
35,-0.764,0.231,-0.406,1.796,1.027
36,-0.123,1.413,-0.087,1.291,1.585
37,1.024,-1.527,-0.066,-0.601,0.01
38,0.457,-0.423,0.658,-0.498,-0.517
39,0.726,-1.587,0.086,1.576,0.022
40,0.236,1.064,0.271,0.157,-0.044
41,1.618,-0.812,1.181,0.812,1.134
42,-1.694,2.008,0.188,0.456,-0.651
43,0.35,-0.83,0.838,0.262,0.978
44,0.794,-0.791,0.607,-0.498,-0.604
45,-0.087,0.121,-2.058,-1.078,2.246
46,1.809,-0.062,0.581,1.432,-0.538
47,-1.299,0.881,0.085,-1.889,-0.887
48,1.617,-0.074,-1.615,1.553,0.783
49,0.597,-0.06,-1.359,1.539,-0.621
50,2.838,-1.481,-0.91,0.115,0.92
51,-0.595,-0.69,-2.273,1.083,0.015
52,-0.126,0.703,1.05,-0.574,1.58
53,0.154,0.413,-0.757,-0.093,0.037
54,-2.093,1.043,0.314,1.261,-0.138
55,0.899,-0.16,1.364,0.236,-0.439
56,0.159,1.961,-0.175,-0.987,1.067
57,0.77,-0.584,-0.513,0.26,0.697
58,-0.599,-0.084,-2.059,1.396,-0.679
59,-0.293,-0.055,-0.907,0.033,-0.9
60,0.052,-1.193,1.043,-0.559,0.35
61,-0.375,0.923,0.762,0.771,-2.027
62,0.252,-0.249,-1.49,-0.702,-1.423
63,-0.872,2.125,-0.479,1.33,0.178
64,-0.283,-0.706,-0.033,-0.733,0.467
65,0.803,0.352,0.692,-1.388,0.628
66,-1.777,0.035,0.247,0.168,1.719
67,-0.409,0.773,0.115,-0.667,0.057
