data,at1,at2,at3,at4,at5
0,0.24,0.77,0.858,-1.548,0.253
1,-0.736,-0.623,-0.993,0.83,0.041
2,1.206,-2.682,-0.253,-0.11,-0.587
3,-0.187,0.054,0.194,0.322,-0.522
4,-1.521,0.179,0.533,-0.646,0.698
5,-0.324,1.318,0.206,1.487,0.378
6,0.429,-0.044,0.381,0.023,2.444
7,-1.058,-0.353,0.621,-0.682,-0.705
8,1.41,-0.054,-0.162,1.717,1.135
9,-1.309,-1.721,1.86,1.038,-0.389
10,-1.942,1.102,0.447,-1.013,-0.329
11,-1.181,-1.045,-0.149,0.618,-0.886
12,0.802,1.814,0.464,-0.024,-0.017
13,2.21,0.46,-2.344,-0.552,-0.084
14,1.854,-0.747,0.12,-2.019,0.143
15,-0.067,1.012,-0.248,0.816,-1.207
16,-0.806,-0.176,1.063,-0.722,-0.016
17,2.123,-0.477,0.264,-0.037,-1.219
18,0.906,0.349,-1.474,1.907,-2.138
19,0.271,0.738,-0.457,0.669,-0.696
20,0.212,2.384,0.038,0.321,-0.41
21,-0.094,0.764,-0.614,-0.987,-0.479
22,-0.505,-0.268,0.559,-0.421,0.225
23,-1.137,-0.363,0.555,0.318,0.522
24,-0.737,0.848,-0.482,-0.299,2.008
25,-1.651,0.365,-0.131,-2.309,0.164
26,1.128,1.445,1.244,0.218,0.035
27,-0.201,0.484,-0.147,1.695,0.824
28,0.57,-0.513,0.103,-0.849,0.006
29,-1.446,0.843,0.125,0.422,-1.391
30,0.932,1.159,2.124,0.638,-0.962
31,0.809,-0.242,-0.28,0.305,-0.257
32,1.261,-0.274,1.312,0.075,-0.656
33,-1.16,0.761,1.941,0.039,-0.63
34,2.069,1.41,-1.182,0.84,0.244
35,-0.215,-0.991,-1.357,0.741,0.557
36,-0.115,-0.948,-0.867,1.882,0.93
37,0.726,0.954,0.053,0.891,-0.427
38,-0.652,0.246,0.368,0.418,-0.836
39,0.569,-0.893,0.568,-0.611,1.05
40,0.691,0.398,-0.983,-0.339,-0.375
41,1.698,-1.816,-0.198,-1.064,0.401
42,-1.598,-0.123,-0.218,0.983,0.756
43,-0.279,-0.564,-0.247,-0.361,0.014
44,-1.065,-0.303,-0.157,0.868,0.848
45,0.192,-0.883,1.334,0.361,0.342
46,-0.863,-1.591,0.335,1.053,-0.629
47,1.328,1.665,-0.276,0.448,-2.516
48,-0.099,-0.276,-1.99,0.023,-0.245
49,-0.388,-0.111,0.029,-0.656,-0.653
50,-0.757,0.485,-0.148,-0.174,-0.031
51,-0.397,0.932,-0.005,0.353,0.142
52,0.39,-0.924,-0.535,-0.828,-1.247
53,0.748,1.014,0.976,-1.052,0.484
54,-2.215,-1.647,-1.192,0.219,-0.322
55,0.385,-0.385,-0.367,-0.908,-0.01
56,1.841,0.677,-0.189,0.265,-0.541
57,0.538,0.005,0.727,-0.11,0.378
58,-0.096,-1.967,1.925,-0.962,0.971
59,-0.012,-0.256,0.276,-0.286,-0.719
60,0.516,-1.731,0.137,-0.127,-0.488
61,-0.195,-0.264,0.245,1.866,0.524
62,-0.622,-0.813,0.822,-1.162,-1.77
63,-1.94,-1.423,-0.543,0.978,-1.815
64,0.132,0.539,0.007,-0.054,0.095
65,-0.177,-0.46,-0.059,1.813,-0.675
66,0.517,-1.968,-1.37,-0.26,-1.878
67,1.561,0.301,0.921,-0.327,1.321
68,-1.705,-0.876,0.077,0.123,0.428
69,-0.104,0.104,-0.826,0.327,-1.493
70,0.04,-1.798,-0.452,-0.52,0.133
71,0.894,-0.211,-1.856,-0.222,1.343
72,0.193,0.535,-0.054,0.626,-0.245
73,0.121,-0.144,-1.025,-0.066,-1.356
74,-0.724,0.836,-0.892,0.682,-1.095
75,-0.372,0.595,-0.512,-0.099,0.383
76,-0.761,1.766,-0.523,0.326,0.806
77,-0.893,-0.566,0.731,1.645,-0.353
78,0.825,-0.3,-0.705,-0.914,-1.032
79,0.714,-1.53,0.358,0.017,0.015
80,-1.67,-0.391,-0.39,0.102,-0.613
81,0.557,-0.454,-0.152,-1.689,0.378
82,-0.45,0.991,0.598,1.044,-0.381
83,-0.326,0.627,-1.719,0.755,2.458
84,-0.862,1.76,0.083,0.295,-0.701
85,0.257,0.456,-0.822,0.926,-1.166
86,-0.103,0.703,0.626,1.573,1.626
87,-0.252,-0.529,0.513,0.487,0.109
88,-0.992,0.295,-1.794,-0.729,0.764
89,-1.446,-0.422,-1.49,-0.202,0.062
90,-0.455,-0.848,-0.779,-1.772,-0.863
91,-0.774,0.61,0.806,-0.186,-0.832
92,-0.127,-0.346,0.717,1.501,0.214
93,-0.013,1.146,0.477,0.12,-1.359
94,0.153,-1.017,-0.865,-1.918,-0.419
95,0.891,-0.301,-1.064,-0.561,-0.478
96,-1.485,-0.072,-1.24,0.139,-0.228
97,0.387,-0.471,-0.448,1.776,-0.038
98,1.754,-1.304,-0.518,0.907,0.84
99,-1.104,0.075,0.193,0.262,-0.562
100,1.386,-0.918,0.947,-1.037,-0.565
101,-0.494,0.91,1.273,1.425,0.534
102,0.023,-0.399,0.414,-0.543,2.323
103,-0.214,-0.59,1.657,-2.198,2.122
104,0.84,-1.665,1.359,-0.391,-1.516
105,-0.385,-0.835,-0.748,2.086,-0.233
106,-1.726,0.766,1.728,-0.682,-1.131
107,-0.135,0.473,-0.62,-0.172,0.089
108,0.776,-0.419,-0.301,-1.029,0.667
109,2.656,0.422,-3.304,0.918,-0.424
110,-1.22,2.938,0.343,-0.505,1.649
111,0.164,-0.848,-1.058,-0.607,-0.652
112,-0.48,0.439,-0.199,-0.066,0.386
113,-0.115,1.422,-0.466,-0.376,-0.15
114,-0.712,1.039,0.478,1.011,-0.333
115,-0.244,-0.45,-0.743,0.132,1.283
116,-0.78,1.808,1.515,1.66,1.002
117,-0.277,-1.212,0.506,-0.23,0.233
118,-2.428,0.697,0.032,0.088,-1.053
119,0.989,-1.144,0.426,-0.621,-0.801
120,-0.667,-0.014,-0.274,0.613,-0.466
121,0.283,0.63,1.437,-1.381,0.851
122,-0.314,-0.384,1.124,1.636,-0.728
123,-0.465,-0.153,-0.327,-0.252,-0.692
124,-0.322,-2.36,1.192,-0.206,1.338
125,0.486,-1.312,0.16,-1.389,0.178
126,-0.982,-1.962,1.156,-0.585,-1.378
127,-0.608,1.744,-1.121,0.38,-1.456
128,0.441,0.62,0.855,0.681,-2.249
129,0.007,-0.96,-0.479,0.667,-0.384
130,-0.604,0.266,-0.825,-1.072,-0.443
131,-0.23,0.385,0.946,0.561,-0.716
132,1.386,-1.53,0.686,-0.33,-0.971
133,-0.066,-0.307,-0.774,0.56,-0.333
134,0.382,-1.958,-0.034,0.614,1.059
135,1.577,1.01,0.67,0.418,0.615
136,0.16,1.55,-1.306,-0.569,-0.777
137,1.02,1.24,0.71,-0.306,-0.873
138,1.206,-0.458,-0.628,0.405,1.424
139,1.263,1.888,-1.558,-0.052,-0.318
