data,at1,at2,at3,at4,at5
0,-0.958,0.163,-0.838,2.146,-0.124
1,-0.374,-0.569,0.55,-1.519,0.345
2,1.838,0.36,-1.766,0.072,-0.544
3,0.638,1.452,1.083,-0.602,-0.056
4,0.919,-0.387,1.172,-0.338,2.377
5,1.07,0.799,-0.029,1.498,0.323
6,0.97,0.778,0.839,-0.854,-0.624
7,0.034,-0.572,-1.09,1.327,0.547
8,-0.089,-0.521,0.932,0.399,0.211
9,2.011,-1.073,-1.415,0.635,-1.735
10,1.317,0.372,-0.768,-0.206,-1.973
11,0.298,0.532,0.087,1.237,-0.086
12,-0.915,-1.245,-0.556,-0.725,0.733
13,-0.658,1.757,-0.483,-0.946,-1.138
14,0.326,1.145,0.737,0.388,1.011
15,-1.888,0.103,0.12,0.311,-0.608
16,0.171,0.255,-0.501,-0.16,-0.529
17,-1.167,0.217,0.379,0.334,-0.371
18,0.175,-0.328,-0.564,-0.922,1.105
19,-1.493,1.647,-0.697,0.249,-0.54
20,1.596,-1.3,-0.854,-1.384,0.504
21,-1.234,-1.133,-1.384,-1.845,-0.846
22,1.782,0.534,-1.446,1.172,1.33
23,1.968,-1.31,1.116,1.074,0.98
24,0.84,-1.124,-1.024,1.26,-0.134
25,0.593,0.615,-0.241,1.077,1.082
26,-1.458,-0.457,-0.316,1.028,-0.357
27,0.136,0.699,0.334,0.417,0.623
28,-2.234,-0.652,0.004,-0.985,-0.796
29,0.077,0.155,-0.034,-1.374,0.087
30,-1.651,1.138,0.068,0.013,-0.805
31,0.107,-0.374,-0.261,-0.786,-1.774
32,-0.781,0.335,-1.539,-1.699,0.525
33,0.463,-1.26,-1.287,-1.2,1.796
34,-0.535,-1.312,0.367,-2.698,1.167
35,0.096,-1.784,-0.481,0.682,0.03
36,-0.733,-1.14,-0.55,1.441,-1.274
37,-0.87,0.763,-1.661,0.084,-0.95
38,1.344,0.036,-0.127,-0.157,1.411
39,1.254,2.328,0.609,-2.299,0.903
40,-0.249,0.695,-0.836,1.365,-0.461
41,2.302,0.472,-0.315,-0.421,-1.614
42,1.664,-0.495,-0.251,-0.386,1.657
43,0.215,1.144,1.206,-0.414,-0.09
44,-1.03,-1.723,-1.851,-1.41,-1.544
45,0.446,-0.613,0.925,1.257,0.292
46,-0.509,0.419,-1.46,-1.073,0.443
47,-1.064,0.274,0.089,-0.54,1.781
48,0.759,-0.726,-0.352,0.75,-1.001
49,-0.773,-0.659,0.081,0.628,-0.633
50,-0.419,-1.181,-0.686,-1.328,-0.072
51,-0.458,0.511,-1.364,-0.993,-0.544
52,-0.259,1.214,2.445,2.185,-0.274
53,-1.421,0.842,-0.434,0.062,-0.527
54,-0.559,0.857,-1.02,0.676,0.352
55,0.596,0.8,-0.744,0.58,0.311
56,0.437,0.582,-0.27,0.7,0.316
57,-0.45,-2.157,-1.285,-0.908,0.505
58,1.267,0.088,0.812,0.236,0.032
59,-1.728,1.438,0.483,1.418,-2.179
60,-0.497,0.21,0.906,0.16,0.924
61,0.441,-1.842,-1.12,0.047,-0.794
62,0.668,0.263,-0.997,0.2,0.727
63,-0.473,0.046,-1.561,-0.429,-0.106
64,0.611,-0.451,2.419,-1.929,0.121
65,0.283,1.052,1.021,-0.424,0.596
66,-0.665,-0.3,-0.883,1.467,1.093
67,0.999,-1.616,-0.047,0.227,0.199
68,-0.145,-0.677,0.42,0.297,-0.563
69,0.752,1.072,0.897,-1.336,0.983
70,-0.861,-0.824,-1.03,0.423,0.634
71,0.459,0.677,-1.227,1.115,2.176
72,1.379,-2.47,0.714,0.27,0.554
73,-0.619,0.099,-0.318,-1.926,-0.664
74,1.366,-0.154,1.57,0.968,-0.323
75,-0.03,0.674,-1.396,-1.034,-1.298
76,1.199,-0.367,-0.452,0.352,0.602
77,-0.849,0.175,0.335,0.316,-0.284
78,-0.548,-0.688,-1.23,-1.807,-0.68
79,0.904,-1.5,-1.835,-0.151,0.968
80,0.766,0.574,-2.093,-0.364,-0.07
81,-0.799,-0.546,0.267,-0.342,0.129
82,0.104,0.43,0.697,1.015,-0.744
83,-0.857,1.08,0.314,-1.042,0.716
84,1.614,0.07,0.022,-1.234,-1.358
85,-1.0,-0.592,-0.231,-0.141,-1.126
86,0.47,0.689,-1.431,0.019,-0.768
87,0.084,0.928,0.423,-1.952,-0.702
88,-0.603,-0.736,3.056,-0.314,0.588
89,-0.528,1.53,1.818,0.377,1.497
90,1.565,1.426,0.248,-1.138,1.125
91,0.195,-0.494,-0.957,0.687,-0.607
92,0.231,-0.399,0.157,0.346,1.249
93,0.222,0.182,-1.888,-1.499,0.809
94,0.033,0.437,-0.205,2.138,-1.121
95,0.25,-0.648,0.356,-3.061,0.134
96,-2.489,1.643,-1.257,0.924,-1.352
97,2.023,0.082,0.821,0.241,-0.515
98,-1.349,1.275,0.94,0.303,-1.591
99,-0.385,0.162,1.599,-2.106,0.168
100,-0.973,-0.38,0.701,-0.561,1.98
101,0.725,-1.545,-0.512,-0.839,-0.604
102,0.766,-0.913,-0.268,-0.22,0.786
103,1.149,-1.063,-0.113,-0.077,-1.399
104,0.83,-0.064,0.163,0.664,-1.199
105,0.612,-1.218,-0.182,-2.622,0.953
106,1.475,-0.174,0.385,0.637,-0.532
107,0.693,1.36,-0.303,1.361,-0.085
108,-0.854,2.826,-0.078,-0.124,2.099
109,-0.948,-0.716,0.003,1.842,0.441
110,-0.773,1.258,-1.15,-0.06,-0.019
111,-0.311,-1.237,1.148,0.723,0.931
112,0.019,1.307,1.234,-0.332,-1.351
113,-2.203,0.972,1.004,0.21,1.235
114,-0.667,0.304,-1.487,1.357,-0.425
115,2.823,0.7,0.016,-0.23,0.262
116,-0.166,-0.219,-0.376,1.621,-0.529
117,-0.428,0.235,-2.449,1.429,-0.114
118,-0.564,0.683,-0.239,-1.098,1.886
