data,at1,at2,at3,at4,at5
0,-0.085,0.07,-0.422,-1.244,2.076
1,0.29,-1.891,0.006,-0.719,-0.079
2,-0.324,-0.913,0.836,0.054,-0.477
3,-1.067,1.398,0.194,1.169,0.809
4,1.01,-0.361,-0.152,-1.034,0.799
5,0.202,1.057,-0.294,-2.532,-0.278
6,0.037,0.787,-1.808,-1.253,-1.41
7,-1.462,-0.446,-0.882,-0.175,-0.479
8,-2.27,-1.098,-0.586,-0.187,-0.121
9,-0.305,-2.654,0.629,0.594,0.975
10,-0.563,-0.956,-1.022,-1.131,-1.99
11,-0.931,-0.245,0.712,-1.593,-0.625
12,0.398,0.691,0.686,-2.064,-0.854
13,-1.828,-0.016,-1.086,0.312,1.529
14,-1.39,-1.063,-0.263,-0.203,-2.307
15,1.344,1.314,0.544,-0.786,-0.51
16,-1.523,-0.176,0.311,-1.194,-1.68
17,0.51,-1.913,-0.116,-1.128,-2.028
18,-0.304,-0.839,-0.765,0.798,-0.199
19,1.207,-0.072,1.322,0.283,0.084
20,0.128,-0.456,0.681,-0.025,-0.776
21,-1.683,0.415,0.028,-0.852,-0.176
22,-0.375,-1.948,-1.263,-0.444,-1.173
23,0.954,-0.03,0.249,-0.629,-1.955
24,0.302,0.672,-0.205,-0.871,-0.762
25,-1.206,0.956,2.184,0.417,1.962
26,0.146,-0.091,-2.542,0.295,-1.095
27,1.567,1.621,-0.031,0.316,0.584
28,-1.738,0.418,-0.991,-0.22,0.026
29,-0.064,-0.868,1.085,0.118,-0.364
30,-1.318,-0.725,-1.004,0.559,0.663
31,1.809,-0.074,-1.257,1.997,1.319
32,-1.171,0.843,-0.763,-1.152,-0.647
33,0.407,-1.612,1.02,-0.571,1.262
34,-1.368,1.324,0.737,-1.904,-0.321
35,-1.558,0.115,-1.092,1.291,-1.512
36,0.553,-0.565,-0.586,0.04,0.671
37,0.051,-0.963,-0.479,-0.789,0.258
38,0.854,-0.255,0.587,-0.571,-0.057
39,-0.636,0.615,-0.856,-0.974,3.034
40,0.707,0.177,1.852,0.377,0.515
41,0.417,1.236,-0.608,-0.239,-0.443
42,-0.445,-0.297,-0.053,0.954,0.725
43,-0.114,0.922,0.259,1.502,0.226
44,0.603,-1.132,0.357,0.635,1.069
45,0.405,-0.063,-0.671,0.302,-0.905
46,-0.717,-0.069,0.267,-1.821,-1.023
47,-0.674,1.127,-1.366,-0.852,0.348
48,-0.262,-1.245,-0.217,0.036,1.098
49,-0.836,-0.772,1.173,-0.185,-0.168
50,0.037,0.646,-0.673,0.219,-0.5
51,-0.69,0.242,0.41,0.463,-0.588
52,0.78,0.452,-0.406,0.483,-1.476
53,-0.861,0.964,-0.897,1.088,-0.279
54,0.372,0.658,-0.852,-0.031,-0.251
55,0.54,0.385,-0.44,1.027,0.048
56,0.903,-0.439,-0.318,-0.418,0.316
57,0.28,1.197,-0.909,1.651,-1.895
58,-1.049,1.207,-1.587,-1.153,0.59
59,-1.117,0.215,0.506,-0.132,-1.783
60,0.091,0.037,-0.078,-0.85,-0.104
61,-0.462,-0.616,0.201,0.42,0.436
62,0.09,1.328,-2.509,-0.467,-0.786
63,0.736,-1.388,0.784,-0.403,-0.943
64,-0.145,-2.511,-1.595,0.111,0.245
65,-1.202,-0.659,-0.522,-0.858,0.518
66,-1.854,0.247,1.022,-0.745,0.479
67,-1.029,1.252,0.905,-1.334,-1.384
68,1.222,0.454,0.457,-0.617,0.612
69,-0.28,-0.056,-1.663,-1.335,-0.74
70,2.628,-0.869,-0.355,0.797,-0.253
71,0.479,0.28,-1.988,-0.972,-1.59
72,0.09,-0.852,-0.421,0.523,-0.113
73,0.625,-0.12,-1.092,-0.583,-1.874
74,-1.466,-0.918,-0.556,-1.028,-0.454
75,-0.718,1.361,-0.237,-0.244,-1.707
76,0.942,-0.967,0.96,-0.892,0.269
77,-1.396,0.165,-0.841,1.047,-0.324
78,-0.067,0.851,0.162,0.146,0.074
79,0.278,-2.345,1.405,-0.54,-1.221
80,1.808,0.939,0.287,-0.103,-0.208
81,-1.954,-2.348,0.739,-2.074,-0.305
82,0.204,-1.615,1.825,0.443,-1.416
83,1.276,0.332,0.261,0.802,-0.686
84,-0.391,0.48,1.506,-0.416,-0.107
85,-1.177,1.59,-0.133,-0.744,0.386
86,0.116,-1.016,0.14,-2.104,-1.005
87,-0.349,0.27,-1.24,1.435,0.166
88,-0.493,1.12,-0.188,1.1,1.041
89,0.963,0.132,0.342,0.564,-0.163
90,0.17,0.073,-0.266,-0.009,-1.407
91,-1.232,1.531,-0.389,1.14,0.731
92,-0.488,-0.496,1.862,-1.023,-1.991
93,-0.431,-1.409,-0.533,-0.376,1.268
94,-1.463,-0.433,-0.941,0.081,2.103
95,-0.359,-1.831,0.271,1.138,0.808
96,-1.533,0.042,-0.064,0.932,0.636
97,-0.692,0.326,0.861,-0.202,0.258
98,-1.547,2.256,1.589,-0.257,0.787
99,-1.094,1.515,0.642,2.246,0.212
