data,at1,at2,at3,at4,at5
0,-1.485,-1.186,-0.007,-0.574,0.518
1,-0.365,0.469,-1.269,-1.829,-0.613
2,0.535,-0.406,0.115,0.507,0.699
3,-0.388,-1.399,0.717,0.488,-0.877
4,-0.234,2.351,1.379,-0.486,0.478
5,1.603,0.135,0.66,0.626,2.008
6,-1.049,0.672,0.578,1.244,-0.174
7,-0.163,0.558,0.215,-1.22,-0.895
8,0.049,-0.816,0.849,-0.579,-0.676
9,0.675,0.949,1.831,0.933,0.94
10,0.356,0.863,1.016,0.444,-0.397
11,-0.783,0.116,0.337,-1.526,-1.275
12,0.736,-1.206,-0.26,0.183,0.65
13,-0.369,2.89,-0.463,0.616,2.475
14,0.941,-1.447,1.157,0.067,1.607
15,0.268,0.415,-1.373,0.261,1.18
16,-1.107,-1.296,0.319,0.084,-0.771
17,0.185,0.847,-0.072,0.999,-1.725
18,0.486,1.273,-1.634,0.931,0.316
19,-0.652,-1.053,-0.335,0.285,-0.318
20,1.34,1.114,1.869,0.378,0.176
21,0.142,-1.083,-0.335,0.114,-0.068
22,-1.026,0.583,-1.321,0.569,0.233
23,-0.676,0.711,-0.294,0.965,-0.956
24,-0.322,0.831,-0.713,-0.289,0.2
25,-0.175,-0.502,-0.931,-1.507,-0.124
26,0.917,-2.151,0.354,1.357,1.397
27,-0.591,-0.01,-1.917,0.026,0.001
28,-1.516,-2.145,1.926,2.233,-0.283
29,-0.499,-1.794,-1.062,-1.62,0.809
30,0.256,-1.765,0.437,-1.839,-1.628
31,2.018,-0.841,-0.061,-0.1,0.837
32,0.29,0.382,1.103,-0.626,-0.745
33,-0.393,1.162,1.574,0.393,0.989
34,0.615,-0.111,1.286,-0.848,0.938
35,0.032,0.883,0.3,0.823,1.358
36,0.396,-1.734,1.261,-1.023,-0.571
37,1.155,0.362,-0.702,1.468,2.03
38,-1.14,1.689,0.013,0.494,-3.176
39,-0.456,0.455,0.844,0.112,-0.97
40,0.433,-0.781,3.527,-0.494,-0.08
41,-0.887,-0.927,-0.999,0.241,1.639
42,0.489,2.043,1.725,-0.293,-1.778
43,0.088,0.685,1.947,1.748,0.53
44,-0.87,0.699,-0.915,-0.686,-0.187
45,-1.188,-1.312,1.237,-0.168,-0.477
46,-0.985,-1.295,1.284,-0.355,-0.042
47,0.339,-0.107,0.497,-0.415,0.474
48,0.654,0.086,-1.047,1.604,-0.67
49,-2.597,0.199,0.512,-0.105,0.514
50,0.096,-0.712,-1.374,0.54,0.217
51,0.104,0.373,-1.359,-2.117,-1.964
52,-1.671,1.094,1.168,0.572,-0.39
53,0.559,-1.803,0.73,-1.117,0.386
54,0.199,-0.606,-2.477,0.299,0.871
55,1.67,1.697,0.095,1.069,-1.127
56,1.464,-0.86,-0.096,-1.205,-0.457
57,-0.002,2.081,1.144,1.248,1.593
58,-1.077,0.123,-0.86,0.033,-0.574
59,0.474,0.769,0.094,1.404,-1.08
60,-1.346,-0.172,-0.477,-0.418,-0.51
61,1.459,1.661,1.516,-0.026,0.453
62,0.624,0.657,1.742,0.705,-0.171
63,-1.517,1.754,0.488,0.241,-1.33
64,-0.917,2.08,0.463,0.523,0.267
65,0.528,0.352,-0.048,0.328,0.398
66,2.015,-0.969,0.671,0.12,-0.137
67,1.409,0.638,0.048,0.882,2.93
68,-0.936,-0.421,0.726,1.411,0.35
69,-1.569,0.388,-0.239,0.042,-0.931
70,-0.197,0.321,1.236,-0.767,2.183
71,0.881,0.609,1.317,0.755,-1.199
72,-1.162,1.612,-1.022,0.065,-1.274
73,0.359,1.645,-0.915,-1.055,0.094
74,-0.766,1.831,-0.402,0.698,0.288
75,-0.013,1.136,0.569,-0.462,0.005
76,-0.766,-2.687,1.535,0.297,0.23
77,1.757,-1.596,-0.164,-0.282,-0.833
78,0.984,1.741,-0.278,-0.866,-1.046
79,-1.85,-0.622,-0.026,-0.531,-0.669
80,0.025,0.085,-0.766,0.344,-0.335
81,1.427,1.586,0.28,0.121,0.667
82,-0.437,0.019,1.204,0.489,0.954
83,1.654,1.18,0.824,-0.77,0.546
84,1.764,0.005,1.046,0.164,-1.127
85,-2.426,-0.353,-1.331,0.372,-0.564
86,0.416,-0.592,-0.28,0.011,1.085
87,0.041,-0.77,-0.025,-0.585,-0.85
88,0.974,-0.023,-0.005,-0.841,-0.412
89,0.98,-1.456,-0.095,-0.594,-0.176
90,0.426,1.463,0.109,-0.096,1.273
91,0.893,-1.723,-0.967,-0.948,0.216
92,0.129,0.074,-0.993,1.192,-0.298
93,0.282,0.483,0.993,0.591,-1.683
94,-0.751,-1.677,-2.81,-0.863,-0.534
95,-0.334,-0.197,-0.191,0.296,-0.159
96,-0.766,-0.098,1.234,-0.678,0.28
97,-0.293,0.286,1.298,-0.119,0.698
98,0.083,-2.151,-0.262,0.681,0.841
99,1.217,0.398,0.086,-1.407,1.016
100,0.955,0.341,1.569,0.071,0.177
101,0.334,-0.649,0.016,0.564,0.537
102,1.544,1.579,-1.161,1.069,0.508
103,-1.223,1.003,0.103,-1.333,-1.17
104,0.081,-0.452,-0.39,-1.404,1.116
105,0.11,-0.009,0.368,0.538,1.082
106,1.64,0.005,0.771,-0.044,-0.159
107,-0.774,0.293,0.656,-0.389,-0.228
108,-0.578,0.589,0.324,0.463,-0.329
109,1.424,-0.511,0.387,-1.112,1.34
110,-0.728,-1.086,0.27,0.841,-0.275
111,0.974,1.18,0.286,0.482,-0.097
112,0.2,0.471,1.137,-0.539,0.242
113,0.352,-0.009,0.656,-0.971,-2.246
114,-0.575,0.172,2.064,0.613,1.052
115,-1.736,0.455,-1.429,1.319,0.432
116,-3.008,0.074,-1.887,0.044,0.22
117,-1.771,-0.583,0.496,0.26,0.693
118,-0.303,0.095,0.252,1.639,-0.514
119,0.772,0.655,0.255,0.889,-0.557
120,-0.443,-0.437,-0.516,0.049,-0.223
121,-0.468,1.629,-0.262,-1.331,-0.592
122,-0.246,-0.098,1.408,-0.315,-1.626
123,-1.195,0.048,0.097,-0.492,0.062
124,1.114,-0.849,0.857,-1.26,0.496
125,1.107,-0.616,1.031,-0.514,-0.679
126,0.266,-0.789,-2.322,2.11,-2.19
127,-1.322,0.184,-0.306,0.638,1.632
128,0.833,-1.275,-0.934,-0.725,-0.633
129,-0.025,-0.066,0.791,0.468,0.477
130,1.601,-0.249,0.666,-1.008,-0.522
131,1.476,0.691,-0.345,0.137,-0.444
132,-0.884,-0.148,-1.493,-0.232,0.872
133,-0.4,1.867,0.757,0.819,-0.529
134,2.18,-0.669,1.38,1.303,-0.367
135,1.566,0.242,0.236,-0.746,0.632
136,0.088,1.056,-0.017,0.098,1.187
137,-1.191,-1.446,0.789,0.613,-0.486
138,0.226,-1.212,-0.633,0.025,-0.449
139,-0.846,0.082,-0.122,-0.646,0.812
140,0.922,0.873,2.031,-0.788,-0.839
141,0.979,-0.277,0.672,-0.698,-0.44
142,0.93,-0.61,1.779,-1.734,-0.46
143,-0.308,-1.303,-1.534,0.212,-0.926
144,-1.687,-0.288,0.319,-1.044,-2.423
145,1.022,0.479,0.504,0.704,-0.409
146,1.116,0.897,-1.102,0.89,-0.183
147,-0.55,-0.274,0.33,0.824,-0.785
148,-1.314,-0.729,0.436,0.884,0.661
149,1.867,-1.723,-0.338,-0.963,-0.976
150,-1.184,-0.238,1.037,0.784,-0.234
