data,at1,at2,at3,at4,at5
0,1.158,-0.269,-0.516,0.491,0.407
1,0.21,0.139,-0.91,-0.31,-2.118
2,-0.469,1.158,-0.446,-0.279,-0.63
3,0.745,-0.014,1.149,1.034,0.746
4,-0.872,0.265,1.326,1.702,-0.83
5,1.061,2.124,0.537,0.676,0.204
6,-1.434,1.396,-0.994,-0.486,0.067
7,1.973,0.241,0.283,-1.045,0.019
8,1.726,0.369,-0.595,-0.075,-0.974
9,0.889,-0.69,-0.279,0.371,-1.393
10,0.834,-0.303,-0.707,0.551,0.755
11,-1.051,-1.666,-0.875,0.588,0.023
12,1.0,1.432,-0.236,0.03,0.643
13,0.358,-0.266,0.375,0.449,-0.56
14,0.578,0.253,-1.239,0.329,0.996
15,-0.828,-0.056,-0.075,-1.08,-0.64
16,0.009,0.093,-0.451,-0.603,-0.628
17,-0.048,1.551,0.734,-0.801,-1.126
18,2.444,1.599,-1.298,0.932,0.408
19,1.434,-1.676,-2.004,0.372,-0.114
20,-1.983,1.604,-0.649,-0.836,-0.191
21,0.839,-0.101,-1.865,-0.55,1.147
22,-0.788,-0.59,-0.2,0.266,0.108
23,0.503,-0.11,-1.522,0.625,-0.527
24,-2.145,0.009,-0.175,0.419,-1.14
25,-1.799,-0.969,0.3,0.005,0.801
26,1.267,-1.144,-0.46,-0.873,0.841
27,-0.901,-0.848,0.213,-0.424,-0.32
28,-0.366,0.568,-0.172,0.413,0.997
29,0.417,0.455,1.737,-1.007,-1.684
30,-1.423,0.035,0.799,-2.178,1.382
31,-0.402,0.683,0.074,-0.471,-0.407
32,0.844,-1.146,-0.939,-1.564,-0.36
33,-0.653,0.45,0.043,-0.192,-0.474
34,0.486,1.439,-0.722,0.498,-0.412
35,-0.186,-0.085,0.055,-0.235,-1.154
36,-1.472,-0.39,1.372,-1.512,0.115
37,0.017,-0.175,1.297,-0.109,-1.311
38,0.747,-0.571,0.324,0.29,1.538
39,1.345,0.566,0.355,-1.445,0.416
40,-0.135,-1.204,-1.099,0.352,-1.923
41,0.542,0.569,-1.794,-1.106,1.773
42,-1.883,-0.201,-0.93,0.057,-0.123
43,0.372,1.921,1.617,0.292,-0.373
44,1.644,-1.5,-1.293,0.425,-1.237
45,-0.629,0.311,0.114,-1.454,1.707
46,-0.064,-0.833,0.057,-1.32,-1.123
47,1.707,0.16,-1.523,0.718,1.086
48,-1.095,-0.358,0.633,0.063,-0.525
49,-0.797,-0.343,1.634,0.631,-1.294
50,0.596,-1.6,-2.023,1.143,-1.456
51,0.098,-0.663,-0.773,0.265,-0.951
52,-0.583,-0.273,1.127,0.049,1.572
53,0.627,0.413,0.934,0.444,0.772
54,1.03,0.142,-1.599,-0.762,0.108
55,0.478,0.24,1.214,-0.609,-1.628
56,1.093,0.407,0.632,-0.123,0.734
57,0.426,-0.327,-0.361,-0.114,0.904
58,-1.424,-0.549,-0.85,0.713,-0.202
59,1.296,0.932,0.343,-0.247,0.962
60,0.37,1.705,0.714,-1.492,-0.191
61,-1.678,-1.202,0.742,-0.211,-1.083
62,-1.351,-0.472,1.292,-0.13,0.123
63,1.076,1.564,-0.013,0.356,-0.507
64,0.473,-0.617,-1.196,1.834,-0.215
65,-0.028,-0.234,0.804,-1.505,0.56
66,-0.389,1.049,-1.909,1.395,-1.123
67,0.576,-2.227,0.954,1.058,-1.452
68,-0.662,-0.197,-0.038,1.223,-0.741
69,-0.977,1.567,-1.098,-0.499,1.624
70,1.616,-0.965,0.416,0.628,-0.271
71,3.263,-1.104,0.069,-0.789,1.27
72,1.705,-1.206,1.728,-0.07,0.167
73,-1.06,-0.032,2.179,1.956,-0.786
74,-0.017,0.949,-0.153,0.475,0.861
75,-1.165,1.657,0.512,0.735,0.366
76,0.239,-1.267,0.311,0.02,0.21
77,0.301,-0.009,1.896,0.431,0.112
78,0.516,1.396,-1.015,-0.784,-0.952
79,-1.086,-0.616,1.287,0.604,0.814
80,-0.697,-2.635,-0.174,0.669,-0.705
81,0.486,2.22,-0.132,0.72,0.56
82,-2.032,0.157,0.05,1.619,-1.166
83,1.226,0.542,-0.971,-0.907,0.156
84,-0.77,-0.667,-0.248,-1.211,1.016
85,0.591,-0.619,-0.509,-0.127,1.671
86,0.132,0.244,-0.058,-1.82,-0.061
87,0.234,-1.989,-1.039,1.141,-0.811
88,-0.486,-0.201,-2.195,-0.085,0.583
89,-0.692,-0.04,-1.292,-0.891,0.578
90,-1.439,-1.057,-0.638,-0.458,-1.546
91,0.013,-0.961,0.246,0.163,-0.166
92,1.804,-2.213,-0.007,-1.272,1.468
93,0.012,-0.942,-1.744,-0.153,-0.493
94,-1.557,2.444,-1.429,0.589,-0.832
95,-2.083,-1.207,2.362,0.577,-1.568
96,1.426,-1.179,0.492,1.966,1.016
97,-0.43,0.09,0.746,1.797,0.546
98,1.122,-0.795,-1.462,0.094,0.797
99,-0.299,-1.011,-0.837,-0.057,1.908
100,0.391,-0.34,0.494,0.437,-1.102
101,-0.3,-0.875,0.228,1.013,0.801
102,0.637,0.537,-0.32,0.219,0.077
103,0.188,-0.663,-0.18,-0.377,0.489
104,-1.079,0.579,1.373,-0.379,-1.215
105,0.734,-0.58,0.157,0.397,1.315
106,-0.257,0.877,0.314,1.289,-2.676
107,0.822,-0.879,-0.76,-0.145,1.437
108,0.968,-0.174,0.396,-0.747,0.501
109,0.276,-0.51,-0.787,0.558,0.344
110,-0.437,1.329,-1.063,-0.447,0.62
111,-0.33,0.812,-0.383,0.2,-1.091
112,-0.226,0.762,0.535,0.238,-0.571
113,0.128,-1.016,-1.421,-0.105,0.937
114,-0.022,-0.348,1.349,1.153,-1.059
115,0.8,0.854,-0.183,-1.214,0.728
116,-1.199,0.162,-0.264,0.812,0.548
117,0.412,0.554,-0.069,0.597,-0.716
118,0.989,-2.33,-0.855,-1.437,0.026
119,0.723,1.448,-0.288,-0.547,-1.509
120,-1.265,-1.242,-1.561,-0.718,1.25
121,1.98,-0.484,-0.879,1.745,-1.158
122,-1.303,-0.95,0.066,1.714,0.671
123,1.045,0.181,-1.429,-0.494,-1.838
124,-0.266,-0.71,-1.755,-0.613,-1.402
125,-2.178,-1.614,0.912,-0.097,0.395
126,-3.132,1.231,-0.673,1.156,-0.419
127,0.871,1.047,-0.953,-0.086,-0.294
128,1.042,-0.919,0.233,0.007,-0.179
129,1.935,-0.278,0.28,1.529,0.295
130,-0.084,0.013,-0.284,-1.19,1.014
131,-1.446,-1.741,1.423,-1.1,0.832
132,-1.989,-0.067,-2.132,0.489,-1.698
133,-1.618,0.182,0.094,1.219,-0.115
134,-1.117,-0.892,1.533,1.833,-0.003
135,0.543,-0.401,1.508,0.274,-0.378
136,-0.635,0.341,-2.078,-0.567,0.896
137,-0.463,1.765,-0.675,0.195,-0.362
138,0.433,-0.324,-0.218,1.505,1.021
139,-0.309,-1.146,-0.635,-0.446,0.143
140,-0.654,1.0,1.254,0.63,-1.405
141,0.916,-0.569,1.608,0.61,1.843
142,-0.613,-1.904,2.458,0.325,-0.785
143,-0.242,-0.769,-0.93,0.176,0.046
144,1.19,1.163,-1.717,-1.34,-1.172
145,-0.532,-1.02,-0.881,0.058,1.677
146,0.133,0.609,-0.417,0.696,3.357
147,0.062,-1.067,-1.59,0.175,-1.068
148,-0.25,-1.181,0.218,1.553,-0.826
149,-1.922,1.546,-0.301,1.418,0.388
150,-0.296,0.537,-0.932,0.243,1.906
151,1.557,0.532,-2.356,1.644,-0.412
152,0.74,-0.65,-1.538,-0.673,0.794
153,-0.515,0.24,0.372,0.436,0.472
154,0.357,-1.185,1.054,-0.092,-0.027
155,-2.76,-0.414,-1.297,0.312,0.082
156,1.641,-1.126,0.636,0.353,0.864
157,0.937,-1.166,0.438,0.363,-1.509
158,-0.999,1.041,-0.769,0.086,-0.248
159,-0.744,0.333,-1.877,0.692,0.433
160,-0.653,-1.564,1.541,-0.689,-1.314
161,-0.69,0.758,0.035,0.358,-0.342
162,-1.0,-1.389,0.967,-0.514,-0.929
163,0.364,0.38,-1.604,-0.805,-0.366
164,-1.643,-0.244,0.225,0.516,2.299
165,0.163,-0.606,-0.037,-1.414,0.597
166,-0.97,-0.331,1.646,0.283,-1.197
167,-0.115,1.709,1.39,0.164,-0.73
168,-0.473,1.965,0.085,-1.059,0.819
169,-2.394,-0.308,-0.152,0.11,-0.846
170,-0.191,0.114,-0.112,-0.0,-0.13
171,0.12,2.972,-0.662,0.074,-0.633
172,-0.4,0.784,-0.277,0.807,0.256
173,-0.448,0.335,-0.484,0.056,-1.245
174,0.138,0.969,-0.77,1.052,0.782
175,0.252,-1.739,0.413,0.751,0.216
176,-1.234,1.128,1.092,-0.051,-0.137
177,0.638,-1.3,1.525,-0.299,-0.413
178,1.001,-0.816,-1.376,-0.387,-0.176
179,-1.021,0.355,0.278,-0.641,-0.683
180,-0.243,1.656,0.667,0.111,0.543
181,0.185,-0.407,0.856,-0.142,1.012
182,0.379,0.156,0.267,0.805,0.293
183,1.577,-0.334,0.288,0.725,-0.633
184,-0.459,0.929,-0.679,-0.831,-0.923
185,-0.023,1.301,-0.576,1.827,0.226
186,-0.002,1.142,-0.618,0.354,-0.769
187,-0.327,-0.336,1.354,-0.428,-0.015
188,1.028,0.543,-1.952,1.144,0.454
189,-0.737,-0.028,-0.337,1.498,0.916
190,-0.083,1.675,1.019,0.025,0.287
191,1.767,-0.355,-1.054,1.742,0.891
192,-1.567,-0.685,-0.434,0.601,-0.425
193,0.949,0.62,1.586,-1.412,-1.499
194,-0.73,-0.765,-2.084,1.109,0.565
195,-0.643,0.378,-1.354,-0.483,-0.742
196,-0.933,1.065,0.254,-0.921,-0.222
197,-0.276,-0.129,-1.078,-0.112,-2.626
198,0.829,-0.325,0.981,1.64,-0.493
199,1.191,-1.703,-0.001,-0.321,-0.162
200,0.443,-2.321,0.568,0.266,-0.356
201,-0.766,-1.744,-0.335,-0.168,1.71
202,0.042,-0.021,-1.024,1.613,-1.669
203,-0.563,-1.38,-0.561,-0.335,0.059
204,-0.371,-1.498,-0.084,-1.077,0.765
205,1.445,-1.26,0.988,1.061,1.637
206,-0.19,0.313,0.033,-0.581,-0.399
207,-0.849,0.221,2.06,1.957,1.012
208,0.825,0.798,-1.951,-0.547,-0.51
209,0.148,0.461,-0.497,-0.782,-1.421
210,0.226,2.007,-0.63,-0.999,-0.574
211,-0.96,-0.059,0.049,-0.267,-0.957
212,-0.39,0.421,-0.027,-0.382,0.673
213,-1.488,-0.257,1.003,-0.13,-0.371
214,1.399,-1.792,0.789,1.023,-1.082
215,0.313,1.809,0.32,0.41,-0.248
216,0.211,-1.051,0.582,0.388,0.67
217,0.983,1.84,0.066,0.034,0.617
218,0.275,0.121,-0.195,-0.094,-0.435
219,0.041,0.443,0.311,-1.483,-0.449
220,1.345,0.888,-1.661,-0.073,-1.342
221,0.989,-1.419,-0.478,1.684,-0.485
222,0.052,0.412,0.884,0.678,-1.703
223,0.152,-0.278,0.273,-0.85,0.214
224,2.454,0.082,-0.478,-0.133,0.329
225,0.057,0.055,1.863,-1.613,1.222
226,-0.708,2.3,0.772,-0.431,1.912
227,-1.351,-0.833,-0.527,-1.518,-0.987
228,-0.042,-0.188,0.143,-0.774,0.385
229,0.112,-0.657,-2.823,0.219,-0.449
230,-1.502,0.072,-0.294,0.269,-0.653
231,-0.664,0.196,-1.985,0.771,-2.058
232,1.816,-0.159,0.902,1.43,0.123
233,1.021,0.76,0.492,-1.314,1.1
234,0.078,0.522,0.099,0.915,0.301
235,-0.706,0.174,0.955,-0.65,0.978
236,-0.066,-0.792,-0.917,-1.495,1.18
237,-0.204,-0.021,1.146,-0.629,-0.508
238,-0.127,-1.365,3.02,0.494,0.993
239,0.099,1.156,1.825,1.2,0.23
240,-0.363,0.569,-1.547,0.825,0.825
241,0.039,0.319,-0.769,0.511,0.071
242,0.115,-0.931,1.162,-1.061,1.115
243,-0.944,2.512,-2.086,-1.61,0.183
244,-0.908,0.375,0.15,0.598,1.744
245,0.393,0.281,0.627,-0.606,-1.44
246,0.342,-0.212,-0.18,0.715,1.55
247,-1.078,0.675,-0.334,-0.043,1.132
248,-1.42,1.769,-0.667,0.37,0.831
249,-2.532,-1.307,0.909,-1.318,-0.292
