data,at1,at2,at3,at4,at5
0,-0.888,-0.143,1.57,-0.89,-0.683
1,-0.826,2.892,-0.561,1.58,-0.793
2,0.184,-0.247,1.193,-0.875,0.897
3,-0.313,0.45,0.555,-0.791,1.143
4,-1.421,-0.791,-0.017,0.643,0.988
5,-0.27,-0.626,2.006,0.091,-1.177
6,-0.256,0.691,-0.074,0.162,1.033
7,1.06,-0.144,0.51,0.782,1.609
8,-0.36,-0.567,-1.034,0.437,0.117
9,-0.078,-0.336,-0.318,1.625,1.375
10,-2.378,1.469,0.338,1.165,-1.624
11,1.844,1.061,-0.544,0.368,1.337
12,0.122,-1.623,0.416,0.794,0.586
13,-0.16,1.307,0.915,-0.468,-0.552
14,0.494,-0.954,-0.428,1.749,-1.36
15,-2.687,0.077,-1.057,-1.844,-1.41
16,-2.472,0.981,-1.414,0.766,-1.062
17,1.818,-1.073,-0.497,-0.403,1.854
18,0.261,-0.832,0.512,-0.121,0.321
19,-1.483,-0.602,-1.742,-0.26,1.529
20,-1.181,0.261,-0.199,-0.814,-1.715
21,-0.283,1.547,-0.922,-1.638,1.718
22,0.025,1.393,-0.527,-0.651,1.239
23,0.849,0.386,1.694,0.314,-0.067
24,2.422,0.404,-0.423,1.232,-0.41
25,0.402,0.015,0.388,0.413,-0.834
26,-0.006,-0.223,-1.492,0.079,-0.391
27,-1.415,-0.945,1.276,0.037,-0.705
28,-0.734,0.624,-0.481,0.771,1.494
29,-0.417,1.116,1.518,-0.79,0.86
30,0.499,-0.706,-1.048,0.36,0.28
31,0.396,-1.636,0.121,1.372,0.615
32,-1.23,0.159,-0.971,0.857,-1.254
33,0.65,1.212,-0.58,-0.654,-0.647
34,1.223,1.325,-1.231,2.059,1.217
35,-0.295,0.461,-0.636,0.657,1.19
36,0.178,0.984,-1.772,0.949,0.355
37,-1.726,-0.652,-0.369,-0.795,-1.583
38,-2.323,-0.072,-0.126,-0.542,-1.598
39,0.577,0.4,0.856,-0.051,-1.209
40,0.391,0.115,-0.652,-0.997,-0.527
41,0.567,0.428,0.117,0.401,-0.766
42,0.809,-0.089,-1.266,0.663,0.017
43,0.352,0.047,-1.376,-0.305,-1.065
44,0.203,-0.39,-0.499,-1.629,-0.767
45,0.634,-0.307,1.356,1.942,-1.707
46,-1.652,0.881,0.052,0.423,0.717
47,-0.198,-0.202,-0.421,0.453,-0.019
48,0.098,0.785,1.062,0.545,1.11
49,-1.524,-0.41,-1.673,-0.165,-0.446
50,-0.602,0.425,-0.316,-1.105,0.558
51,0.436,-0.658,1.959,1.81,1.033
52,-0.775,-0.288,-0.118,-0.455,0.041
53,-0.128,-0.321,1.2,0.084,-1.626
54,1.621,0.635,-0.868,-0.867,0.281
55,-2.238,-0.284,0.862,-0.136,1.143
56,1.697,1.488,-0.614,-0.657,-0.213
57,-0.418,-0.466,1.487,1.893,-0.494
58,0.233,1.139,1.513,-0.07,1.757
59,2.169,-1.471,-0.173,1.14,0.775
60,0.718,0.225,-1.631,-1.465,-0.177
61,-0.109,1.028,1.252,0.249,-1.013
62,-0.043,-0.033,-0.994,1.07,0.828
63,-1.442,-0.788,-0.527,1.566,0.28
64,0.139,-3.061,-0.855,-1.051,0.74
65,0.856,-0.034,-0.199,0.331,0.491
66,-0.982,-1.478,-0.525,0.182,-1.833
67,0.057,-0.587,0.417,0.052,-2.1
68,0.211,0.071,1.539,1.111,-1.389
69,-0.392,1.037,-1.293,-0.075,0.971
70,0.452,-0.243,-1.501,-0.304,-1.252
71,-0.215,-0.504,2.023,0.667,-0.582
72,1.388,-0.483,-1.273,-0.871,-0.579
73,-2.151,-3.574,0.534,-1.493,-1.045
74,-1.043,0.062,1.072,0.225,0.496
75,2.067,-1.221,1.147,-0.592,0.972
76,-1.83,0.692,0.431,-0.099,-0.071
77,0.247,-0.768,-1.761,0.389,-1.022
78,-0.476,1.045,-1.031,0.106,-0.758
79,-1.595,0.989,0.822,-1.571,1.872
80,-1.197,-0.222,-1.512,-0.461,-0.108
81,1.796,0.699,-0.043,-0.729,-1.006
82,-1.273,-1.007,-1.506,0.361,-1.886
83,-0.844,0.039,-0.223,-1.319,1.829
84,-0.66,0.123,-0.299,0.155,-1.311
85,-1.668,0.659,-1.045,1.442,-1.001
86,-0.309,-0.319,0.905,-0.739,-1.167
87,-1.364,0.468,0.214,0.744,2.491
88,-1.036,0.107,0.642,0.071,0.679
89,0.242,-2.019,1.513,0.006,-0.984
90,1.51,0.28,0.839,-0.675,-1.786
91,-0.199,0.043,-0.57,0.62,0.976
92,-1.583,-0.975,-0.572,-0.201,0.16
93,0.267,1.337,0.576,0.057,-0.7
94,1.099,-0.682,-0.099,1.193,1.952
95,0.652,1.929,0.221,-0.734,0.029
96,0.706,-0.108,-1.145,1.109,0.153
97,1.015,0.114,0.608,0.293,1.349
98,-0.056,-0.353,0.117,0.246,-1.111
99,-0.67,0.964,0.996,-1.584,-0.484
100,0.215,1.335,0.593,2.328,-0.173
101,0.389,1.006,0.193,1.151,0.354
102,-0.574,1.351,-1.026,-1.859,0.314
103,0.065,-1.161,0.252,-0.638,-0.814
104,-0.435,0.162,-1.181,-0.306,-1.083
105,0.133,1.17,1.209,-0.631,-0.654
106,-0.957,1.202,-0.074,0.025,1.418
107,3.003,-0.453,0.218,1.732,-0.737
108,0.585,1.162,0.507,0.813,1.8
109,-1.371,-0.582,0.892,-0.35,-0.627
110,-0.39,-0.096,-1.25,1.481,-0.907
111,-0.164,-1.448,-1.344,0.098,-0.625
112,1.519,0.318,-0.629,-0.073,1.322
113,-1.766,0.117,-1.104,1.357,0.297
114,1.382,0.283,0.9,-0.674,0.584
115,0.46,0.701,0.162,-1.163,1.671
116,-0.412,0.218,0.749,-0.69,-0.455
117,0.806,-0.216,-1.91,0.169,1.029
118,-0.156,1.845,-0.415,-0.45,0.062
119,-0.811,-0.123,-1.617,-0.495,-1.643
120,1.809,-0.645,-1.527,0.428,-0.69
121,0.471,0.078,0.795,-1.659,0.14
122,-0.214,0.221,0.523,-0.856,-0.138
123,-0.265,-0.184,0.797,1.607,0.784
124,1.582,1.351,-0.304,-1.441,0.26
125,1.445,-1.22,-0.102,-1.734,0.048
126,1.666,-0.373,1.338,-1.209,1.163
127,0.909,0.822,-1.4,1.383,-1.65
128,0.839,0.617,0.735,-0.322,0.512
129,1.49,0.86,-0.44,0.533,-0.096
130,-0.532,-0.232,-0.931,-0.295,1.195
131,-0.075,1.433,-0.148,0.16,1.168
132,-0.863,-0.422,0.483,-1.397,-0.616
133,1.347,-0.535,-0.029,0.155,-1.495
134,0.632,-1.132,-0.674,-1.369,0.585
135,0.129,-0.686,1.437,-2.268,-0.881
136,-0.922,-0.636,-0.496,-0.478,-0.902
137,0.091,-1.65,-0.874,0.368,-0.842
138,1.102,0.011,0.138,-1.348,0.215
139,0.221,1.718,-0.13,0.031,0.536
140,-1.278,1.195,-0.756,0.472,0.662
141,0.509,-0.413,-2.613,-1.327,-1.492
142,-1.725,0.25,0.006,0.453,-0.504
143,-0.806,0.371,0.746,1.024,0.458
144,1.102,0.848,-1.117,0.253,-0.141
145,0.921,0.318,-1.731,-0.204,-0.493
146,0.476,0.227,-0.112,0.767,0.213
147,-1.71,0.73,-0.462,-0.598,0.351
148,1.39,1.583,-0.836,-0.492,-0.733
149,0.487,-0.11,0.178,-0.701,-1.096
150,0.632,0.158,0.849,0.437,-0.578
151,1.848,-0.98,-3.074,1.938,-0.637
152,-0.386,0.041,0.244,1.02,-0.211
