data,at1,at2,at3,at4,at5
0,0.183,-2.314,0.292,-0.304,-1.609
1,-1.692,1.501,0.07,0.802,-1.42
2,0.45,-0.594,-0.36,-0.769,-0.343
3,-0.082,-1.743,-1.228,-1.602,0.613
4,-0.271,-0.039,0.351,-0.306,2.129
5,0.442,0.248,-1.034,-2.095,2.469
6,0.121,-0.296,0.357,0.452,0.454
7,1.108,-0.769,0.003,-0.443,1.26
8,0.404,-0.483,0.027,0.122,0.119
9,-0.254,0.63,-0.275,-0.539,0.084
10,1.907,-1.631,-1.955,-0.586,0.157
11,0.961,-0.136,-1.667,-0.378,0.376
12,-1.123,-0.784,2.711,0.453,-0.544
13,-0.194,-0.608,0.961,-0.118,-1.421
14,1.932,0.099,0.06,-0.528,0.473
15,-2.017,-0.304,-0.231,0.458,-1.165
16,-1.907,0.052,0.753,2.395,0.396
17,1.109,0.01,-1.766,0.156,0.249
18,1.386,1.286,-0.578,0.446,-1.144
19,-0.646,-1.393,-0.705,-1.426,0.406
20,0.177,0.181,0.386,-0.254,2.882
21,-0.334,0.774,-0.382,-0.806,-1.244
22,-1.152,0.337,-0.713,-0.293,-1.03
23,-1.168,0.125,2.308,-0.715,-2.133
24,0.087,1.875,-0.316,-0.023,0.127
25,-1.293,1.341,-0.269,-0.092,0.595
26,-0.577,-0.471,-2.085,0.137,-0.356
27,2.092,0.002,0.794,-0.817,-1.1
28,0.563,-0.337,1.112,0.912,0.086
29,-0.389,-2.131,-0.376,0.974,-1.216
30,0.401,-0.515,0.333,-0.057,1.752
31,-0.634,-0.492,-0.77,-1.404,-1.015
32,0.392,2.499,-1.725,-1.605,2.9
33,-0.495,-1.229,1.023,1.094,0.423
34,0.568,1.14,-0.251,0.405,0.894
35,0.172,-0.482,-0.006,-0.411,-0.401
36,-1.406,-1.017,1.356,0.525,0.144
37,-0.671,-1.136,0.648,-1.037,-0.636
38,1.298,0.378,0.732,-0.824,0.88
39,-0.044,0.087,0.173,1.118,-1.322
40,-1.329,0.805,0.016,0.299,0.408
41,0.249,0.451,-1.196,0.957,0.557
42,-2.205,-0.373,-0.466,-0.038,-0.277
43,1.184,-0.572,0.742,-0.16,-1.058
44,-0.507,-0.813,0.032,0.764,0.594
45,-0.785,0.202,0.08,-1.725,-1.217
46,-1.146,1.46,-1.75,-0.429,0.127
47,-0.473,-0.629,0.324,-1.07,0.878
48,-0.756,0.848,0.202,0.98,-0.885
49,0.698,-0.23,0.406,0.488,0.265
50,1.526,0.196,0.346,1.755,-0.963
51,-1.495,-0.793,-0.049,-0.027,-0.402
52,0.664,0.653,0.01,1.153,-0.311
53,1.075,-1.013,1.173,-0.12,1.34
54,-0.659,0.042,1.27,0.363,0.141
55,0.873,0.83,-1.411,-2.105,0.41
56,-0.244,-0.673,-0.015,-0.212,0.583
57,-1.666,-1.316,-1.693,1.01,-0.115
58,-0.708,0.336,-0.641,-0.253,-0.496
59,0.018,-0.368,0.97,2.821,-0.063
60,0.395,-0.175,0.359,-0.95,-0.365
61,-0.727,-0.947,1.425,1.86,0.978
62,0.5,-0.922,0.609,1.597,-0.32
63,-1.732,0.31,-0.775,-0.263,0.681
64,-0.06,-0.823,-1.428,-1.001,-0.339
65,0.256,-0.078,0.127,-0.221,-1.397
66,-1.651,0.243,-1.867,0.964,0.248
67,0.152,-0.011,0.057,-0.103,-0.571
68,1.205,0.545,0.469,1.13,0.007
69,-0.165,-0.686,1.252,-0.686,0.149
70,1.969,-0.681,-0.027,0.436,-2.467
71,0.286,-0.341,-0.772,0.78,0.197
72,-0.561,0.326,-0.298,-0.101,-0.44
73,-0.639,0.347,0.563,0.021,-0.664
74,-1.364,-0.651,-1.868,-1.327,-0.19
75,0.321,0.331,-0.399,-0.109,-0.632
76,-0.31,0.198,-0.656,0.677,0.371
77,0.376,-2.491,0.453,-0.917,-0.06
78,2.045,1.962,-0.472,0.124,0.85
79,-0.285,1.798,0.756,1.41,0.271
80,0.117,1.24,0.087,1.579,0.213
81,-0.296,-0.955,1.306,0.532,0.806
82,1.623,0.745,0.977,-0.281,-0.963
83,1.085,0.555,-1.288,2.277,0.28
84,1.406,1.246,0.456,-0.56,-0.104
85,1.326,-0.232,-0.417,-1.506,1.155
86,0.598,0.911,-0.612,-0.543,1.831
87,-0.726,-0.046,-0.328,-0.721,0.377
88,-0.924,-0.176,0.171,1.748,-0.286
89,-0.189,-0.603,-1.124,-1.043,-0.373
90,-1.384,-1.378,0.011,-1.205,1.129
91,1.042,-1.031,-1.069,0.897,-0.528
92,1.401,-1.928,-0.845,-1.731,2.246
93,-0.841,0.34,-0.182,1.811,-0.222
94,-1.889,-1.194,1.028,0.176,0.468
95,-2.322,-0.114,0.482,-1.894,-0.176
