data,node_init,node_term,c,
0,0,1,12521.06691
0,0,5,1869.89126
0,1,2,870.57048
0,1,6,1172.78757
0,2,3,6281.50462
0,2,7,1309.06152
0,3,4,6833.199
0,3,8,7305.74406
0,4,9,2280.93369
0,5,6,4019.30816
0,5,10,2819.62927
0,6,7,2842.88967
0,6,11,8453.65631
0,7,8,4262.02286
0,7,12,1925.65586
0,8,9,6214.27705
0,8,13,2882.7459
0,9,14,3076.31375
0,10,11,2765.60067
0,10,15,4372.75673
0,11,12,4747.675
0,11,16,3333.96488
0,12,13,2632.69618
0,12,17,967.50053
0,13,14,3774.53878
0,13,18,5623.47196
0,14,19,2090.47902
0,15,16,8416.07908
0,15,20,1707.60004
0,16,17,7973.62887
0,16,21,933.98061
0,17,18,6611.93805
0,17,22,9050.35073
0,18,19,15299.33928
0,18,23,2277.88618
0,19,24,1320.10898
0,20,21,2009.53687
0,21,22,1956.94958
0,22,23,1421.83718
0,23,24,1404.77517
1,0,1,86186.90143
1,0,5,2790.35875
1,1,2,30943.12334
1,1,6,13904.944
1,2,3,9232.17884
1,2,7,15620.79346
1,3,4,3791.09359
1,3,8,52638.57337
1,4,9,165158.03314
1,5,6,41857.16025
1,5,10,1015.66163
1,6,7,66501.91335
1,6,11,518634.17644
1,7,8,5643.77117
1,7,12,4014.07253
1,8,9,6022.83754
1,8,13,10974.3998
1,9,14,224712.44985
1,10,11,63695.26342
1,10,15,29489.01303
1,11,12,8541.79928
1,11,16,109423.77429
1,12,13,162530.01208
1,12,17,24564.24346
1,13,14,134275.96372
1,13,18,33122.88211
1,14,19,20220.80869
1,15,16,8520.43851
1,15,20,3338.63309
1,16,17,211879.99661
1,16,21,13524.12844
1,17,18,3381.98578
1,17,22,390659.06157
1,18,19,105632.04895
1,18,23,239547.98461
1,19,24,252762.86048
1,20,21,2455.38106
1,21,22,260970.3212
1,22,23,1964.14093
1,23,24,1745.93883
2,0,1,34884.41085
2,0,5,6922.08792
2,1,2,29074.70674
2,1,6,11819.93572
2,2,3,7692.90631
2,2,7,17577.88627
2,3,4,7008.61824
2,3,8,4021.30782
2,4,9,54487.55873
2,5,6,16117.04815
2,5,10,3237.75754
2,6,7,37271.58069
2,6,11,47634.06713
2,7,8,6273.31001
2,7,12,20157.52586
2,8,9,11840.67263
2,8,13,5736.13322
2,9,14,19595.06005
2,10,11,4577.50516
2,10,15,9071.08021
2,11,12,18165.69843
2,11,16,12465.02984
2,12,13,16996.8398
2,12,17,16850.55507
2,13,14,8661.13471
2,13,18,10654.04048
2,14,19,9457.71943
2,15,16,4264.49458
2,15,20,10085.4267
2,16,17,11079.91226
2,16,21,14676.17089
2,17,18,3190.21302
2,17,22,36477.57365
2,18,19,13060.26894
2,18,23,10093.61473
2,19,24,22400.38936
2,20,21,3999.27407
2,21,22,29491.35289
2,22,23,7329.53523
2,23,24,6837.84987
3,0,1,4353.28498
3,0,5,6512.3473
3,1,2,6252.02383
3,1,6,2948.03809
3,2,3,7412.71453
3,2,7,8566.37265
3,3,4,8088.56412
3,3,8,9793.31818
3,4,9,3051.33052
3,5,6,5224.42828
3,5,10,7110.78138
3,6,7,5204.74821
3,6,11,4970.81539
3,7,8,6397.09102
3,7,12,5954.25504
3,8,9,10420.94347
3,8,13,5896.38812
3,9,14,1731.7841
3,10,11,6181.56823
3,10,15,5035.95576
3,11,12,6076.94474
3,11,16,6428.04719
3,12,13,4922.81892
3,12,17,8911.16859
3,13,14,4034.80413
3,13,18,4757.73842
3,14,19,3488.5254
3,15,16,9313.9613
3,15,20,9536.09629
3,16,17,3725.96513
3,16,21,5094.0172
3,17,18,6077.63231
3,17,22,4654.79475
3,18,19,5727.74153
3,18,23,2601.09867
3,19,24,5571.80004
3,20,21,4878.98634
3,21,22,4964.78576
3,22,23,11417.3802
3,23,24,10496.36926
4,0,1,1290.52165
4,0,5,760.26363
4,1,2,232.80621
4,1,6,539.88147
4,2,3,7669.03835
4,2,7,128.27084
4,3,4,8628.31535
4,3,8,3757.17606
4,4,9,83.51441
4,5,6,5215.97123
4,5,10,1181.91674
4,6,7,1869.80655
4,6,11,776.26531
4,7,8,4492.51345
4,7,12,308.44092
4,8,9,2745.85075
4,8,13,793.55194
4,9,14,306.07936
4,10,11,485.45765
4,10,15,4139.8365
4,11,12,3799.19705
4,11,16,107.96154
4,12,13,369.59822
4,12,17,212.77105
4,13,14,267.86985
4,13,18,5724.44813
4,14,19,366.09446
4,15,16,8179.64151
4,15,20,197.1784
4,16,17,4184.81553
4,16,21,96.87415
4,17,18,5639.11813
4,17,22,784.86101
4,18,19,4552.64536
4,18,23,190.31293
4,19,24,69.69811
4,20,21,767.10835
4,21,22,83.2623
4,22,23,303.01826
4,23,24,1094.37587
5,0,1,35358.13728
5,0,5,9346.24953
5,1,2,6501.89103
5,1,6,1690.23584
5,2,3,7278.36535
5,2,7,36864.16347
5,3,4,3874.57502
5,3,8,52203.0078
5,4,9,22900.71284
5,5,6,1057.55556
5,5,10,30842.29298
5,6,7,3174.43745
5,6,11,12491.32566
5,7,8,9473.29022
5,7,12,52615.90161
5,8,9,45286.06407
5,8,13,6457.8199
5,9,14,1890.9836
5,10,11,11097.23912
5,10,15,1037.11314
5,11,12,29512.7795
5,11,16,101366.12031
5,12,13,4947.04407
5,12,17,32455.70432
5,13,14,12955.37315
5,13,18,501.00945
5,14,19,1032.89239
5,15,16,5100.26282
5,15,20,114183.10565
5,16,17,6647.77194
5,16,21,31845.2845
5,17,18,12451.7909
5,17,22,10332.83144
5,18,19,8836.96566
5,18,23,1991.69424
5,19,24,41303.59452
5,20,21,7198.06419
5,21,22,25044.66977
5,22,23,78866.65585
5,23,24,10449.15563
6,0,1,3819.03238
6,0,5,36752.08887
6,1,2,30398.1235
6,1,6,42950.0357
6,2,3,9387.13225
6,2,7,55763.77642
6,3,4,7916.04286
6,3,8,8423.65371
6,4,9,26465.09045
6,5,6,11183.38605
6,5,10,72547.85064
6,6,7,3502.13335
6,6,11,3229.14326
6,7,8,9748.01388
6,7,12,27246.54892
6,8,9,15954.8181
6,8,13,39434.55573
6,9,14,22579.97533
6,10,11,19473.07309
6,10,15,11200.7178
6,11,12,4441.94448
6,11,16,24394.82561
6,12,13,23545.75852
6,12,17,59112.45062
6,13,14,27125.89951
6,13,18,5329.74463
6,14,19,32112.97427
6,15,16,6196.51262
6,15,20,52451.57496
6,16,17,11288.5622
6,16,21,58595.58604
6,17,18,7854.99721
6,17,22,4855.65683
6,18,19,2711.5954
6,18,23,31523.33099
6,19,24,19738.34018
6,20,21,21034.01512
6,21,22,25964.54828
6,22,23,37202.43173
6,23,24,16630.56697
7,0,1,13362.57008
7,0,5,1401.47865
7,1,2,1828.53312
7,1,6,662.43839
7,2,3,6310.06377
