data,at1,at2,at3,at4,at5
0,0.871,1.616,0.676,-0.541,-0.927
1,0.478,0.713,-0.48,-0.092,-0.363
2,-0.224,0.69,-0.307,-1.994,0.202
3,2.046,1.32,-0.614,-1.148,1.972
4,-0.213,0.099,-1.356,-0.341,-1.319
5,-1.223,-0.034,-0.038,0.043,0.603
6,-0.605,-1.852,0.229,-0.47,-1.368
7,-0.346,-0.015,0.412,-1.718,-0.906
8,0.221,0.945,0.735,-0.749,0.494
9,-0.038,-0.101,-0.306,-2.34,0.145
10,0.012,0.798,0.416,1.272,-0.101
11,0.77,0.218,1.05,-0.704,1.343
12,0.221,0.344,0.778,2.023,-0.531
13,-1.623,1.402,-0.481,-0.147,-0.915
14,-0.25,-0.105,-1.659,0.889,-0.666
15,-0.864,-0.688,-0.453,0.578,1.091
16,0.961,0.823,1.204,-0.317,0.249
17,-0.265,2.085,1.493,0.076,-0.949
18,0.545,1.381,0.709,-1.242,0.218
19,0.227,-0.012,-0.012,-0.178,-0.053
20,-0.105,0.893,-1.6,0.453,-0.018
21,-0.302,-0.226,0.628,2.276,-0.208
22,2.343,2.023,0.513,-0.077,-0.199
23,-0.463,-0.016,-1.743,0.12,-0.27
24,-0.375,-0.471,-0.426,0.399,-0.316
25,1.727,0.876,-0.385,-1.312,-0.142
26,-0.212,0.408,-0.375,-0.536,-1.26
27,1.241,-0.563,-1.474,-1.032,-2.173
28,-0.289,-0.926,-0.705,-0.236,0.663
29,-0.595,2.195,0.717,0.479,-1.259
30,-0.738,0.375,0.268,0.09,0.847
31,-1.063,-0.07,-0.508,1.217,-0.474
32,1.612,-2.131,-1.061,0.016,-1.611
33,-1.051,-1.244,0.376,3.0,1.581
34,0.851,0.269,1.683,1.105,-0.156
35,-1.513,0.89,1.291,-0.001,0.387
36,0.11,1.405,-0.256,-0.529,1.388
37,1.126,-2.313,0.34,-1.311,0.44
38,-0.474,0.408,1.604,-0.288,0.632
39,-1.176,-0.355,-1.515,0.133,-0.032
40,0.65,0.649,1.236,-0.265,-0.317
41,-0.688,-0.304,-1.098,1.723,-3.334
42,-1.238,0.404,-0.759,0.309,0.265
43,-0.19,0.885,-0.018,1.215,1.532
44,-0.76,1.06,-0.548,0.408,-0.098
45,-0.479,-3.127,0.562,0.579,0.811
46,-0.232,-0.145,-0.4,-0.145,0.893
47,-0.61,1.276,-0.092,-1.558,-0.137
48,-0.562,-1.339,0.085,-0.04,0.529
49,-0.121,0.81,0.158,-1.332,-0.091
50,-1.636,-1.274,0.545,0.63,-0.753
51,-0.961,-0.045,-0.882,-2.154,1.849
52,0.769,-0.456,0.713,0.986,-0.42
53,-0.458,0.025,-0.406,-0.079,-0.695
