data,at1,at2,at3,at4,at5
0,0.865,0.509,-2.102,0.315,0.546
1,0.718,-0.025,-0.075,-1.392,0.103
2,-2.02,-1.574,1.377,1.129,0.559
3,0.871,1.383,1.648,0.122,-0.592
4,0.93,-0.684,1.676,0.579,-0.763
5,1.222,0.302,-0.147,0.757,0.364
6,-0.435,-0.26,-0.268,-0.169,0.482
7,-1.037,0.411,-0.406,-0.857,1.358
8,-1.679,0.904,0.866,-0.837,0.055
9,-0.255,1.36,-1.188,-0.29,1.409
10,-0.265,0.769,-0.005,1.229,0.592
11,1.403,-2.281,-0.18,-0.42,-1.038
12,-0.229,-0.619,0.1,-0.793,-0.461
13,-0.309,-1.858,-1.439,-0.83,-0.878
14,-0.404,-1.34,-1.555,0.685,-0.152
15,-0.102,-1.731,0.83,1.197,0.082
16,-0.864,-2.351,-0.731,-0.307,1.943
17,0.93,-1.067,-0.59,-0.003,0.218
18,-1.029,1.241,-0.454,-0.768,2.657
19,-0.763,-0.359,-0.814,0.02,0.49
20,-1.026,2.132,-0.873,1.716,0.219
21,-0.688,0.875,-0.066,0.777,0.611
22,-0.919,-0.096,1.082,0.899,-0.075
23,-0.3,1.673,1.629,0.548,-1.747
24,-1.943,-0.352,-1.948,0.479,-1.484
25,1.906,0.034,-0.395,0.687,-0.974
26,-0.447,1.11,0.327,1.25,2.037
27,-0.227,-1.141,0.991,-0.071,-0.394
28,-1.03,-2.761,-0.9,1.277,0.29
29,-0.274,-1.09,-0.305,0.864,1.021
30,-0.386,-1.325,0.329,0.217,0.058
31,0.032,-0.646,0.057,1.153,-1.482
32,1.107,-1.547,0.127,1.293,-1.56
33,0.951,1.229,0.081,2.342,0.539
34,-0.41,0.186,-0.776,-1.486,1.014
35,0.322,-0.615,-0.623,-1.387,-0.699
36,-0.1,-0.261,-1.654,-0.055,0.884
37,-0.841,0.241,-0.279,-1.271,0.212
38,-0.586,0.322,0.316,0.336,1.866
39,-0.053,0.088,0.729,1.278,0.44
40,0.636,-0.956,-1.042,-0.14,0.512
41,0.538,-0.5,1.008,-0.396,0.198
42,-0.897,-0.433,2.049,1.565,-0.172
43,0.863,1.061,0.463,1.044,-0.391
44,0.443,-0.062,-1.189,0.092,0.622
45,0.867,-0.376,-0.704,1.253,-0.153
46,-0.487,0.395,-1.187,0.648,-2.257
47,0.241,-0.794,0.784,-0.31,-0.865
48,-1.846,-0.218,1.228,-0.341,-0.15
49,0.888,0.421,-0.282,-0.113,2.066
50,-1.266,0.385,-1.836,-1.387,0.49
51,0.788,0.102,1.656,0.666,1.225
52,0.64,-0.753,-0.668,-0.286,0.279
53,0.022,-0.19,0.437,0.82,-1.178
54,-0.098,2.534,-0.854,-0.767,-1.881
55,0.596,-0.52,0.181,0.979,0.328
56,-0.779,-0.16,0.874,-1.229,0.124
57,0.66,0.555,1.308,-0.451,-0.712
58,-1.085,0.703,-0.979,0.243,0.237
59,-0.356,-0.777,-0.548,-0.383,0.846
60,-0.626,0.478,-0.398,-0.472,1.055
61,-1.081,-0.1,-0.362,-0.223,-1.344
62,1.324,1.546,1.462,-0.649,0.646
63,-1.862,-0.277,-0.467,-0.478,-0.53
64,1.612,-0.041,0.107,0.694,0.948
65,-0.481,0.759,-0.711,-0.103,-0.722
66,0.402,0.636,1.213,-0.967,0.486
67,0.697,-1.335,0.643,0.547,-1.216
68,0.243,-0.079,0.264,-2.39,0.437
69,0.916,2.924,-0.46,-0.373,0.579
70,-0.881,-0.068,-0.949,0.369,-0.415
71,0.364,0.415,0.542,0.73,-0.558
72,-0.505,-0.7,0.813,-0.667,0.493
73,-0.437,0.894,-0.667,-0.819,0.865
74,-0.387,1.262,0.748,1.02,0.413
75,0.204,-0.482,0.779,-0.487,-0.471
76,-0.009,-0.366,-2.073,0.301,2.839
77,0.085,-0.376,-0.947,0.179,-0.608
78,0.16,-0.376,-0.874,-1.026,0.334
79,-0.099,-0.855,-1.571,-1.528,-0.521
80,0.757,-1.86,-1.767,-1.389,-1.462
81,0.973,0.179,0.636,1.437,1.814
82,0.627,0.31,0.382,1.645,0.381
83,1.467,0.091,-1.389,-0.002,0.071
84,0.469,-0.598,1.302,-2.296,1.351
85,0.085,0.058,1.498,-0.409,0.168
86,-0.658,0.307,0.097,0.313,0.005
87,-0.622,0.606,-0.812,-0.496,0.781
88,0.553,0.04,0.277,-1.901,0.828
89,1.083,1.288,-0.845,0.998,-0.96
90,0.234,1.028,-0.339,-0.342,-1.457
91,0.874,-0.381,-0.119,1.921,0.669
92,0.253,1.147,0.416,-1.699,-1.393
93,-0.457,0.607,-1.409,-0.325,0.743
94,0.036,1.073,0.352,-0.225,1.216
95,0.208,0.823,1.462,-0.399,1.595
96,-0.238,0.745,0.431,0.04,-0.343
97,-1.212,-0.515,0.507,-0.414,1.408
98,0.911,-0.414,1.313,-0.518,0.554
99,0.257,-0.073,0.545,1.742,0.512
