data,at1,at2,at3,at4,at5
0,2.185,1.649,0.153,-0.016,0.521
1,-0.879,0.447,0.857,0.705,1.263
2,0.547,1.514,-0.416,0.0,1.891
3,0.245,0.194,-1.34,-0.789,-0.231
4,-1.19,0.502,-0.525,0.687,-1.1
5,-0.106,-0.248,0.606,0.74,0.769
6,0.598,0.616,0.317,-0.023,-0.134
7,0.915,-1.085,1.804,-0.669,1.338
8,-0.317,-0.711,1.481,0.854,-1.755
9,0.409,-0.172,0.265,0.097,-1.479
10,1.136,-1.445,-0.936,-0.115,-1.365
11,-1.876,0.498,1.153,0.226,-0.839
12,-0.294,-0.11,-0.082,0.193,-1.548
13,-0.659,-0.964,1.484,-0.812,1.341
14,0.632,1.287,-1.382,-0.011,2.502
15,-1.658,-0.83,-1.279,-1.055,0.226
16,0.325,0.945,-1.282,1.264,-0.424
17,0.532,-0.601,0.395,-0.393,-0.323
18,-0.028,-1.717,-1.61,-0.439,1.497
19,0.639,-0.239,-0.147,0.092,0.891
20,1.368,0.481,0.097,0.439,-1.259
21,0.166,-0.973,1.079,0.566,-0.192
22,1.318,0.091,-0.162,-0.33,0.494
23,-2.44,0.959,0.286,0.535,0.133
24,0.815,0.092,-1.419,0.746,0.635
25,0.252,0.442,-0.989,0.274,-0.753
26,-1.154,1.172,0.117,0.2,1.261
27,-1.746,0.786,-1.034,0.082,-1.973
28,0.593,-0.684,0.874,0.589,-2.197
29,1.338,0.343,-0.441,-0.439,0.438
30,2.049,0.858,0.124,-0.782,-0.434
31,-0.458,0.885,0.73,0.644,-0.33
32,-0.526,-0.605,-1.087,-1.203,0.601
33,0.378,0.173,0.048,-0.521,0.712
34,-0.301,0.035,-0.162,-0.216,-1.304
35,-0.679,0.501,-0.084,0.254,-0.453
36,2.805,0.496,0.027,-2.641,-1.047
37,0.155,1.448,0.487,-0.549,0.436
38,0.827,0.076,0.082,0.618,-0.601
39,-0.406,0.035,0.25,0.255,-1.018
40,-0.285,-0.856,-0.18,-1.107,-1.163
41,-0.56,-0.213,0.132,0.453,-1.34
42,1.26,-0.401,0.359,0.279,-0.545
43,0.095,0.289,0.532,1.237,2.097
44,0.199,-1.096,1.244,0.06,1.761
45,-0.242,0.262,-0.217,0.077,-0.996
46,0.119,-0.169,-0.25,-0.948,-0.55
47,2.019,-0.026,-1.761,-1.803,-2.285
48,0.784,-0.933,0.845,0.183,-1.588
49,0.711,0.064,-1.281,0.179,0.858
50,0.018,-1.492,-0.978,-0.657,1.723
51,0.867,0.232,0.348,1.272,-0.283
52,-1.559,-1.639,1.027,-0.965,-1.173
53,0.372,-1.848,-1.039,-1.258,0.465
54,-0.651,-1.819,-0.134,-0.54,0.26
55,1.459,-0.411,-0.895,-1.653,-3.244
56,-0.017,-0.435,-1.637,-0.529,1.045
57,1.445,-1.197,-2.183,-0.448,0.504
58,1.41,1.62,-1.466,1.673,1.282
59,0.1,-0.834,-1.728,1.808,-1.309
60,-0.423,-0.235,-0.867,0.568,1.459
61,1.425,1.237,1.126,-0.305,0.725
62,0.17,-0.03,-1.813,-1.406,-2.017
63,1.294,0.822,0.771,0.988,0.745
64,-0.207,0.159,-1.711,-0.03,-0.219
65,0.786,-1.132,-0.54,-0.941,0.289
66,1.415,0.037,-0.909,-0.096,-0.516
67,0.525,-0.276,1.215,0.89,-0.149
68,1.14,-2.739,0.162,-1.138,-2.141
69,0.541,0.117,-1.084,1.168,-1.628
70,0.01,-1.04,-0.384,0.542,2.122
71,0.295,0.501,-1.998,-0.054,0.656
72,-0.058,-1.682,2.342,-1.335,1.99
73,1.425,1.548,-0.123,0.435,0.243
74,-0.424,-0.505,0.179,1.183,-0.736
75,-1.158,-2.291,-1.517,0.712,0.078
76,-0.449,-0.848,-0.446,2.503,-0.003
77,-0.961,0.241,-0.156,-0.265,2.57
78,-0.843,-1.532,-0.783,1.178,-0.53
79,-0.722,-0.628,0.241,0.157,-1.497
80,0.807,0.259,-0.891,-1.003,0.883
81,-0.705,-0.907,0.329,0.074,-0.849
82,-1.02,0.434,0.074,-0.518,0.974
