data,at1,at2,at3,at4,at5
0,0.365,1.291,0.181,0.207,-0.302
1,-0.122,-1.581,0.118,-0.714,-2.553
2,-0.927,-0.436,-0.706,0.14,0.003
3,1.383,-0.938,1.104,-0.811,1.133
4,-0.964,-0.525,0.7,-0.99,1.547
5,-0.611,0.212,-0.772,0.272,0.085
6,-0.197,0.165,0.824,-0.417,-0.102
7,0.568,-0.612,-1.461,-0.511,1.37
8,0.392,1.515,0.202,0.198,-0.343
9,-0.794,0.29,-1.253,-1.417,1.966
10,-0.326,-1.231,-0.248,0.867,1.881
11,0.435,0.947,0.137,0.655,-0.01
12,1.043,-0.241,-1.519,-0.135,1.752
13,-0.823,-1.408,-0.072,0.946,1.686
14,0.417,0.276,-0.042,-0.896,0.738
15,-2.874,-0.153,-0.192,0.109,-0.602
16,-3.221,-0.191,1.4,-0.741,-1.061
17,0.343,-0.464,-0.199,1.001,-0.114
18,-0.238,-0.907,0.179,-0.06,0.25
19,-0.357,-1.508,1.066,-0.324,0.823
20,-0.1,0.159,1.966,-0.223,0.038
21,-0.971,-0.462,-0.351,-1.831,0.27
22,-0.242,-1.029,-0.9,-0.169,-0.42
23,0.149,1.216,-0.825,-0.35,-0.153
24,1.395,0.449,-2.073,1.427,-0.847
25,1.125,0.188,0.326,0.884,-0.634
26,2.161,2.281,-0.051,1.819,-0.988
27,1.319,0.402,0.58,-0.511,0.032
28,-1.038,-1.34,-0.929,-0.84,1.511
29,-0.041,-0.41,0.784,2.249,0.51
30,0.958,-1.6,1.064,-0.296,1.198
31,0.479,-0.166,-0.85,-1.331,-0.109
32,0.31,0.541,-0.19,-0.194,0.968
33,-0.84,0.536,-1.125,0.214,0.861
34,-0.427,-0.474,0.624,0.444,0.761
35,-0.073,-0.247,-1.699,-2.24,-0.475
36,0.839,-1.176,-0.859,-2.217,0.027
37,0.919,1.343,0.518,0.76,1.405
38,-0.538,-0.951,0.513,-0.006,-1.31
39,-1.852,-0.869,-0.351,1.502,0.11
40,-1.89,0.16,1.259,0.006,1.302
41,-0.413,-0.83,0.896,0.659,0.784
42,0.364,-0.115,0.993,1.305,0.878
43,1.425,0.264,-0.707,1.167,0.767
44,0.45,-1.828,-0.838,-0.886,-0.819
45,1.098,0.062,0.593,0.199,-0.118
46,0.24,-1.259,1.391,0.227,0.491
47,-3.411,0.01,0.301,0.462,1.55
48,-0.278,0.588,0.874,-0.828,0.292
49,-0.566,-1.087,-0.322,0.969,-2.052
50,-1.144,0.136,-0.891,1.42,-0.986
51,0.187,2.653,-0.996,0.954,-0.18
52,2.3,1.845,-0.862,0.265,1.537
53,0.502,0.801,-1.431,-1.395,-0.267
54,-0.848,0.558,1.195,0.105,-1.693
55,-0.946,-0.825,-0.439,1.611,0.984
56,1.039,1.612,-0.386,-0.521,0.148
57,-0.278,-1.297,-0.466,0.724,-0.581
58,-1.534,0.919,0.229,0.602,0.203
59,0.291,-1.566,-0.431,0.316,-0.886
60,-1.296,1.048,-0.682,0.186,1.693
61,-0.709,-1.649,0.398,0.869,-0.756
62,0.648,0.888,0.425,0.061,0.359
63,-0.902,-0.976,0.211,0.152,-1.258
64,-0.2,-0.343,-1.593,1.216,-0.936
65,-1.853,-0.853,-0.434,-0.187,-0.646
66,-0.507,-1.069,-1.358,0.765,-1.08
67,-1.142,-0.899,1.099,-0.423,1.065
68,0.427,-1.264,-0.069,-1.226,0.498
69,0.404,0.79,0.847,-1.705,0.107
70,-1.356,-0.848,-0.21,0.423,2.129
71,-0.239,0.019,-1.006,-0.042,-2.073
72,1.74,1.261,0.535,0.684,0.037
73,0.208,-1.3,-0.801,0.215,1.865
74,0.425,-0.941,0.856,-0.312,-0.156
75,-1.254,-1.233,-0.941,-2.626,0.104
76,0.435,-0.283,-0.097,0.162,-1.054
77,0.127,0.242,0.594,-1.388,0.168
78,-0.845,0.973,1.566,0.219,-0.999
79,0.729,-0.31,0.766,-0.818,-0.674
80,-1.959,-0.131,-0.23,-2.335,1.974
81,0.167,-1.007,0.626,1.038,2.075
82,1.936,-1.08,0.467,0.708,-1.321
83,1.194,0.916,0.345,-0.572,0.066
84,-1.725,0.11,-2.01,-0.998,-2.201
85,0.411,-0.423,0.43,0.776,1.952
86,0.82,-1.395,-0.64,-0.201,-0.087
87,-0.677,0.7,-1.882,0.972,-0.077
88,-1.715,-1.324,1.718,0.963,-0.92
89,0.788,0.647,-1.006,-1.568,2.07
90,-0.689,-1.833,-0.631,0.012,-1.111
91,2.225,-1.601,-1.163,-0.343,-0.092
92,-0.564,-0.19,0.511,2.271,-1.076
93,-0.085,-0.39,-1.488,-0.506,-1.172
94,0.558,-0.203,0.555,-0.078,-1.281
95,0.869,1.076,-1.863,0.301,0.907
96,0.738,1.438,-0.375,0.077,0.276
97,-1.622,0.858,-0.29,0.007,-0.038
98,0.076,1.013,1.178,0.393,0.202
99,0.497,0.217,-0.672,-2.576,-0.932
100,-1.26,0.681,-1.906,-1.994,-0.566
101,-2.072,-0.789,1.576,-1.35,0.36
102,-1.31,0.935,1.618,-0.436,1.221
103,0.505,-1.642,-0.108,0.765,0.296
104,-2.198,-0.709,0.999,1.498,-1.27
105,-0.652,0.627,-0.616,-0.288,-0.21
106,1.169,1.06,-1.279,0.271,-0.494
107,-0.12,1.112,-1.302,-0.039,1.351
108,1.625,-0.372,-0.099,0.225,-0.438
109,-1.143,1.021,0.971,0.459,-0.792
110,2.134,-0.683,0.994,1.196,-1.244
111,0.591,0.666,0.218,-0.109,2.526
112,0.509,0.047,0.301,-1.277,-1.276
113,1.544,-0.186,1.711,-1.291,-0.433
114,1.153,-0.397,-0.666,0.071,0.299
115,1.617,0.586,0.449,0.706,0.496
116,-1.325,-1.382,0.145,-0.384,1.354
117,-0.631,-1.416,-1.29,-0.417,1.161
118,-0.021,-0.639,-0.385,-1.046,0.519
119,-0.876,0.489,0.498,0.017,-0.508
120,-0.394,-1.327,-0.461,0.961,-1.071
121,-0.284,-0.147,-0.369,-0.551,0.594
122,0.179,-0.963,0.287,1.103,-0.558
123,0.494,0.431,-0.011,-0.974,-0.515
124,0.612,0.0,-0.232,0.439,-0.209
125,-0.715,0.32,1.986,-0.87,1.12
126,0.021,-1.67,-0.111,-0.386,-0.052
127,1.213,2.015,-0.137,-0.796,-0.039
128,-0.313,1.285,0.733,0.536,-0.259
129,-1.085,0.572,-0.156,-1.009,0.4
130,-2.078,0.797,-0.358,-0.087,2.11
131,-0.664,-0.303,0.581,0.208,0.481
132,-1.166,-0.629,0.616,0.813,-1.639
133,2.283,1.688,0.085,0.548,-0.688
134,1.795,0.442,-0.21,0.169,1.973
135,-1.103,0.198,0.058,-0.353,-0.045
136,-0.655,-0.926,-1.201,-1.186,1.082
137,2.091,-1.875,1.147,2.246,0.289
138,-1.227,0.668,-0.118,0.761,-0.528
139,-0.127,-0.381,-0.133,-0.316,1.465
140,-0.932,-0.079,-1.461,-0.789,0.338
141,-1.029,0.899,-0.723,-0.067,-0.266
142,0.111,0.284,-0.663,0.676,0.499
143,-0.462,1.693,-0.667,-0.438,0.639
144,-0.635,0.107,-0.821,-0.915,-0.158
145,0.742,-1.944,-0.602,-1.056,1.09
146,-1.261,-1.544,0.868,-0.049,0.9
147,0.914,0.688,-0.262,1.326,0.209
148,-2.993,-0.426,-0.358,1.325,-0.286
149,-0.456,-0.177,-0.4,0.722,-0.485
150,-0.475,-0.591,-0.241,-1.273,0.75
151,0.031,1.42,-1.04,0.005,-1.276
152,-1.51,0.581,2.054,-1.664,-0.859
153,-0.394,-0.456,-1.237,2.669,1.315
154,-1.797,-0.772,1.62,-0.092,0.072
155,-1.372,-1.319,1.294,0.113,-0.545
156,0.58,1.458,-0.37,-0.724,-0.022
157,0.547,-1.434,0.06,0.034,-2.138
158,0.312,0.61,-1.562,0.31,-1.374
159,1.043,-0.145,0.244,-2.903,1.084
160,-0.285,0.611,-1.794,0.178,-0.629
161,1.904,0.782,1.886,-0.046,-1.033
162,-0.714,1.807,0.936,-1.534,0.278
163,0.217,-0.3,0.562,-1.382,-0.115
164,-0.751,0.115,0.924,-1.11,-1.715
165,-1.38,0.169,0.085,-0.724,1.756
166,0.439,-1.226,2.204,0.464,0.793
