data,at1,at2,at3,at4,at5
0,0.164,-1.036,-1.086,1.169,0.936
1,0.323,0.927,-0.676,0.383,1.375
2,1.602,-0.443,0.124,-0.08,0.116
3,0.975,0.46,0.301,-2.317,-0.528
4,-1.45,-0.329,0.351,-0.359,0.971
5,0.586,-1.651,1.34,-0.287,2.121
6,-0.163,-0.492,0.842,0.38,0.339
7,0.99,0.427,-1.219,-0.163,0.474
8,0.976,1.439,-0.647,-1.123,-0.089
9,-0.04,0.233,0.151,0.298,1.325
10,0.723,-0.112,-0.803,-0.44,0.472
11,-0.614,0.584,1.283,1.327,1.835
12,-0.54,-1.287,-1.1,0.101,0.14
13,-2.054,1.289,-0.447,-2.011,0.519
14,-0.463,-0.705,1.725,-0.511,0.294
15,0.751,-0.226,0.265,-1.56,1.255
16,-1.754,-0.981,1.09,0.085,-0.811
17,-0.278,0.571,1.209,2.332,0.526
18,0.875,-1.629,1.265,0.486,0.785
19,0.555,-2.214,-0.439,0.02,0.197
20,-1.828,-1.537,-0.187,0.596,-0.106
21,1.507,-0.441,1.126,0.509,0.402
22,1.264,0.317,-0.086,-0.535,-0.495
23,-0.54,0.838,-0.353,-0.718,-0.45
24,-0.159,1.195,2.377,-0.13,-0.013
25,-0.046,-0.901,-1.46,-0.868,0.702
26,-2.212,-0.22,0.032,1.506,0.688
27,-0.441,-0.222,-1.606,0.247,0.049
28,0.835,0.412,-0.111,0.208,-0.219
29,0.137,0.635,0.11,0.017,1.404
30,0.592,-0.688,0.206,-0.035,-1.101
31,-0.386,1.034,0.127,-2.037,0.044
32,-0.954,1.151,1.435,-0.099,-0.247
33,-0.699,-1.445,0.273,-0.542,-1.44
34,0.529,-1.325,-0.736,-0.042,-0.514
35,-0.738,-0.519,0.61,-0.023,-0.847
36,-0.213,-2.812,0.458,0.452,1.329
37,0.46,0.494,0.651,0.549,-0.086
38,0.624,0.287,0.602,-0.995,-0.331
39,1.893,-0.513,-1.187,-1.314,0.676
40,0.184,0.169,-0.856,0.28,0.803
41,0.428,3.015,1.526,1.231,-1.013
