data,at1,at2,at3,at4,at5
0,-1.522,0.785,1.239,0.121,1.214
1,2.134,-1.614,-0.182,-1.221,0.675
2,-0.604,-0.816,0.255,1.996,-0.903
3,-0.618,0.749,-0.749,-1.502,1.253
4,1.138,2.919,-0.974,0.01,1.074
5,-1.057,-0.267,0.517,0.174,-0.566
6,0.658,0.291,0.521,-1.297,0.812
7,0.663,0.153,0.477,-1.05,1.232
8,-0.031,-0.459,-0.384,0.469,0.589
9,-0.692,0.333,0.745,0.382,-0.744
10,0.136,-0.459,-1.583,-0.627,2.108
11,1.217,0.085,0.501,-1.073,-1.654
12,-0.25,1.756,-0.271,0.159,0.31
13,0.925,-0.572,-0.138,-2.274,0.793
14,0.494,-0.846,-0.106,1.577,0.575
15,-0.818,-0.134,-0.312,0.438,-1.07
16,-0.589,-3.985,0.959,-0.347,-2.495
17,1.93,2.019,1.072,0.145,0.25
18,1.341,-0.989,-2.883,0.483,0.717
19,0.216,1.317,-0.069,0.163,-2.054
20,-0.9,0.223,-1.189,-0.315,0.5
21,-0.375,-2.002,0.104,-0.907,-1.656
22,0.932,-0.797,-0.388,-0.317,-1.334
23,-0.454,-1.737,0.801,-0.764,-0.19
24,-0.952,0.234,1.336,0.567,-0.964
25,-0.464,-0.926,-0.464,0.915,-0.314
26,0.791,-0.698,-0.603,0.735,1.102
27,1.931,-0.897,-0.502,0.527,1.649
28,0.14,-0.08,-1.735,-0.068,-0.424
29,0.477,0.141,-1.434,1.034,1.071
30,-0.188,0.508,2.481,-0.008,-1.374
31,-0.529,-0.072,-0.03,0.481,0.646
32,-0.176,2.16,-0.469,-0.545,-0.531
33,0.74,0.703,0.449,-0.173,-0.149
34,-0.39,-1.049,-0.805,-1.453,0.375
35,-1.654,-1.368,-0.177,2.516,1.686
36,-1.25,0.241,-0.981,0.973,1.046
37,-1.612,-0.579,0.282,-0.522,-0.291
38,1.38,0.164,1.04,-0.567,0.763
39,0.654,1.26,-0.478,0.054,-0.707
40,0.309,1.457,0.871,0.665,0.509
41,-0.185,0.684,-0.814,-0.385,0.025
42,0.365,0.245,0.088,-0.12,-0.885
43,-1.85,-1.335,0.036,0.135,1.347
44,0.684,-0.933,-0.548,-0.837,-0.56
45,0.606,-1.062,0.338,-0.338,-1.238
46,-1.342,-0.388,-0.223,-1.108,-0.855
47,0.787,-1.245,0.367,1.533,0.623
48,-0.885,1.446,0.367,-1.153,0.314
49,-0.229,0.856,-0.184,-0.681,-0.112
50,-0.118,-0.119,0.858,0.196,0.813
51,0.265,-0.426,1.793,-0.17,-0.093
52,-0.015,1.128,0.966,0.224,-0.872
53,1.734,0.089,-0.614,-0.542,0.297
54,-0.129,-1.633,-1.044,0.545,-0.43
55,0.577,0.586,-1.374,-0.363,-0.205
56,0.047,1.27,-1.596,0.74,-0.947
57,0.133,0.029,-1.169,-0.154,-0.737
58,-0.401,-0.839,-1.532,0.161,0.096
59,-0.008,0.134,1.233,0.178,0.839
60,-0.262,-2.124,-1.234,1.368,1.631
61,-0.146,-0.69,-0.455,1.085,0.943
62,-0.263,0.461,-0.5,0.063,0.097
63,1.14,0.311,-0.472,0.748,-0.826
64,-1.583,0.496,0.241,1.165,-0.364
65,-1.579,-0.052,0.361,-0.279,0.33
66,-0.754,-0.131,0.707,-0.273,0.965
67,0.384,-0.585,0.071,0.078,0.042
68,-0.517,-0.16,-1.274,-0.735,0.507
69,0.42,1.949,-0.909,1.317,-0.179
70,0.011,0.2,-0.58,1.798,0.653
71,-0.654,0.931,1.37,0.461,-0.195
72,0.292,-1.439,1.146,-0.36,1.005
73,0.673,0.056,0.245,-0.565,-0.523
74,1.781,-0.818,-0.055,0.16,0.028
