data,at1,at2,at3,at4,at5
0,-1.03,0.53,-0.508,-0.277,-2.487
1,0.42,0.427,0.769,-0.812,-0.013
2,1.227,0.208,-0.734,0.582,0.309
3,0.113,0.723,0.714,-0.557,0.099
4,-1.621,3.394,0.607,-0.922,0.952
5,-0.132,0.726,0.922,0.697,-1.529
6,0.602,0.313,0.033,-1.129,-1.417
7,-0.53,-0.859,-0.114,-1.043,-0.929
8,0.292,0.646,1.128,-1.013,0.308
9,2.395,0.318,-1.184,1.808,-1.365
10,-0.176,0.676,0.42,-1.124,-1.202
11,-1.951,-0.482,-1.351,1.343,-2.131
12,0.345,-0.089,0.917,-2.206,1.407
13,0.125,-1.147,-0.624,0.083,-0.1
14,-0.022,-1.078,0.196,-0.898,1.866
15,0.111,0.599,1.463,0.125,3.507
16,0.877,0.013,0.329,0.218,0.106
17,-1.213,-2.321,-0.029,-0.941,0.518
18,1.605,-0.072,-0.798,1.183,0.151
19,-1.002,0.648,0.725,0.065,0.566
20,0.794,-0.451,1.723,-0.917,0.319
21,0.8,-0.35,0.447,1.201,0.686
22,1.043,0.991,0.757,0.661,0.19
23,-0.089,-1.249,-0.697,-1.19,-0.328
24,-1.809,0.989,-0.513,-0.959,0.499
25,0.01,1.261,-0.45,0.152,0.467
26,-0.529,-1.069,1.206,-1.408,-1.339
27,-1.638,1.993,-1.067,-0.572,-0.885
28,0.531,1.11,1.202,-1.2,-0.726
29,-0.404,0.751,-0.024,-1.287,-0.021
30,-2.184,0.521,-0.945,-0.316,1.012
31,1.232,0.611,0.717,-1.384,-1.507
32,-0.548,0.946,1.51,0.354,-1.059
33,-0.222,-1.449,-0.083,-0.462,-0.263
34,0.489,-0.231,0.935,-0.298,0.796
35,-1.051,-0.328,2.304,0.728,0.118
36,0.029,-0.811,-0.059,2.27,0.599
37,0.673,0.194,1.209,-0.574,0.88
38,0.63,-0.799,-0.609,0.619,-0.939
39,1.715,0.56,-0.446,0.253,-0.61
40,-0.992,1.987,0.595,1.132,0.659
