data,at1,at2,at3,at4,at5
0,-0.576,-1.511,0.52,0.43,-0.704
1,-1.482,0.211,-1.6,-0.236,-0.092
2,0.127,0.638,-1.182,-0.24,0.568
3,-1.578,0.296,-1.235,1.03,-1.364
4,1.232,0.468,-0.752,-0.232,-1.035
5,0.561,-1.058,-1.579,-0.386,0.926
6,-0.416,-0.094,-0.457,1.186,1.923
7,2.779,0.441,-0.397,1.013,-0.937
8,-0.675,-1.757,1.097,0.84,0.24
9,-0.485,1.231,0.183,1.494,0.082
10,0.96,-0.156,-1.269,0.528,0.9
11,1.103,-0.565,-1.306,-1.381,0.325
12,0.799,0.373,-0.701,-0.313,1.951
13,1.289,-1.36,-0.247,0.011,-0.826
14,1.251,-1.311,0.529,-1.364,0.592
15,-0.031,-0.847,-0.361,-0.628,1.059
16,-0.156,-0.067,-1.707,0.01,-0.651
17,-2.579,-0.313,1.063,-0.745,0.245
18,0.766,0.559,-0.528,1.227,-1.454
19,-1.79,-0.289,-0.893,-1.545,-0.3
20,-0.964,-0.138,-0.127,0.269,-0.22
21,0.792,0.422,0.031,0.287,0.844
22,0.726,-0.88,-0.474,-1.218,-1.238
23,0.235,-1.585,1.248,0.239,-0.382
24,-0.549,0.729,0.195,0.254,1.25
25,0.108,0.349,0.16,-0.38,2.158
26,1.323,0.071,-0.049,0.537,-2.097
27,-0.305,-1.011,0.471,-0.067,2.078
28,-0.187,-0.939,0.524,1.021,0.786
29,-2.213,1.895,-0.202,-0.268,0.009
30,-0.31,0.098,0.53,0.993,0.908
31,-0.361,-0.087,0.123,0.407,-1.582
32,-0.122,-1.979,2.641,-0.394,-0.872
33,0.43,0.023,-0.754,0.914,0.965
34,0.793,0.487,-1.337,1.938,0.624
35,0.591,-0.877,0.594,0.061,-1.722
36,1.359,0.955,0.418,0.216,0.128
37,-0.286,1.006,0.279,-1.512,0.461
38,1.727,0.287,0.067,-0.92,0.804
39,1.471,-0.616,0.306,0.55,-0.855
