data,node_init,node_term,c,
0,0,1,368.75933
0,0,15,3521.04843
0,1,2,3521.04843
0,1,16,924.74464
0,2,3,4511.71173
0,2,17,1600.94856
0,3,4,334.07686
0,3,18,207.92975
0,4,5,2345.7732
0,4,19,2345.7732
0,5,6,924.74464
0,5,20,990.9753
0,6,7,1005.36606
0,6,21,6025.06444
0,7,8,668.38914
0,7,22,3463.32561
0,8,9,2345.7732
0,8,23,1453.77925
0,9,10,2254.09042
0,9,24,4511.71173
0,10,11,9339.55972
0,10,25,2345.7732
0,11,12,2345.7732
0,11,26,334.07686
0,12,13,2345.7732
0,12,27,2095.32862
0,13,14,1481.80179
0,13,28,1481.80179
0,14,29,3765.1446
0,15,16,231.33634
0,15,30,12075.70221
0,16,17,207.92975
0,16,31,1453.77925
0,17,18,2520.10533
0,17,32,4758.33736
0,18,19,2254.09042
0,18,33,1076.35124
0,19,20,730.0
0,19,34,1005.36606
0,20,21,368.75933
0,20,35,3235.74074
0,21,22,12075.70221
0,21,36,334.07686
0,22,23,4758.33736
0,22,37,4811.49898
0,23,24,9887.63005
0,23,38,668.38914
0,24,25,9339.55972
0,24,39,12753.96506
0,25,26,1600.94856
0,25,40,3765.1446
0,26,27,5071.64813
0,26,41,368.75933
0,27,28,5071.64813
0,27,42,334.07686
0,28,29,2254.09042
0,28,43,4511.71173
0,29,44,990.9753
0,30,31,6025.06444
0,30,45,12753.96506
0,31,32,1076.35124
0,31,46,1600.94856
0,32,33,3463.32561
0,32,47,4511.71173
0,33,34,12075.70221
0,33,48,9339.55972
0,34,35,1343.89507
0,34,49,3463.32561
0,35,36,1481.80179
0,35,50,1481.80179
0,36,37,3765.1446
0,36,51,730.0
0,37,38,2095.32862
0,37,52,5071.64813
0,38,39,668.38914
0,38,53,1005.36606
0,39,40,730.0
0,39,54,3235.74074
0,40,41,4758.33736
0,40,55,1343.89507
0,41,42,4758.33736
0,41,56,4758.33736
0,42,43,4511.71173
0,42,57,1453.77925
0,43,44,5071.64813
0,43,58,2254.09042
0,44,59,9887.63005
0,45,46,1453.77925
0,45,60,2254.09042
0,46,47,368.75933
0,46,61,9339.55972
