data,at1,at2,at3,at4,at5
0,-0.115,2.294,-0.042,1.542,0.839
1,0.832,-0.668,0.388,0.849,0.778
2,-0.956,-0.564,0.075,-0.511,1.19
3,0.657,-1.007,-0.261,-0.927,0.584
4,-0.636,0.336,-0.445,0.058,-1.533
5,1.071,0.524,-0.499,-0.624,1.645
6,0.943,0.391,-1.743,-0.137,-0.023
7,1.407,-0.787,-0.729,-1.062,-0.458
8,0.44,0.023,-1.185,-1.312,0.141
9,-0.394,0.478,-1.607,1.163,0.491
10,-0.586,0.223,-0.218,0.528,-0.818
11,0.726,0.14,0.314,-1.048,0.078
12,0.665,-0.047,0.744,-1.778,1.172
13,-0.511,0.418,-0.595,3.425,-0.718
14,-0.463,-0.363,0.161,-0.612,0.427
15,-0.145,0.744,-0.412,1.274,0.26
16,0.163,1.558,-0.201,0.179,-0.52
17,-0.223,-0.277,0.156,1.082,0.482
18,-0.959,1.438,0.195,-0.279,1.611
19,0.935,0.061,-0.611,1.739,0.91
20,-0.444,0.725,-1.199,0.335,0.636
21,0.146,-0.744,0.129,0.549,-0.782
22,-0.363,0.456,-0.495,-0.087,0.135
23,-0.688,0.03,0.162,-1.473,-0.806
24,-0.362,1.354,-0.153,0.423,0.753
25,0.812,-0.016,-0.543,0.434,0.607
26,0.746,0.066,1.144,-1.977,0.743
27,-0.257,-0.159,0.4,-0.89,0.865
28,0.062,-0.679,0.293,-0.417,-2.311
29,0.376,0.03,0.535,-0.585,-1.266
30,0.089,0.853,-1.139,-1.715,1.53
31,-1.969,-0.661,-0.747,-0.329,1.044
32,-0.18,0.324,0.141,0.248,0.673
33,-0.141,-0.76,0.664,-0.449,-0.294
34,-0.112,-0.223,-0.248,-0.656,-0.86
35,0.946,0.766,0.755,1.41,0.346
36,-0.091,-0.107,-0.572,-0.325,0.846
37,-0.723,1.146,0.454,-0.475,0.527
38,1.011,1.02,-2.148,-0.26,1.237
39,0.21,1.025,0.14,-1.489,-0.528
40,0.133,-1.366,0.743,0.838,0.325
41,-0.341,-1.182,0.157,-0.717,-0.205
42,0.382,1.202,-0.211,2.259,-1.128
43,0.229,-0.229,0.016,0.27,-0.127
44,0.283,-0.413,0.678,0.997,-0.692
45,-0.842,-0.606,0.435,0.384,-0.832
46,0.615,1.148,-0.544,0.623,0.259
47,-0.368,-0.483,1.383,2.813,-0.487
48,-1.328,-1.048,0.904,0.276,1.337
49,0.585,-0.486,1.364,0.102,-0.184
50,-0.47,-0.811,-1.284,-0.493,0.823
51,-0.279,0.125,0.386,0.32,-0.674
52,-0.883,-0.357,-0.887,0.014,0.135
53,0.343,-0.164,-0.039,-0.166,-0.171
54,-0.741,0.98,-0.948,0.833,-2.468
55,1.996,-0.517,0.495,-1.322,1.14
56,-0.539,-0.254,0.605,0.853,-0.263
57,-0.693,-0.679,0.544,0.324,0.422
58,1.926,-0.894,0.424,0.221,-1.015
59,-1.557,0.761,-0.099,0.565,2.015
60,0.713,0.58,1.268,0.251,0.134
61,0.932,1.668,0.924,-0.198,-0.044
62,0.475,-0.375,0.721,-1.376,-1.919
63,1.233,0.056,-0.551,1.335,0.562
64,-1.551,-0.044,-0.918,-0.046,-0.147
65,0.96,-0.888,-0.05,0.266,-0.16
66,-0.496,0.068,1.181,1.236,0.861
67,-2.04,-0.007,0.819,-0.487,-0.654
68,0.244,2.163,-1.418,-0.842,1.637
69,-0.612,1.065,-0.461,0.001,-1.071
70,-0.642,0.261,0.918,-0.55,0.617
71,0.114,0.058,-1.355,0.291,0.523
72,-0.748,-0.947,0.031,1.968,-0.646
73,-0.535,-0.002,0.446,-1.46,1.484
74,1.617,0.476,-0.274,0.905,-0.554
75,-0.805,-2.139,-1.113,-1.013,0.97
76,-0.949,-0.392,0.83,-1.358,1.487
77,2.392,0.144,-0.526,-0.864,-0.683
78,-0.937,-0.3,0.402,0.039,-0.407
79,0.665,-0.314,-0.567,0.701,0.746
80,-0.011,-0.39,1.442,0.337,0.803
81,-0.72,0.216,1.481,0.41,0.86
82,-2.277,0.473,0.285,0.682,0.086
83,0.176,0.229,-0.817,-1.788,1.071
84,0.794,-0.837,-1.558,-1.072,-1.457
85,0.972,-3.086,0.99,-0.543,-2.15
86,-0.629,0.029,-0.639,-0.231,-0.385
87,0.603,0.074,0.049,0.988,-1.265
88,-1.916,-0.142,1.57,-0.228,1.803
89,1.588,1.541,-0.146,-0.692,0.976
90,-0.255,0.991,0.603,0.667,-1.783
91,-0.469,0.23,0.811,0.38,-1.045
92,-1.655,-0.258,1.026,0.527,-0.515
93,0.091,1.298,-0.138,-0.35,0.671
94,-0.069,0.061,1.329,1.833,0.992
95,0.854,-1.644,-2.29,0.401,0.441
96,-0.337,0.33,-1.458,-0.989,1.013
97,0.674,0.494,-0.499,-0.756,-0.749
98,-0.77,0.278,0.226,1.427,0.639
99,-0.173,-0.049,0.902,0.957,-0.209
