data,at1,at2,at3,at4,at5
0,-0.745,-0.358,2.587,1.039,0.464
1,-0.186,-0.233,-1.643,2.289,0.004
2,1.279,-0.461,0.187,-0.284,-0.72
3,-0.785,-0.083,-0.814,1.202,-0.942
4,-0.876,1.187,1.062,-0.959,1.686
5,-0.449,0.131,-1.591,-0.47,-0.427
6,-1.856,-0.277,0.622,-0.848,0.014
7,0.414,-0.744,1.645,-1.817,-1.389
8,0.716,0.307,-0.394,1.898,0.138
9,1.533,-0.921,-0.809,-0.127,0.625
10,-0.341,-0.694,1.681,0.582,1.604
11,0.707,-0.759,-1.735,2.527,1.316
12,-0.762,1.426,2.935,1.014,0.527
13,1.348,0.426,0.8,-0.896,-0.644
14,-0.668,1.324,-0.946,-1.464,1.356
15,0.544,1.157,-0.766,0.527,-0.369
16,1.753,-0.338,0.16,1.205,-0.503
17,-0.036,-1.363,0.284,1.082,-0.197
18,-1.121,-0.248,-2.21,0.069,0.807
19,-0.527,-0.395,1.05,2.081,-0.154
20,-1.968,-0.089,-0.717,1.947,-1.019
21,1.003,1.605,-0.226,0.732,1.409
22,-0.846,0.542,-0.29,-1.407,3.323
23,1.067,1.178,0.733,1.485,-1.002
24,0.005,0.125,0.936,0.147,-1.152
25,-1.291,0.021,-0.144,0.809,-0.02
26,-0.125,-0.947,0.268,0.353,1.445
27,-0.387,-1.549,1.036,1.885,-0.655
28,0.775,1.347,-1.625,-0.665,-1.309
29,-1.875,0.074,-0.44,0.519,0.487
30,0.487,-1.108,2.285,0.678,-1.055
31,-0.316,-1.006,-0.304,1.582,0.822
32,-0.725,0.431,-1.184,-1.396,0.412
33,-0.348,-2.019,0.147,2.591,1.02
34,-0.535,-0.144,0.43,0.941,-0.665
35,0.436,0.27,-0.135,0.845,-0.311
36,-1.714,0.503,1.398,1.48,-0.246
37,-0.899,0.541,-0.043,0.632,-0.777
38,-0.437,-0.408,0.67,0.548,0.94
39,1.243,-0.218,0.255,0.017,-0.145
40,0.985,-1.861,-0.072,0.897,-0.051
41,2.006,-0.504,-0.18,2.059,-1.142
42,1.216,1.269,0.602,0.376,-0.545
43,-0.661,-1.089,0.833,-0.99,2.153
44,0.961,2.851,-0.115,1.712,1.088
45,-0.344,-0.431,-0.819,0.675,0.902
46,1.478,0.528,-0.386,-2.519,-0.726
47,0.418,-1.173,1.255,0.091,-0.857
48,-1.011,-0.256,0.379,1.394,1.113
49,1.518,0.525,-1.704,-1.124,3.294
50,-0.411,0.177,0.177,-1.197,-0.452
51,1.126,0.043,0.48,-0.419,-0.411
52,-0.641,0.563,0.386,0.259,-0.88
53,0.364,0.595,-0.034,0.408,0.446
54,-0.742,0.094,-0.667,-1.697,-1.584
55,0.153,1.429,2.799,0.414,0.327
56,2.121,1.053,0.725,-0.518,0.987
57,0.901,0.397,0.864,0.969,-1.01
58,1.414,-1.214,1.457,0.021,0.239
59,0.048,-1.011,0.267,-1.639,0.405
60,-0.242,-0.112,-1.977,-0.107,-1.336
61,-0.272,0.724,0.217,-0.233,0.689
62,-1.535,-0.626,1.208,-1.641,-0.124
63,0.529,0.298,-0.52,0.361,-0.933
64,-1.802,-0.42,2.453,0.801,0.005
65,-0.136,1.654,1.359,-0.354,-1.088
66,-0.988,-0.433,-0.601,0.647,1.287
67,0.251,-0.569,1.192,1.504,-1.596
68,0.916,-0.361,-0.772,-0.672,1.338
69,-0.225,0.623,-1.302,0.983,-0.553
70,-0.987,-0.319,-1.017,0.269,-0.713
71,-0.791,-0.681,-0.759,-0.439,-0.74
72,0.157,-0.945,-0.184,-0.979,0.143
73,0.905,-0.605,-0.6,-0.112,1.557
74,-0.119,-1.429,0.679,-0.062,-0.281
75,0.01,2.304,0.173,1.029,-0.786
76,-0.438,1.061,0.875,-0.737,-0.556
77,-0.538,-1.509,0.106,-0.921,-2.473
78,-0.366,0.608,0.287,0.347,-0.54
79,-0.964,-0.346,-0.95,0.595,0.024
80,-0.16,0.717,-0.869,-0.843,-0.393
81,-0.69,-1.51,-0.807,-0.7,0.011
82,0.137,-1.705,-0.8,1.371,0.32
83,0.047,0.236,-0.808,1.545,0.408
84,-1.953,0.143,0.146,-0.853,-0.304
85,0.412,0.424,-1.839,0.463,0.225
86,-0.859,0.121,0.014,-0.79,0.29
87,1.006,-0.632,-2.182,0.128,0.492
88,0.776,-0.481,-0.478,0.369,-0.25
89,0.113,0.382,-2.2,-0.04,-0.979
90,1.118,-1.482,-2.087,0.438,1.778
91,-0.615,-0.01,-0.051,0.164,0.033
92,0.178,0.375,-1.393,-0.573,0.29
93,-2.081,1.098,-1.119,-1.202,-0.9
94,0.791,-1.218,0.191,-0.253,-0.323
95,-0.407,-0.702,1.145,0.445,1.94
96,-0.588,0.42,1.983,-0.731,0.844
97,0.92,0.402,0.999,0.318,0.261
98,1.09,0.316,-1.856,0.445,1.205
99,1.649,0.356,-3.062,-0.343,-2.003
