data,at1,at2,at3,at4,at5
0,2.111,1.54,-0.098,0.449,-1.172
1,-1.477,-0.319,0.549,-0.166,0.568
2,0.059,0.648,0.089,-2.11,0.338
3,0.771,0.031,0.475,0.773,-0.331
4,0.612,1.988,0.72,1.49,0.723
5,-0.476,-0.293,1.324,-0.447,0.575
6,0.936,-0.292,-0.764,0.377,-0.852
7,-0.227,1.352,0.384,-0.101,-0.14
8,-0.83,-1.849,0.477,-2.493,0.716
9,0.903,-0.577,-0.352,-0.925,0.362
10,-0.263,-0.114,-0.689,-0.36,0.772
11,-1.293,-0.658,-0.518,-2.286,-0.948
12,-0.761,1.288,1.222,-0.776,0.042
13,-0.321,-1.044,-0.256,0.629,1.359
14,0.467,-2.487,0.482,-1.597,1.269
15,0.021,-1.546,1.006,0.357,-0.734
16,0.474,2.032,-1.938,-1.887,-0.435
17,-0.175,-0.762,1.664,0.074,0.372
18,0.908,-0.489,-0.692,-1.175,-1.16
19,-0.045,-0.399,-0.103,-0.274,-0.079
20,1.395,0.453,-0.549,-0.403,1.634
21,-1.735,-0.751,-0.051,-0.11,0.155
22,-0.067,0.474,-0.865,1.023,-3.699
23,0.334,0.065,0.404,-1.357,-0.591
24,0.743,-1.239,-0.2,-1.261,-0.566
25,-0.673,0.002,0.984,-0.731,-0.464
26,-0.236,0.022,2.261,1.909,0.281
27,1.38,1.355,-0.291,0.14,0.664
28,1.095,2.546,-0.649,-0.588,0.112
29,-0.389,2.482,-1.574,0.904,-2.057
30,1.551,-0.646,0.92,-0.462,0.638
31,-0.901,-1.385,-1.292,0.13,-0.335
32,0.383,1.39,-1.358,0.038,1.012
33,0.113,-1.167,1.669,0.504,1.012
34,1.066,0.043,-1.321,-0.331,0.41
35,0.346,-0.209,1.126,1.272,0.651
36,-0.528,-0.669,1.852,1.991,1.066
37,-0.042,1.089,1.437,-1.058,-0.932
38,-0.15,-0.343,0.856,-0.413,-1.331
39,0.633,0.865,0.075,-1.178,0.379
40,-1.377,-1.084,-0.488,0.773,0.401
41,1.104,-0.662,1.603,-0.755,-0.785
42,2.135,-0.245,-0.822,-0.083,0.599
43,-2.009,0.237,1.191,0.676,-0.385
44,-1.302,-0.903,0.125,-0.132,-0.809
45,0.337,-0.619,-0.766,0.03,0.079
